energy,time,theta,phi,xpos,ypos,zpos,
9.69186,15.3519,2.25833,2.73858,1.91193e-06,-1.31846e-07,1.43108e-07,
9.6927,14.8831,1.79322,2.5799,0.00117084,-8.07406e-05,8.76373e-05,
9.69159,20.4167,1.33373,2.61853,0.00305171,-0.000210445,0.000228421,
9.69294,33.4644,2.03535,2.43747,0.000983143,-6.77972e-05,7.35884e-05,
9.6921,18.8841,2.26772,1.31771,0.00295837,-0.000204008,0.000221434,
9.69198,10.8022,0.725758,3.08407,0.00164591,-0.000113502,0.000123197,
9.69248,23.2521,2.09707,0.193931,0.0012251,-8.44826e-05,9.16989e-05,
9.69188,11.6072,0.34361,0.922151,0.00203574,-0.000140384,0.000152375,
9.69156,19.4541,2.17821,1.042,0.0021706,-0.000149684,0.000162469,
9.69119,18.724,1.16041,0.710366,0.000643726,-4.43912e-05,4.8183e-05,
9.69197,19.7491,2.03607,1.59091,0.000672498,-4.63753e-05,5.03365e-05,
9.69112,22.3009,1.66786,2.81037,0.000105719,-7.29037e-06,7.91311e-06,
9.69138,9.16207,0.512615,1.40341,0.00178443,-0.000123054,0.000133565,
9.69273,21.8585,0.932771,0.733676,0.00077267,-5.32831e-05,5.78344e-05,
9.69133,17.9497,0.586581,0.991023,0.000904996,-6.24082e-05,6.7739e-05,
9.69194,13.2369,2.43777,2.87319,0.00212497,-0.000146537,0.000159054,
9.69156,44.3003,1.70399,0.40437,0.00145782,-0.000100531,0.000109118,
9.69265,15.9709,0.81731,1.49857,2.28032e-05,-1.5725e-06,1.70683e-06,
9.69206,21.4517,0.829072,1.96881,0.00117538,-8.10539e-05,8.79774e-05,
9.6923,11.9184,0.793957,3.13998,0.00203184,-0.000140115,0.000152084,
9.69171,13.8584,0.531715,1.35109,0.00123291,-8.50211e-05,9.22835e-05,
9.69269,16.6134,0.740053,2.85534,0.00119216,-8.22108e-05,8.92331e-05,
9.69215,23.1075,1.40293,0.836225,0.000421934,-2.90964e-05,3.15818e-05,
9.69296,21.5699,2.09916,1.52208,0.00136954,-9.44431e-05,0.00010251,
9.69283,9.97788,0.623982,2.85031,0.00288046,-0.000198635,0.000215603,
9.69291,31.0774,2.00892,0.850377,0.00113431,-7.82214e-05,8.49029e-05,
9.69184,39.3263,1.27631,0.606621,0.000121003,-8.3443e-06,9.05705e-06,
9.69238,18.3572,1.82967,2.69933,0.0016588,-0.00011439,0.000124161,
9.69297,29.9572,2.42937,1.707,0.00244439,-0.000168564,0.000182963,
9.69241,20.5877,2.11755,2.07545,0.000447552,-3.08631e-05,3.34993e-05,
9.69201,17.9771,0.912146,2.47645,0.00113811,-7.84838e-05,8.51878e-05,
9.69272,13.2771,0.570201,1.02262,0.00105694,-7.28859e-05,7.91117e-05,
9.69253,23.8475,2.52788,3.00807,0.0023017,-0.000158724,0.000172282,
9.69199,21.8788,1.76969,0.209,0.00231398,-0.000159572,0.000173202,
9.69232,29.6324,2.55416,2.45207,0.0012568,-8.66683e-05,9.40714e-05,
9.6921,5.22228,0.980779,2.28733,0.000895751,-6.17707e-05,6.7047e-05,
9.69252,25.7748,2.0587,1.17703,0.00167025,-0.00011518,0.000125019,
9.69194,9.92088,0.566727,1.39418,0.00114929,-7.92549e-05,8.60247e-05,
9.69168,33.9307,1.94494,1.63089,0.00192986,-0.000133083,0.00014445,
9.69193,44.4441,1.86294,0.736476,0.00126415,-8.71752e-05,9.46215e-05,
9.69187,14.0668,1.29647,0.0182946,0.00052678,-3.63266e-05,3.94295e-05,
9.69242,21.6553,2.48754,1.41065,0.00164851,-0.000113681,0.000123391,
9.69284,11.2287,2.84899,2.90065,0.00264786,-0.000182596,0.000198193,
9.69293,22.5712,1.63507,0.938852,0.00176315,-0.000121586,0.000131972,
9.69268,14.8707,2.9738,1.94439,0.00304902,-0.00021026,0.00022822,
9.69218,16.9821,2.68606,0.225619,0.00145714,-0.000100484,0.000109067,
9.692,13.1951,1.37653,1.82196,0.000526718,-3.63223e-05,3.94249e-05,
9.69294,8.49838,1.27516,2.25816,0.000428807,-2.95704e-05,3.20963e-05,
9.69178,18.8061,1.25036,1.47979,0.000733726,-5.05975e-05,5.49195e-05,
9.69125,15.7579,0.762671,0.0839981,0.000552119,-3.8074e-05,4.13262e-05,
9.69175,18.96,1.4291,2.53353,0.000759165,-5.23518e-05,5.68236e-05,
9.69217,12.5105,1.81701,2.82874,0.00200524,-0.000138281,0.000150092,
9.69252,22.3767,1.42033,2.5072,0.00291277,-0.000200863,0.000218021,
9.69172,11.0182,1.10259,1.15167,0.0018399,-0.000126879,0.000137717,
9.69107,14.754,2.39765,0.594477,0.00108763,-7.50026e-05,8.14092e-05,
9.6914,24.44,1.01069,2.5523,0.00245345,-0.000169189,0.000183641,
9.69296,28.9059,1.57502,2.47352,0.00110572,-7.62504e-05,8.27636e-05,
9.69131,18.8963,1.10539,2.20704,0.000836829,-5.77074e-05,6.26367e-05,
9.69106,15.8231,1.85491,0.61994,0.00152213,-0.000104966,0.000113932,
9.69202,19.7499,2.05531,0.423049,0.000459269,-3.1671e-05,3.43763e-05,
9.69161,23.5115,2.02269,1.57569,0.00295773,-0.000203964,0.000221386,
9.69236,42.9942,1.4362,2.5486,0.00141442,-9.7538e-05,0.00010587,
9.69193,12.8492,2.34874,0.954738,0.000318161,-2.19403e-05,2.38144e-05,
9.69286,8.91796,0.120353,0.505651,0.00247168,-0.000170446,0.000185005,
9.69207,10.8165,2.52526,1.65291,0.000827137,-5.70391e-05,6.19113e-05,
9.69205,29.7492,1.33843,2.72671,0.00266787,-0.000183975,0.00019969,
9.69158,12.2999,1.92137,2.83432,0.000506297,-3.49141e-05,3.78964e-05,
9.69289,27.1862,2.84925,1.35512,0.00289673,-0.000199757,0.00021682,
9.69171,14.2029,1.18142,1.85629,0.000890932,-6.14383e-05,6.66863e-05,
9.69196,15.9008,0.523214,2.41315,0.00102064,-7.03829e-05,7.63949e-05,
9.69152,13.1008,1.79456,1.47692,0.000643395,-4.43683e-05,4.81582e-05,
9.69188,14.0792,1.68686,0.295921,0.00092401,-6.37194e-05,6.91622e-05,
9.6925,15.8577,1.67579,1.37977,0.00223501,-0.000154126,0.000167291,
9.69168,18.8478,0.541923,1.39841,0.000758857,-5.23305e-05,5.68005e-05,
9.69142,10.6902,0.716517,0.596615,0.00108044,-7.45066e-05,8.08708e-05,
9.69138,12.5332,0.836685,0.805345,6.68664e-05,-4.61108e-06,5.00496e-06,
9.6916,13.9249,1.50848,0.209885,0.00303125,-0.000209034,0.000226889,
9.69288,22.9415,1.17236,0.650899,0.00209478,-0.000144455,0.000156794,
9.69264,35.3792,1.25883,3.02266,0.00274697,-0.00018943,0.000205611,
9.69285,12.1723,2.09289,0.46933,0.0013494,-9.30543e-05,0.000101003,
9.69107,11.4432,0.441034,1.14982,0.000232911,-1.60614e-05,1.74334e-05,
9.69263,18.6989,2.12402,2.1054,0.000298997,-2.06187e-05,2.23799e-05,
9.69129,15.6194,1.74726,1.53242,0.000149214,-1.02897e-05,1.11686e-05,
9.69236,24.5503,1.57088,2.22203,0.000557808,-3.84662e-05,4.1752e-05,
9.69106,41.3136,2.77555,0.212391,0.00202595,-0.000139709,0.000151642,
9.69122,17.4898,2.24869,1.13973,0.000213061,-1.46926e-05,1.59476e-05,
9.69176,12.8074,0.337245,2.74009,0.00189515,-0.000130689,0.000141852,
9.69224,29.404,0.953618,0.0227861,0.000844817,-5.82583e-05,6.32347e-05,
9.69253,13.1413,2.30763,2.43114,0.00049962,-3.44536e-05,3.73966e-05,
9.69278,13.7767,1.64073,1.66064,0.00271734,-0.000187387,0.000203393,
9.69164,21.737,1.17814,1.18078,0.00232763,-0.000160513,0.000174223,
9.69274,12.0218,0.799839,0.63015,0.00209845,-0.000144709,0.000157069,
9.69201,20.1423,1.16248,1.58585,0.00298377,-0.00020576,0.000223335,
9.6915,17.2863,0.868368,0.549116,0.00179578,-0.000123836,0.000134414,
9.69129,17.1359,0.679045,1.82912,0.0028416,-0.000195956,0.000212694,
9.69106,14.1501,2.41318,2.86188,0.000245553,-1.69333e-05,1.83797e-05,
9.6914,15.3851,2.21145,0.346813,0.00152288,-0.000105017,0.000113988,
9.69244,14.4078,0.309571,2.95039,0.000355438,-2.45109e-05,2.66046e-05,
9.69242,13.5568,0.448,2.10952,0.00131373,-9.05941e-05,9.83325e-05,
9.69163,13.7924,1.56171,1.84141,0.00229003,-0.00015792,0.000171409,
9.69226,11.5722,1.48382,0.223853,0.00279952,-0.000193054,0.000209544,
9.69251,15.1218,0.31325,0.00246844,0.00166328,-0.000114699,0.000124497,
9.69196,16.5286,1.78698,0.21905,0.00158069,-0.000109004,0.000118315,
9.69124,32.0903,1.40436,2.35595,0.00227611,-0.00015696,0.000170367,
9.69153,14.4085,0.714899,0.348687,0.00133236,-9.18788e-05,9.97269e-05,
9.69195,25.5914,1.75323,2.13759,0.0007159,-4.93682e-05,5.35852e-05,
9.69113,34.7396,2.3039,3.03589,0.00165669,-0.000114245,0.000124004,
9.6924,24.4806,1.78455,0.845824,0.00254047,-0.00017519,0.000190155,
9.69174,19.8196,2.70545,1.27502,0.00285031,-0.000196556,0.000213346,
9.69102,9.5209,1.01084,2.99009,0.000241546,-1.66569e-05,1.80797e-05,
9.6912,14.7878,1.16183,0.622421,0.00153011,-0.000105516,0.000114529,
9.69158,29.1335,1.40469,1.32342,0.00131232,-9.04973e-05,9.82274e-05,
9.69243,17.3381,1.20075,1.92501,0.00235637,-0.000162494,0.000176374,
9.69198,7.47003,1.95074,1.04993,0.00286713,-0.000197717,0.000214605,
9.69181,12.954,1.55768,2.89461,0.00302149,-0.000208361,0.000226159,
9.69284,23.7131,0.998152,1.11229,0.00185875,-0.000128179,0.000139128,
9.69242,9.03375,2.69911,2.87278,0.000807424,-5.56797e-05,6.04358e-05,
9.69112,20.5963,1.37837,2.97118,0.00152476,-0.000105147,0.000114128,
9.69142,19.4723,0.483663,0.952163,0.00124166,-8.56243e-05,9.29382e-05,
9.69123,15.7964,2.37418,1.18716,0.00117879,-8.12891e-05,8.82326e-05,
9.69223,10.6145,0.614215,2.38673,0.00245241,-0.000169117,0.000183563,
9.69269,13.8032,2.40832,1.42112,0.00280153,-0.000193193,0.000209695,
9.69121,9.8772,2.56742,2.75053,0.00223129,-0.000153869,0.000167013,
9.69169,20.722,0.437184,2.84022,0.00126166,-8.70038e-05,9.44355e-05,
9.69255,15.2747,1.78154,2.41487,0.00116639,-8.04339e-05,8.73045e-05,
9.69178,14.4596,2.26086,1.31617,0.000287746,-1.98428e-05,2.15378e-05,
9.69229,39.8419,2.77949,0.323799,0.000738372,-5.09179e-05,5.52672e-05,
9.69119,20.6614,1.17611,3.07944,0.000418408,-2.88533e-05,3.13179e-05,
9.69173,5.06437,2.43719,1.69518,0.00186226,-0.000128421,0.00013939,
9.69285,16.8656,1.43321,0.233354,0.000135929,-9.3736e-06,1.01743e-05,
9.69113,24.8649,2.52677,3.02188,0.000177461,-1.22377e-05,1.3283e-05,
9.69189,13.1918,1.35223,2.34125,0.000599547,-4.13446e-05,4.48762e-05,
9.69267,27.2594,0.936683,1.95274,0.000674819,-4.65353e-05,5.05102e-05,
9.69244,22.042,1.4453,0.67325,0.000572501,-3.94795e-05,4.28518e-05,
9.69142,14.4482,2.51206,1.18094,0.00256125,-0.000176623,0.00019171,
9.69258,13.5804,2.32874,1.32013,0.0029601,-0.000204128,0.000221564,
9.69217,27.1477,1.07872,1.1462,0.00300289,-0.000207079,0.000224767,
9.69267,15.1858,1.23342,1.66564,0.00263877,-0.000181969,0.000197512,
9.69287,14.8921,0.531775,2.31576,0.0030182,-0.000208134,0.000225913,
9.69111,12.7544,2.23619,1.56998,0.00256026,-0.000176555,0.000191636,
9.69269,12.7459,1.49596,2.73048,0.00161028,-0.000111045,0.00012053,
9.69159,23.6249,2.27057,2.56443,0.00291522,-0.000201032,0.000218204,
9.69227,17.0849,2.08243,1.918,0.00174986,-0.00012067,0.000130977,
9.69142,19.2544,0.479975,0.666614,0.000320826,-2.21241e-05,2.40139e-05,
9.69175,13.6874,1.23723,0.308095,0.00235037,-0.000162081,0.000175926,
9.69285,14.9753,2.12841,0.763998,0.00128394,-8.85402e-05,9.61032e-05,
9.6918,28.9055,1.40643,1.85348,0.00225075,-0.000155211,0.000168469,
9.69151,38.026,1.96566,0.516268,0.00192018,-0.000132415,0.000143725,
9.69233,21.4871,0.96716,2.24199,0.00263798,-0.000181914,0.000197453,
9.69186,18.0827,2.1936,1.16208,0.000559749,-3.86001e-05,4.18973e-05,
9.69272,9.37243,2.7723,2.66825,0.00180837,-0.000124704,0.000135356,
9.69216,11.0691,0.683755,2.71522,0.00157411,-0.00010855,0.000117822,
9.69217,15.9271,0.990007,1.23225,0.00205481,-0.000141699,0.000153803,
9.69108,22.3695,0.866109,1.98686,0.00182347,-0.000125746,0.000136487,
9.69272,13.6529,2.48355,0.752197,0.00192378,-0.000132663,0.000143995,
9.69293,15.932,1.87966,2.16071,0.00158965,-0.000109622,0.000118985,
9.69258,20.3899,0.759824,2.8919,0.00124248,-8.56808e-05,9.29995e-05,
9.69133,13.853,2.17776,1.55728,0.00272015,-0.000187581,0.000203604,
9.69149,9.76107,2.77816,2.80973,0.00288291,-0.000198804,0.000215786,
9.69156,24.7264,1.63847,2.48042,0.00107526,-7.41492e-05,8.04829e-05,
9.69172,15.607,1.26927,1.64154,0.00241625,-0.000166624,0.000180857,
9.69279,20.3347,2.29184,2.76034,0.000365025,-2.5172e-05,2.73222e-05,
9.69154,14.0887,0.691067,2.05639,0.000349381,-2.40932e-05,2.61512e-05,
9.69157,22.4954,1.02068,0.202001,0.00184367,-0.000127139,0.000137999,
9.69155,12.1508,0.78944,2.70996,0.000138127,-9.52517e-06,1.03388e-05,
9.69196,18.2918,1.42975,1.17448,0.00163707,-0.000112892,0.000122535,
9.69158,15.3488,1.53079,0.936225,0.00114554,-7.89964e-05,8.57441e-05,
9.69188,19.4742,1.29901,3.05886,0.00101365,-6.99008e-05,7.58717e-05,
9.69126,37.9076,2.01913,1.83442,0.00189926,-0.000130973,0.00014216,
9.69175,7.69321,0.55785,1.23855,0.00224008,-0.000154475,0.00016767,
9.69134,24.3564,2.16905,2.42651,0.00097992,-6.7575e-05,7.33471e-05,
9.69289,5.60248,1.67439,0.886862,0.00205577,-0.000141765,0.000153875,
9.69121,17.1831,1.46612,2.47974,0.00195046,-0.000134503,0.000145992,
9.69139,11.2872,0.754177,0.170975,0.00263121,-0.000181447,0.000196946,
9.69287,38.8976,1.8484,2.21965,0.000443058,-3.05531e-05,3.31629e-05,
9.69132,14.9475,1.84531,2.99233,0.000266268,-1.83618e-05,1.99302e-05,
9.69166,21.8912,1.29965,2.94186,0.00202617,-0.000139724,0.000151659,
9.69282,20.8417,2.01937,2.03201,0.00113956,-7.85837e-05,8.52962e-05,
9.69192,23.4442,1.19521,2.38126,0.0026783,-0.000184695,0.000200471,
9.69109,28.0171,0.938897,0.997429,0.000490501,-3.38248e-05,3.67141e-05,
9.69247,16.049,2.17444,1.52213,0.0016029,-0.000110536,0.000119977,
9.6925,11.9125,0.52421,0.939629,0.000823326,-5.67763e-05,6.1626e-05,
9.69298,15.8335,1.27694,1.5303,0.00160658,-0.000110789,0.000120252,
9.6925,15.6508,0.953951,1.93773,0.00137193,-9.46081e-05,0.000102689,
9.69296,20.4585,1.61343,1.96518,0.00190674,-0.000131488,0.00014272,
9.69235,25.0283,1.35822,2.9244,0.00041457,-2.85886e-05,3.10306e-05,
9.69121,19.6953,2.10696,2.42073,0.000133075,-9.17681e-06,9.96068e-06,
9.69184,14.9199,2.19424,0.288961,0.00223579,-0.000154179,0.000167349,
9.69279,16.51,1.39502,1.99558,5.53681e-05,-3.81816e-06,4.14431e-06,
9.69244,20.7511,2.17897,0.616647,0.00191849,-0.000132298,0.000143599,
9.69211,33.529,1.2613,0.698588,0.00174769,-0.00012052,0.000130815,
9.69237,12.2028,0.673956,1.99817,2.98175e-05,-2.05621e-06,2.23184e-06,
9.69257,15.3984,2.10102,0.635214,0.00174955,-0.000120648,0.000130954,
9.69106,17.2723,1.63876,1.68265,0.0028504,-0.000196563,0.000213353,
9.69134,13.51,0.273736,1.19882,0.00183712,-0.000126687,0.000137509,
9.69288,13.3621,0.773435,2.90217,0.00139014,-9.58634e-05,0.000104052,
9.69198,14.0578,1.84689,0.899057,0.00172857,-0.000119201,0.000129383,
9.69193,13.3853,1.34553,2.51633,0.000920052,-6.34465e-05,6.8866e-05,
9.69265,25.5756,1.97274,1.29254,0.000540234,-3.72544e-05,4.04366e-05,
9.6925,15.5733,1.35215,2.12068,0.00237128,-0.000163523,0.000177491,
9.69266,17.4036,0.895788,0.717248,0.00162192,-0.000111847,0.000121401,
9.69207,31.0852,1.50276,0.950539,0.00168398,-0.000116127,0.000126046,
9.69213,18.3711,1.47321,2.40245,0.00172184,-0.000118738,0.00012888,
9.69216,13.2753,1.79641,2.72755,0.000911824,-6.2879e-05,6.82501e-05,
9.6926,15.2397,1.04507,2.20974,0.00267171,-0.00018424,0.000199977,
9.69251,10.6582,0.620114,1.40183,0.000504664,-3.48015e-05,3.77741e-05,
9.6923,19.1348,0.740179,2.22752,0.00106207,-7.32397e-05,7.94957e-05,
9.69113,16.4137,2.14067,1.41025,0.00143182,-9.87377e-05,0.000107172,
9.69135,17.4679,1.13503,2.37289,0.000328962,-2.26851e-05,2.46228e-05,
9.69151,10.2725,2.54642,1.11949,0.000954703,-6.5836e-05,7.14596e-05,
9.69218,23.0509,0.910715,1.42667,0.0012198,-8.4117e-05,9.13022e-05,
9.69216,27.2915,1.38214,0.798081,0.0011983,-8.26345e-05,8.9693e-05,
9.69264,18.8663,1.31261,0.177935,0.00119914,-8.26923e-05,8.97557e-05,
9.69223,24.0104,1.54266,0.273958,0.000999878,-6.89512e-05,7.48409e-05,
9.6924,13.4046,0.887667,2.20984,0.00256928,-0.000177177,0.000192311,
9.69291,15.6752,1.07235,0.193402,0.00246358,-0.000169888,0.000184399,
9.69265,12.712,0.717492,3.06467,0.000314559,-2.16919e-05,2.35448e-05,
9.69195,18.1936,0.966054,0.0916476,0.00102604,-7.07552e-05,7.6799e-05,
9.69106,13.2353,1.53408,3.05228,0.00056726,-3.91181e-05,4.24595e-05,
9.69185,11.6282,2.51219,0.273231,0.000349269,-2.40855e-05,2.61428e-05,
9.69134,12.7402,0.701116,0.74384,0.000906569,-6.25167e-05,6.78568e-05,
9.69144,11.1094,0.657072,1.17295,0.00262114,-0.000180753,0.000196192,
9.69289,16.9723,1.54073,2.59261,0.00195949,-0.000135126,0.000146668,
9.69282,10.1929,2.45456,1.42484,0.00216758,-0.000149475,0.000162243,
9.69239,24.4376,0.779229,0.0419746,0.00186538,-0.000128636,0.000139624,
9.69229,21.9685,1.62369,0.945627,0.000141017,-9.72449e-06,1.05551e-05,
9.69272,28.2909,1.29238,1.94786,0.000690141,-4.75919e-05,5.16571e-05,
9.69107,14.0887,0.407475,1.81559,0.00267323,-0.000184345,0.000200092,
9.69222,16.1825,1.22626,2.82502,0.00267855,-0.000184712,0.000200489,
9.6917,24.4047,1.78968,1.07651,0.00192541,-0.000132776,0.000144117,
9.69211,12.6339,2.69683,1.65924,0.00263204,-0.000181504,0.000197008,
9.69275,16.4662,1.02693,0.561035,0.00159231,-0.000109805,0.000119184,
9.69196,39.1538,1.73336,0.41706,0.000623109,-4.29694e-05,4.66397e-05,
9.69288,28.0429,0.874292,1.35414,0.00106328,-7.33234e-05,7.95866e-05,
9.69153,27.1719,1.09247,0.962115,0.000750685,-5.1767e-05,5.61888e-05,
9.69195,12.4847,1.55141,3.09215,0.0028747,-0.000198238,0.000215171,
9.69186,15.3223,1.06505,3.1036,0.00125882,-8.68076e-05,9.42226e-05,
9.69238,22.3442,2.02618,2.07707,0.00298669,-0.000205961,0.000223554,
9.6927,12.9347,1.27922,0.436141,0.00300718,-0.000207374,0.000225088,
9.69209,13.9642,0.803675,1.01732,0.000177475,-1.22386e-05,1.3284e-05,
9.69184,19.6659,1.28519,1.29961,0.00223069,-0.000153828,0.000166968,
9.6911,21.7754,1.61302,0.0983493,0.00150939,-0.000104087,0.000112978,
9.69269,31.862,2.6489,0.0579675,0.000905687,-6.24558e-05,6.77907e-05,
9.69212,20.2659,0.825506,2.91263,0.00201369,-0.000138863,0.000150724,
9.69244,17.9068,1.08981,0.935916,0.00303429,-0.000209243,0.000227117,
9.69264,13.5857,1.32345,2.04864,0.00214135,-0.000147667,0.00016028,
9.69211,13.8502,2.27862,1.47798,0.00171256,-0.000118098,0.000128185,
9.69217,15.2484,2.40706,2.03726,0.0029206,-0.000201404,0.000218607,
9.69259,10.5296,2.49423,1.03489,0.00273573,-0.000188655,0.00020477,
9.69146,13.1372,1.76752,3.09266,0.000428673,-2.95611e-05,3.20862e-05,
9.69258,26.3192,1.63939,0.335545,0.000191673,-1.32177e-05,1.43467e-05,
9.69179,16.5585,1.83512,0.133749,0.000789574,-5.44487e-05,5.90997e-05,
9.69143,15.0027,1.27711,0.135761,0.00063503,-4.37914e-05,4.7532e-05,
9.69127,17.5814,1.00761,0.0734717,0.0020229,-0.000139498,0.000151414,
9.69186,15.3235,0.994197,1.68551,0.00306207,-0.000211159,0.000229196,
9.69121,9.8783,2.79212,2.65603,0.00212763,-0.00014672,0.000159253,
9.69186,20.6428,1.76784,1.12653,1.77847e-06,-1.22643e-07,1.33119e-07,
9.69199,14.2142,1.67601,1.44852,0.00113186,-7.80528e-05,8.47199e-05,
9.69237,14.5947,1.33718,0.68598,0.00230452,-0.000158919,0.000172494,
9.69298,27.2646,1.00422,2.28585,0.00284108,-0.00019592,0.000212655,
9.69136,18.0186,0.977342,0.770377,0.00213159,-0.000146994,0.000159549,
9.69119,20.8316,0.977454,0.407624,0.00177533,-0.000122426,0.000132883,
9.69295,20.6408,1.76961,3.13689,0.00209461,-0.000144443,0.000156781,
9.69212,25.5772,1.16446,1.4323,0.001335,-9.20613e-05,9.99251e-05,
9.692,16.7603,1.9955,0.679499,0.000239435,-1.65113e-05,1.79217e-05,
9.69226,24.8547,0.272045,2.78712,0.00278156,-0.000191816,0.0002082,
9.69205,18.3093,1.49757,1.18924,0.00140679,-9.70117e-05,0.000105298,
9.69107,5.07696,0.72682,2.94005,0.0013881,-9.57232e-05,0.0001039,
9.69266,17.6105,0.997848,1.46853,0.0016148,-0.000111356,0.000120868,
9.69235,10.6428,0.511631,1.65895,0.00155843,-0.000107469,0.000116649,
9.69282,30.5944,0.975497,1.51265,0.0022884,-0.000157807,0.000171287,
9.69111,10.8823,0.638595,1.83236,0.00105651,-7.28565e-05,7.90797e-05,
9.69116,51.608,1.23337,0.286415,0.00309023,-0.000213102,0.000231304,
9.69128,12.8174,2.88253,1.20486,0.000494897,-3.41279e-05,3.70431e-05,
9.69116,13.2563,1.9048,0.32544,0.0028049,-0.000193425,0.000209947,
9.69287,12.4963,0.858057,1.39536,0.00278692,-0.000192185,0.000208601,
9.6925,25.0555,2.57946,0.491,0.00161596,-0.000111436,0.000120955,
9.6929,25.2533,1.74313,1.82735,0.00193579,-0.000133491,0.000144894,
9.69238,22.241,0.741065,1.62323,0.00224587,-0.000154875,0.000168104,
9.69116,21.6377,1.43048,0.3391,9.11574e-05,-6.28619e-06,6.82314e-06,
9.69203,27.8632,0.571216,1.14144,0.00198915,-0.000137171,0.000148888,
9.69157,20.5266,2.82489,0.616462,0.000778239,-5.36671e-05,5.82513e-05,
9.69275,19.886,0.897196,0.973712,0.00141551,-9.76129e-05,0.000105951,
9.69131,9.29756,0.229715,2.42002,0.00133457,-9.20316e-05,9.98928e-05,
9.69148,13.5335,1.52642,0.218435,0.000950597,-6.55528e-05,7.11522e-05,
9.69139,36.8656,2.7307,0.870766,0.00289923,-0.00019993,0.000217008,
9.69146,19.3381,1.27952,1.39542,0.0026815,-0.000184915,0.00020071,
9.69228,14.5091,1.08948,2.17154,0.00268107,-0.000184886,0.000200678,
9.69146,26.6175,0.869471,1.38553,0.000796313,-5.49135e-05,5.96041e-05,
9.69118,9.27645,2.88994,2.85053,0.0009187,-6.33533e-05,6.87648e-05,
9.69201,9.21505,0.3758,2.72728,0.00173972,-0.00011997,0.000130218,
9.69178,12.6149,2.48872,1.61129,0.00255313,-0.000176063,0.000191102,
9.6915,15.6372,2.28466,3.09196,0.00284544,-0.000196221,0.000212982,
9.69227,13.3862,2.81583,0.172012,0.00292766,-0.00020189,0.000219135,
9.6928,25.6829,1.44838,0.159716,0.00226868,-0.000156447,0.000169811,
9.69109,28.8226,0.271667,1.98315,0.00227328,-0.000156765,0.000170155,
9.69286,15.5246,0.984633,0.573281,0.00113405,-7.82039e-05,8.4884e-05,
9.69254,23.2973,1.75154,2.97517,0.00105624,-7.28378e-05,7.90595e-05,
9.69292,13.6538,1.93401,1.3417,0.00222525,-0.000153452,0.00016656,
9.69132,13.2602,1.75327,0.208236,3.72007e-06,-2.56535e-07,2.78447e-07,
9.69229,23.5624,0.863857,0.771731,0.00296863,-0.000204715,0.000222202,
9.69184,24.354,0.32957,2.6641,0.00166294,-0.000114676,0.000124471,
9.69289,24.73,2.16026,0.03455,0.000177559,-1.22444e-05,1.32903e-05,
9.69146,13.3218,1.90844,1.77258,0.00116243,-8.01606e-05,8.70078e-05,
9.69104,25.7657,2.40092,2.76225,0.0027246,-0.000187887,0.000203936,
9.69278,16.5617,1.70407,1.27447,0.00174536,-0.00012036,0.000130641,
9.69281,21.0733,2.19422,1.69145,0.00181028,-0.000124837,0.0001355,
9.69258,26.4171,1.77022,2.22074,0.00233172,-0.000160794,0.000174529,
9.69111,22.084,1.63505,0.796808,0.000858807,-5.92231e-05,6.42818e-05,
9.6929,13.145,1.30019,2.00229,0.00162796,-0.000112263,0.000121853,
9.6918,17.593,0.882476,0.922361,0.001388,-9.57158e-05,0.000103892,
9.69211,10.8626,2.38375,1.35745,0.000444396,-3.06454e-05,3.32631e-05,
9.69192,10.4527,1.58063,2.39316,0.000724685,-4.9974e-05,5.42427e-05,
9.6926,25.2325,1.57417,0.403548,0.000729528,-5.0308e-05,5.46053e-05,
9.69226,11.1263,0.297349,3.10696,0.000253324,-1.74691e-05,1.89613e-05,
9.69293,28.4588,0.640576,0.313269,0.0027484,-0.000189529,0.000205718,
9.69293,34.4978,1.58164,2.41198,0.00196795,-0.000135709,0.000147301,
9.69218,17.3516,2.76627,2.26107,0.00227733,-0.000157044,0.000170458,
9.69241,16.3963,0.953214,2.67348,0.00254064,-0.000175202,0.000190167,
9.69232,12.4346,0.387589,2.24492,0.00105878,-7.30132e-05,7.92499e-05,
9.69113,9.07158,0.419193,3.13984,0.00255948,-0.000176501,0.000191578,
9.69293,14.5262,2.19428,0.207012,0.00135856,-9.36858e-05,0.000101688,
9.6913,14.3688,2.71759,2.87965,0.000807024,-5.56521e-05,6.04058e-05,
9.69111,16.7458,1.52447,0.0874793,0.00142659,-9.83773e-05,0.00010678,
9.6918,35.3151,1.29897,1.00619,0.0012269,-8.46064e-05,9.18333e-05,
9.69253,20.3104,2.42067,0.0988387,0.0028043,-0.000193384,0.000209902,
9.69188,12.7509,2.24056,0.370263,0.000436782,-3.01204e-05,3.26932e-05,
9.6922,15.4041,1.43849,1.9161,0.0015206,-0.00010486,0.000113817,
9.69106,9.76385,1.50698,1.71056,0.00264324,-0.000182277,0.000197847,
9.69216,24.7808,2.48432,2.51289,0.000520713,-3.59082e-05,3.89754e-05,
9.69128,14.3561,1.39735,2.25533,0.00301744,-0.000208082,0.000225856,
9.69247,29.6996,0.991137,0.445123,0.00226101,-0.000155918,0.000169237,
9.69278,15.1724,1.28683,2.79002,0.00212409,-0.000146477,0.000158988,
9.69247,12.4958,0.829804,0.832743,0.000350638,-2.41799e-05,2.62453e-05,
