energy,time,theta,phi,xpos,ypos,zpos,
9.69234,1995.54,1.28086,1.6808,0.14853,0.0144113,0.143682,
9.69196,2104.71,1.18935,2.59443,0.148005,0.0152802,0.143097,
9.69175,765.299,2.64475,2.36111,0.147859,0.0155214,0.142934,
9.69125,66.1124,2.15992,1.42391,0.148449,0.0145451,0.143592,
9.69189,1464.87,1.65859,0.841212,0.148792,0.013978,0.143974,
9.6919,1526.24,1.27411,2.63023,0.147742,0.0157142,0.142804,
9.69223,857.859,1.80861,1.81449,0.147903,0.0154479,0.142983,
9.6924,717.444,1.1555,2.49993,0.14787,0.0155034,0.142946,
9.69127,122.781,1.11805,1.18752,0.147596,0.015956,0.142641,
9.69289,2616.3,1.45408,0.332121,0.147678,0.0158204,0.142732,
9.69227,49.0641,1.5971,1.64459,0.147784,0.0156451,0.142851,
9.69128,1041.28,2.32163,3.1044,0.147873,0.0154976,0.14295,
9.69127,5803.67,2.03794,2.84478,0.148057,0.015193,0.143155,
9.69217,105.393,0.780252,1.39435,0.148475,0.0145023,0.143621,
9.69207,258.208,1.5697,0.0521811,0.148571,0.0143423,0.143729,
9.69101,637.019,2.40408,2.30721,0.148005,0.0152798,0.143097,
9.69296,143.314,1.98228,2.33547,0.148448,0.0145471,0.143591,
9.69143,624.587,2.19139,2.83611,0.148465,0.0145179,0.14361,
9.69293,2705.17,2.32349,0.493059,0.147967,0.0153432,0.143054,
9.6911,3423.47,2.30105,1.35323,0.1479,0.0154536,0.14298,
9.6927,372.418,1.0548,1.66458,0.148311,0.0147724,0.143439,
9.69118,2446.64,1.94972,0.467009,0.148314,0.0147686,0.143441,
9.6917,4119.16,1.42163,2.78645,0.148216,0.0149306,0.143332,
9.6913,4313.19,2.67141,0.277945,0.148084,0.0151488,0.143185,
9.69216,33.7057,1.23953,1.54654,0.147648,0.0158702,0.142699,
9.69189,1045.67,0.564304,1.6404,0.147573,0.0159953,0.142615,
9.69155,970.788,1.26945,0.908537,0.148155,0.015031,0.143264,
9.69292,546.09,2.09329,1.36998,0.148105,0.0151144,0.143208,
9.69259,40.5334,1.73503,0.797758,0.148601,0.0142932,0.143762,
9.69105,333.222,0.518677,2.518,0.148076,0.0151628,0.143176,
9.69174,175.669,0.403456,0.775805,0.148666,0.0141861,0.143834,
9.6926,2939.63,2.12702,3.07944,0.148017,0.0152603,0.14311,
9.69132,102.331,1.43248,0.873929,0.148681,0.0141613,0.143851,
9.69104,1431.6,2.35376,0.272425,0.147848,0.0155401,0.142921,
9.69118,374.51,1.37552,2.10962,0.148009,0.0152736,0.143101,
9.6913,1188.56,1.32004,0.264564,0.1479,0.0154537,0.14298,
9.69252,550.881,1.35191,2.35408,0.14808,0.0151554,0.143181,
9.69291,497.809,2.22719,0.169687,0.147761,0.015683,0.142825,
9.69277,1481.37,2.7898,0.811482,0.147923,0.015415,0.143006,
9.6914,2340.14,2.35168,1.19921,0.14841,0.0146096,0.143548,
9.6922,385.653,1.20098,1.90536,0.148587,0.0143164,0.143746,
9.69234,23.5584,1.96213,0.309415,0.147725,0.0157429,0.142785,
9.69298,21.2643,1.82222,1.46308,0.148541,0.0143928,0.143695,
9.69173,2.92801,1.21513,0.2048,0.148079,0.0151574,0.143179,
9.69228,10.754,2.87579,1.44008,0.147586,0.0159729,0.14263,
9.6919,17.357,1.8948,0.0703572,0.147725,0.0157427,0.142785,
9.69255,12.1238,0.853303,2.95106,0.148337,0.0147303,0.143467,
9.69164,13.5846,1.8736,1.78465,0.148404,0.0146191,0.143542,
9.6916,17.0767,1.40918,2.97801,0.147848,0.0155396,0.142922,
9.69197,16.9555,0.863696,2.16119,0.148382,0.0146565,0.143517,
9.69201,17.7232,0.680634,2.19185,0.1483,0.0147909,0.143426,
9.69109,14.154,0.338245,2.56142,0.14876,0.0140296,0.143939,
9.69144,16.7987,1.06159,1.19536,0.147636,0.015891,0.142685,
9.69288,14.9162,1.80284,0.131677,0.148052,0.0152023,0.143149,
9.69238,26.2645,1.98332,1.55876,0.148429,0.0145782,0.14357,
9.69113,10.0503,0.492346,2.50312,0.147999,0.0152898,0.14309,
9.69243,22.2817,1.42337,2.63771,0.147728,0.0157381,0.142788,
9.69264,14.8385,1.21212,0.128936,0.14771,0.0157674,0.142768,
9.69234,20.5067,0.976979,2.99306,0.148732,0.0140772,0.143907,
9.69251,10.0766,0.380521,2.70335,0.148816,0.0139367,0.144002,
9.69118,13.1236,2.28484,2.0101,0.147557,0.0160206,0.142598,
9.69171,21.2084,2.85884,0.825264,0.148781,0.0139948,0.143963,
9.69231,17.3945,2.16442,2.47897,0.148736,0.0140693,0.143913,
9.6926,15.8834,1.47652,0.501853,0.148692,0.014142,0.143864,
9.69295,20.8628,1.9022,1.93338,0.148637,0.0142329,0.143802,
9.69256,15.1447,1.33725,1.70621,0.147613,0.0159277,0.14266,
9.69186,18.74,2.08905,1.87181,0.147561,0.0160146,0.142602,
9.69294,15.5262,1.1428,2.22334,0.148314,0.014769,0.143441,
9.69114,17.8682,1.02893,0.652417,0.148363,0.0146877,0.143496,
9.69228,12.6025,1.8108,1.33577,0.147829,0.0155708,0.142901,
9.69201,21.2159,1.09392,1.9922,0.148546,0.0143846,0.1437,
9.69123,26.8595,1.04162,2.10653,0.147915,0.0154289,0.142996,
9.69269,13.2311,1.89255,0.52238,0.147743,0.0157126,0.142805,
9.69254,13.7043,2.60433,1.67549,0.148319,0.0147599,0.143447,
9.69197,19.4694,2.02525,0.254113,0.148664,0.0141887,0.143832,
9.69192,12.3139,2.00981,0.895978,0.148264,0.0148504,0.143386,
9.69246,18.0453,2.17545,3.10819,0.14841,0.0146091,0.143549,
9.6918,12.7473,1.73566,0.936036,0.147882,0.0154833,0.14296,
9.69113,18.9038,2.36094,2.99751,0.147663,0.0158451,0.142716,
9.69162,8.17049,2.95515,1.01655,0.147987,0.015309,0.143077,
9.69189,24.5762,0.314562,1.6305,0.147768,0.0156713,0.142833,
9.6928,15.3129,2.39615,0.393144,0.147617,0.0159217,0.142664,
9.69137,15.6305,2.16201,0.420673,0.148418,0.0145955,0.143558,
9.69169,38.5635,1.61886,1.61444,0.148621,0.0142606,0.143784,
9.6926,21.1089,1.65336,2.83442,0.148724,0.0140902,0.143898,
9.69179,23.1366,1.35261,0.968905,0.148736,0.0140706,0.143912,
9.69178,16.9443,1.11413,3.03675,0.14821,0.0149403,0.143326,
9.69209,24.8534,0.450479,2.76704,0.147764,0.0156777,0.142829,
9.69213,23.0834,1.95476,1.26527,0.148061,0.0151869,0.143159,
9.69129,13.327,2.22536,0.246605,0.147578,0.0159862,0.142621,
9.69272,20.965,2.83658,0.152425,0.148153,0.015034,0.143262,
9.69148,21.3482,2.22848,1.80068,0.148367,0.0146807,0.1435,
9.69212,16.3557,1.95699,2.22084,0.148494,0.0144699,0.143643,
9.69113,20.8252,2.08907,1.75403,0.147777,0.0156576,0.142842,
9.6926,18.5955,1.42069,1.91438,0.148541,0.0143926,0.143695,
9.69214,11.2284,2.41995,0.668189,0.148135,0.0150652,0.143241,
9.69297,23.8653,0.563116,0.944157,0.148523,0.0144227,0.143674,
9.69201,8.62539,2.84749,2.1122,0.148145,0.0150481,0.143253,
9.69255,23.1311,0.928894,2.91154,0.148133,0.0150675,0.14324,
9.69238,27.223,2.20218,1.57398,0.148728,0.0140831,0.143903,
9.69161,21.8406,1.10826,3.12593,0.147737,0.0157231,0.142798,
9.69206,5.41841,1.66984,0.168081,0.148176,0.0149965,0.143288,
9.69153,13.2453,0.840811,1.58006,0.148015,0.0152633,0.143108,
9.69131,23.0227,1.32821,3.06542,0.148361,0.0146901,0.143494,
9.69187,23.2609,0.686983,1.99296,0.147894,0.0154635,0.142973,
9.6925,17.3474,2.15349,1.80521,0.147642,0.0158804,0.142692,
9.69202,22.5419,1.63681,0.742077,0.148546,0.0143837,0.143701,
9.69196,27.383,1.26252,0.325848,0.148208,0.0149434,0.143323,
9.69275,13.3905,1.35954,1.2713,0.148086,0.0151459,0.143187,
9.69189,22.771,1.71893,1.48343,0.148167,0.0150119,0.143277,
9.69259,20.6886,1.49553,0.684274,0.148637,0.0142337,0.143802,
9.69127,16.1823,2.26897,2.48199,0.148099,0.0151237,0.143202,
9.69279,12.5791,2.28651,1.16504,0.148238,0.0148939,0.143357,
9.69123,30.1862,0.373279,0.111932,0.14795,0.0153712,0.143035,
9.69294,13.6929,1.73108,0.135792,0.147972,0.0153348,0.14306,
9.69284,25.3283,2.56136,1.42052,0.147578,0.0159868,0.14262,
9.69241,11.9587,2.49274,1.74807,0.148562,0.0143585,0.143718,
9.69245,15.9475,1.9879,0.440486,0.148151,0.0150373,0.14326,
9.69263,13.2671,0.677007,1.65579,0.148683,0.0141582,0.143853,
9.69237,28.773,1.9929,0.0139437,0.147991,0.0153022,0.143082,
9.69143,14.2599,0.584844,1.60523,0.148712,0.0141103,0.143885,
9.69176,16.0728,1.07361,2.85793,0.14875,0.0140466,0.143928,
9.69133,16.6676,1.33889,2.74589,0.147623,0.0159121,0.142671,
9.69111,39.8593,1.11867,2.83591,0.147835,0.0155613,0.142907,
9.69115,13.5678,2.34311,2.24756,0.148502,0.0144568,0.143651,
9.69173,18.5574,0.838653,3.07197,0.147902,0.0154506,0.142982,
9.69124,21.5638,2.95489,0.0503422,0.148499,0.014462,0.143648,
9.69246,11.3728,1.26598,1.41904,0.147782,0.015649,0.142848,
9.69264,14.6146,1.25757,0.456096,0.148738,0.0140673,0.143914,
9.69146,28.2851,0.903937,2.61305,0.148157,0.0150275,0.143267,
9.69115,11.0363,2.39505,2.03214,0.148631,0.0142434,0.143795,
9.69161,18.7481,1.08702,2.75445,0.148381,0.0146575,0.143516,
9.69256,21.7137,1.10021,2.69643,0.147545,0.0160403,0.142584,
9.69252,18.1025,1.56062,1.89697,0.148329,0.0147429,0.143459,
9.6915,19.6789,0.899271,1.57552,0.148115,0.0150983,0.143219,
9.69144,26.9964,1.71665,1.41667,0.147606,0.01594,0.142652,
9.69202,17.609,1.24638,2.77771,0.148577,0.0143329,0.143735,
9.69215,19.2933,1.01958,2.82348,0.147787,0.0156409,0.142853,
9.69134,14.745,2.32735,2.21155,0.148039,0.0152226,0.143135,
9.69198,23.2912,1.60017,2.90837,0.148051,0.0152038,0.143148,
9.6915,16.8862,2.21744,2.70842,0.147919,0.0154217,0.143001,
9.69289,17.1655,2.07906,1.34039,0.147995,0.0152969,0.143085,
9.6921,21.5437,1.24852,2.87751,0.148448,0.0145465,0.143591,
9.69144,39.3808,1.14396,1.11609,0.148154,0.0150335,0.143263,
9.69149,19.7381,2.09034,0.925691,0.148286,0.0148141,0.143411,
9.692,24.9182,1.54018,0.0758994,0.148216,0.0149301,0.143332,
9.69172,18.7536,1.51992,0.775326,0.148019,0.0152561,0.143113,
9.69253,18.7903,1.72007,1.82753,0.14816,0.0150239,0.143269,
9.69118,19.0948,1.78572,1.32192,0.147671,0.0158326,0.142724,
9.69192,17.1897,1.09325,1.48245,0.14849,0.0144776,0.143637,
9.69106,22.6424,0.52083,2.9248,0.14763,0.0159,0.142679,
9.69183,18.9414,1.28856,0.900437,0.148084,0.0151497,0.143184,
9.69153,14.1298,1.32876,1.068,0.148594,0.0143048,0.143754,
9.69182,29.0738,1.78522,0.649985,0.147562,0.0160128,0.142603,
9.69196,0.78436,1.26695,2.85472,0.148358,0.0146954,0.143491,
9.69279,18.3181,0.964671,2.95915,0.148414,0.0146036,0.143552,
9.69134,8.9882,2.62639,2.54316,0.147961,0.0153521,0.143048,
9.69259,31.3489,2.41533,0.395729,0.148524,0.0144204,0.143676,
9.69206,13.4699,1.37633,1.97895,0.147811,0.0156006,0.142881,
9.69149,15.497,1.98809,2.70745,0.148818,0.0139334,0.144004,
9.6923,12.6572,0.546357,2.93389,0.147842,0.0155497,0.142915,
9.69129,16.9447,1.98083,0.347569,0.148341,0.0147239,0.143471,
9.69204,15.1143,0.742333,0.32421,0.148716,0.014103,0.14389,
9.69182,14.6383,1.46837,0.797143,0.147763,0.0156809,0.142826,
9.69126,10.5013,0.625061,2.04885,0.148767,0.0140188,0.143947,
9.69236,14.5546,1.33785,1.85102,0.148202,0.0149534,0.143317,
9.69167,11.5528,2.32235,1.01736,0.148009,0.0152724,0.143102,
9.69121,15.9273,1.17979,1.13739,0.148566,0.0143514,0.143722,
9.69269,23.097,2.19264,2.97982,0.148753,0.014041,0.143932,
9.6926,21.4763,1.64727,1.7732,0.148054,0.0151977,0.143152,
9.69278,17.7342,1.28118,2.07834,0.148175,0.0149976,0.143287,
9.69156,19.7091,2.71678,0.591652,0.148706,0.0141197,0.143879,
9.6923,9.48014,0.411168,1.61989,0.148425,0.014585,0.143565,
9.69211,16.139,2.06627,1.17178,0.148555,0.0143698,0.14371,
9.69281,25.1426,0.354578,0.0100513,0.147688,0.0158037,0.142744,
9.69172,20.8692,1.22818,0.59562,0.148504,0.0144542,0.143653,
9.6917,13.8878,1.83663,1.94481,0.148301,0.0147896,0.143427,
9.6928,13.128,0.875097,2.24933,0.147933,0.0153982,0.143017,
9.69146,12.7435,2.60752,2.62037,0.148274,0.0148349,0.143397,
9.69161,15.6927,2.18115,0.417605,0.148472,0.0145072,0.143617,
9.69133,11.9985,2.61187,2.86248,0.147691,0.0157995,0.142747,
9.69119,10.7828,0.583208,1.29848,0.147931,0.0154022,0.143014,
9.69153,19.8761,1.5958,2.44093,0.147714,0.0157614,0.142772,
9.69141,11.1652,0.648563,0.710828,0.147549,0.0160336,0.142589,
9.69242,15.1036,2.82027,1.12804,0.147837,0.0155582,0.142909,
9.69255,16.4493,1.06134,2.49003,0.147957,0.0153588,0.143043,
9.69178,18.008,0.595182,2.17579,0.147911,0.015435,0.142992,
9.69223,3.94494,0.85012,2.91337,0.148616,0.0142681,0.143779,
9.69276,13.2247,1.1517,1.6026,0.147643,0.0158792,0.142693,
9.69165,18.2889,0.156565,1.63917,0.147749,0.0157033,0.142811,
9.69106,8.76275,1.15536,1.98992,0.148763,0.0140244,0.143943,
9.69232,14.943,1.08136,2.04992,0.14782,0.0155864,0.14289,
9.69162,16.2546,2.44285,3.13279,0.148153,0.0150348,0.143262,
9.69281,18.6267,0.929103,1.27386,0.147827,0.0155744,0.142898,
9.69241,16.4244,1.74389,2.14671,0.147802,0.0156153,0.142871,
9.69121,11.7453,2.40058,3.0756,0.148706,0.0141201,0.143878,
9.69192,13.6104,0.179414,1.47523,0.148612,0.0142755,0.143774,
9.6914,17.6834,2.41537,2.62803,0.148758,0.0140332,0.143937,
9.69122,15.2,1.90447,2.23353,0.147935,0.0153957,0.143019,
9.69258,17.9253,1.19097,2.69578,0.148333,0.0147374,0.143462,
9.69109,12.974,0.912557,0.876575,0.147753,0.0156959,0.142816,
9.69275,17.0168,2.34848,1.86854,0.148565,0.0143532,0.143721,
9.69179,16.9978,1.64516,0.0348474,0.148699,0.0141317,0.14387,
9.69254,18.3739,1.44262,1.95792,0.147562,0.0160132,0.142603,
9.69114,13.1093,1.81158,2.01298,0.147564,0.0160098,0.142605,
9.69135,8.55184,0.367966,0.775763,0.147735,0.015726,0.142796,
9.6926,32.5304,0.538306,0.22556,0.147982,0.015318,0.143071,
9.69149,13.8669,1.72455,0.222307,0.148612,0.0142756,0.143773,
9.69248,13.3973,0.667943,2.18327,0.148205,0.0149486,0.14332,
9.69188,14.5046,2.14711,0.650661,0.147584,0.015976,0.142628,
9.69209,11.1116,0.342967,2.85999,0.147838,0.0155566,0.14291,
9.69185,3.2412,1.27166,0.91536,0.148323,0.0147534,0.143451,
9.69174,14.5708,1.48505,1.23678,0.1482,0.0149561,0.143315,
9.69203,21.2341,2.4826,1.38562,0.148496,0.0144664,0.143645,
9.69261,20.0613,1.10002,2.21636,0.148673,0.0141744,0.143842,
9.6922,14.5479,2.07679,0.931581,0.147944,0.0153802,0.143029,
9.69272,18.1106,0.951978,2.24931,0.148826,0.0139216,0.144012,
9.69153,20.093,0.924069,1.10169,0.147789,0.0156373,0.142856,
9.69236,21.7448,1.50233,0.219718,0.1482,0.0149572,0.143314,
9.6911,17.2037,2.82271,0.759724,0.148629,0.0142476,0.143792,
9.69194,10.5698,0.66529,1.50478,0.148564,0.0143552,0.14372,
9.69178,16.1011,0.791315,1.93006,0.14875,0.0140462,0.143928,
9.69257,12.8302,1.3237,2.03906,0.148755,0.0140392,0.143933,
9.69226,36.3483,2.30787,1.34343,0.147674,0.0158268,0.142728,
9.69285,9.52537,0.425373,2.84712,0.148566,0.014351,0.143723,
9.69215,14.0749,2.38762,2.13073,0.147652,0.0158641,0.142703,
9.6922,15.7418,0.464132,0.239392,0.148465,0.0145179,0.14361,
9.69224,27.7753,2.56389,0.659475,0.148574,0.0143386,0.143731,
9.69248,14.836,2.0158,1.36606,0.148526,0.0144179,0.143678,
9.6918,17.4991,1.19639,2.41224,0.148545,0.0143864,0.143699,
9.69272,14.0532,1.81065,2.6949,0.14782,0.0155863,0.14289,
9.69293,27.2364,0.86978,1.52366,0.148815,0.0139394,0.144,
9.69172,16.787,0.737092,0.899974,0.148527,0.0144164,0.143679,
9.69102,25.3304,2.23482,2.51796,0.14869,0.0141464,0.143861,
9.69277,20.4073,2.22492,2.5976,0.14841,0.0146096,0.143548,
9.69265,19.8868,1.96302,1.21876,0.148232,0.0149044,0.14335,
9.69119,17.9906,1.57357,2.23594,0.148767,0.0140192,0.143946,
9.69132,12.8315,1.61583,1.3347,0.148045,0.0152132,0.143142,
9.69132,13.036,2.91997,2.66888,0.148029,0.0152397,0.143124,
9.6926,17.0088,0.138538,0.396793,0.148724,0.0140891,0.143899,
9.69254,19.6799,2.27369,2.35318,0.147958,0.0153573,0.143045,
9.69298,26.6506,1.63767,2.32985,0.148159,0.0150252,0.143268,
9.69196,2.51005,0.718826,3.0056,0.148623,0.0142562,0.143787,
9.69279,17.9588,0.999903,2.09526,0.14833,0.0147419,0.143459,
9.69194,22.0429,1.8341,2.93028,0.147553,0.016028,0.142593,
9.69203,26.2289,1.07412,2.61466,0.148249,0.0148756,0.143369,
9.69191,7.12604,1.70729,0.665993,0.148136,0.0150629,0.143243,
9.69287,14.9334,2.37187,1.59545,0.148192,0.0149699,0.143306,
9.69112,26.9833,1.62484,2.68186,0.148269,0.0148435,0.143391,
9.69182,14.8051,1.42766,1.97075,0.147978,0.0153246,0.143067,
9.69271,22.9264,1.32089,1.49885,0.148289,0.0148097,0.143414,
9.69212,8.93857,2.8626,0.593518,0.147843,0.0155471,0.142917,
9.69219,13.4124,0.858318,0.510694,0.148673,0.0141747,0.143841,
9.69124,39.0138,1.14745,2.51794,0.148015,0.0152634,0.143108,
9.69254,19.6408,0.197137,2.62952,0.14791,0.0154369,0.142991,
9.69203,14.5541,0.368591,1.73628,0.148331,0.01474,0.143461,
9.69116,18.882,1.77196,2.46282,0.148186,0.0149799,0.143299,
9.6911,13.652,1.31039,2.16104,0.148685,0.014155,0.143855,
9.69107,15.6031,2.44078,2.90128,0.14756,0.0160156,0.142601,
9.69129,17.9794,1.82493,3.08327,0.147933,0.0153995,0.143016,
9.69177,14.0219,1.17683,0.439737,0.148393,0.0146378,0.143529,
9.69138,15.7418,1.33284,1.05156,0.148618,0.0142651,0.143781,
9.69183,14.5996,1.77294,2.79928,0.147912,0.0154328,0.142994,
9.69186,11.3981,0.698658,0.349636,0.148262,0.0148548,0.143383,
9.69172,16.1187,1.59896,1.92541,0.147942,0.0153831,0.143027,
9.69221,30.2743,0.945585,0.611904,0.148292,0.0148052,0.143417,
9.69297,15.215,2.43644,0.165331,0.148039,0.0152225,0.143135,
9.69143,15.9529,2.06154,1.18672,0.147553,0.0160271,0.142593,
9.69192,25.2922,1.81786,0.858666,0.147787,0.0156399,0.142854,
9.6913,25.4742,1.86452,0.232599,0.147604,0.0159435,0.14265,
9.69105,21.9701,1.41133,2.2124,0.147709,0.0157695,0.142767,
9.69151,11.4707,2.90585,2.17938,0.148104,0.0151165,0.143207,
9.69133,10.3172,0.633916,1.99674,0.147662,0.0158476,0.142714,
9.69129,31.0775,2.09253,0.219767,0.148048,0.0152083,0.143145,
9.69299,36.8281,1.9873,2.72509,0.148241,0.0148885,0.14336,
9.69145,19.8379,1.34617,0.929107,0.147835,0.0155607,0.142907,
9.69217,10.1472,2.62556,0.556848,0.148274,0.0148339,0.143397,
9.69244,19.48,1.92886,2.54056,0.147544,0.0160425,0.142583,
9.69111,13.3337,2.04149,0.183942,0.147567,0.0160036,0.142609,
9.69244,43.0405,1.18991,0.318938,0.148368,0.0146781,0.143502,
9.69224,17.5835,0.842845,2.97517,0.14754,0.0160498,0.142578,
9.69122,24.4043,0.894046,1.28306,0.147887,0.015475,0.142965,
9.69168,13.6542,1.8309,1.99034,0.148316,0.0147646,0.143444,
9.69197,13.5129,1.27457,0.154804,0.148127,0.0150778,0.143233,
9.691,9.38013,0.58284,0.661062,0.148306,0.0147822,0.143432,
9.69171,12.4813,0.160941,1.32064,0.148563,0.0143564,0.143719,
9.69259,14.7003,2.24207,2.83561,0.148463,0.0145224,0.143607,
9.69119,33.8695,1.7122,0.0837958,0.147722,0.0157482,0.142781,
9.69113,16.9595,1.74751,1.71156,0.148092,0.0151353,0.143194,
9.6928,37.2502,0.349614,1.89596,0.148469,0.0145121,0.143614,
9.69295,17.951,2.15382,2.21047,0.147838,0.0155552,0.142911,
9.69246,8.05626,2.90077,1.16137,0.148262,0.0148542,0.143384,
9.69143,18.4559,0.717802,0.367593,0.148521,0.014425,0.143673,
9.69113,14.3038,1.49816,1.74648,0.147617,0.0159218,0.142664,
9.69193,13.7905,1.60487,1.5875,0.148709,0.0141139,0.143882,
9.69207,36.8395,2.7958,1.40018,0.148182,0.0149861,0.143295,
9.69268,22.2389,0.318078,1.33996,0.14791,0.0154374,0.142991,
9.69291,15.1287,1.11146,1.8825,0.148191,0.0149714,0.143305,
9.69225,19.5469,1.59752,2.66814,0.148109,0.0151068,0.143213,
9.69208,13.5695,1.25655,2.83495,0.148119,0.0150903,0.143224,
9.69217,22.2393,1.47287,0.483658,0.148476,0.0144995,0.143623,
9.69223,12.492,0.448932,1.40915,0.148144,0.015049,0.143252,
9.693,13.2184,1.72459,1.12515,0.148539,0.0143965,0.143692,
9.69189,11.5519,0.735344,0.297639,0.148326,0.0147478,0.143455,
9.69149,15.6702,1.45148,1.94965,0.148597,0.0142992,0.143758,
9.69143,23.4378,2.60535,1.83472,0.14846,0.0145261,0.143605,
9.6921,13.1242,1.73499,1.09294,0.147712,0.0157642,0.14277,
9.69124,25.9803,2.06781,0.816015,0.147841,0.0155516,0.142914,
9.69151,9.30359,2.30978,0.480004,0.148264,0.014851,0.143386,
9.69128,21.1096,0.91802,0.946411,0.148763,0.014025,0.143942,
9.69126,18.0777,1.05664,0.111425,0.14759,0.0159665,0.142634,
9.69143,25.3043,1.92801,2.77085,0.147597,0.0159555,0.142641,
9.69155,23.1394,1.47232,1.82952,0.14792,0.0154208,0.143002,
9.69216,16.2564,2.18618,0.63713,0.148492,0.0144743,0.14364,
9.6912,20.5587,1.59292,2.59186,0.147782,0.0156493,0.142848,
9.69146,13.4847,1.6325,2.15436,0.147916,0.0154271,0.142998,
9.69102,16.9148,1.75813,2.17022,0.148234,0.0149013,0.143352,
9.69211,20.9878,0.980902,0.406432,0.14871,0.0141123,0.143884,
9.69128,15.687,1.014,2.07503,0.148317,0.0147636,0.143445,
9.69168,9.52419,0.547587,1.7289,0.148404,0.0146188,0.143542,
9.69154,22.3728,1.84846,2.73034,0.147979,0.0153219,0.143068,
9.69105,14.2202,2.00541,2.57339,0.148126,0.0150795,0.143232,
9.69166,28.767,1.48294,2.29732,0.147885,0.015478,0.142963,
9.69131,16.6123,0.545199,1.25212,0.147986,0.0153104,0.143076,
9.69258,15.3951,2.26517,2.28668,0.14801,0.0152718,0.143102,
9.69123,10.8798,0.533853,1.61364,0.148242,0.014888,0.143361,
9.69168,28.5148,1.32537,1.91519,0.147553,0.0160279,0.142593,
9.69162,33.266,1.90425,1.5778,0.148718,0.0141001,0.143892,
9.69188,1968.13,2.3917,0.944923,0.147202,0.0168536,0.142202,
9.69178,102.116,2.32729,2.90892,0.147443,0.0162799,0.14247,
9.69154,80.1844,2.60859,2.91151,0.146831,0.0177399,0.141787,
9.69283,428.701,1.90486,1.5582,0.147494,0.0161587,0.142527,
9.69146,1439.71,0.840518,1.09576,0.147365,0.0164658,0.142383,
9.69263,432.398,1.71143,0.119997,0.147371,0.0164512,0.14239,
9.69213,1471.08,1.94271,0.421569,0.14712,0.0170496,0.14211,
9.69229,107.702,1.66855,1.62864,0.146864,0.017662,0.141824,
9.69217,150.716,2.10215,0.46965,0.14721,0.0168363,0.14221,
9.69206,2224.64,1.79004,2.54692,0.146598,0.0182967,0.141527,
9.69293,165.189,2.79349,0.307466,0.146902,0.0175697,0.141867,
9.69218,192.695,2.22486,2.86775,0.146966,0.0174172,0.141938,
9.69156,577.65,1.76694,1.54933,0.147199,0.0168625,0.142197,
9.69145,1241.81,2.70933,1.50954,0.146626,0.0182285,0.141559,
9.69126,222.07,1.98463,1.24315,0.146738,0.0179615,0.141683,
9.69202,1139.67,2.27578,0.267694,0.147182,0.0169021,0.142179,
9.69242,4408.58,2.23605,2.82017,0.146591,0.0183129,0.141519,
9.69144,4070.39,1.1893,0.142133,0.146974,0.0173981,0.141947,
9.69144,2350.97,1.45931,2.19432,0.147014,0.0173029,0.141991,
9.69284,1709.23,2.07495,0.132789,0.147222,0.0168062,0.142224,
9.69112,2740.92,1.71885,3.01922,0.147155,0.0169668,0.142149,
9.693,802.14,1.64289,1.09058,0.146824,0.0177573,0.141779,
9.69287,3665.31,2.11476,0.483918,0.146785,0.0178492,0.141736,
9.69166,797.129,2.35297,3.05493,0.146771,0.0178821,0.141721,
9.69283,673.157,1.7783,2.99158,0.146783,0.017855,0.141733,
9.69262,351.503,2.13177,1.46818,0.147124,0.0170399,0.142114,
9.69189,1054.92,2.16788,2.92941,0.147522,0.016091,0.142558,
9.693,1237.25,0.71757,1.20956,0.147499,0.0161458,0.142533,
9.69121,2042.06,1.64603,1.50892,0.146906,0.0175604,0.141871,
9.69148,3766.39,2.82027,1.82602,0.146627,0.0182269,0.141559,
9.69252,166.811,2.16406,1.9892,0.147055,0.0172065,0.142037,
9.69197,529.521,1.6248,2.31101,0.14719,0.0168842,0.142187,
9.69174,2609.28,1.03569,1.8099,0.146946,0.0174661,0.141915,
9.69198,325.323,0.5429,2.0414,0.147015,0.0172999,0.141993,
9.69247,1253.18,0.275988,2.76298,0.14671,0.0180295,0.141652,
9.69182,653.132,1.51341,2.48677,0.146778,0.0178663,0.141728,
9.69198,467.836,1.78032,1.33041,0.147352,0.0164958,0.142369,
9.69167,394.186,1.38542,1.0696,0.146828,0.0177483,0.141783,
9.69235,503.954,2.54847,0.807731,0.147357,0.0164854,0.142374,
9.69242,1026.44,0.932821,2.71107,0.147512,0.0161147,0.142547,
9.69192,2053.36,1.01576,0.364834,0.14741,0.0163582,0.142433,
9.69221,302.836,3.02232,2.99365,0.146614,0.0182577,0.141545,
9.69116,258.631,1.96276,1.53465,0.14721,0.0168347,0.14221,
9.69299,178.015,0.515307,2.46838,0.147358,0.0164814,0.142376,
9.69108,1016.58,1.24114,0.447548,0.146967,0.0174151,0.141939,
9.69176,1304.19,2.02021,2.63047,0.1473,0.0166204,0.142311,
9.69214,2732.78,1.15691,0.810344,0.147448,0.0162674,0.142476,
9.69263,2576.1,1.46808,2.42332,0.146983,0.0173775,0.141957,
9.69202,5695.7,0.322656,2.4786,0.146989,0.0173625,0.141964,
9.69192,33.0486,1.39873,1.86351,0.147404,0.016372,0.142427,
9.69218,3305.87,0.506168,0.118752,0.147484,0.0161817,0.142516,
9.69298,320.348,2.11538,1.55895,0.14743,0.0163108,0.142455,
