nucleusKineticEnergykeV,numPhotonsCreated,nucleusEnergykeVPost,
48.3884,419,0,
54.9443,447,0,
49.9992,428,0,
50.2523,426,0,
45.0633,403,0,
51.4717,431,0,
46.0804,407,0,
45.3633,408,0,
50.0874,426,0,
47.1852,413,0,
51.2969,429,0,
47.8718,418,0,
52.5195,437,0,
54.813,446,0,
53.9437,442,0,
51.4564,433,0,
46.1533,409,0,
54.2202,443,0,
46.1948,409,0,
51.4337,436,0,
46.3865,410,0,
48.0494,416,0,
49.5347,422,0,
53.1566,442,0,
48.4807,423,0,
51.4962,435,0,
53.424,437,0,
45.9299,408,0,
50.8846,429,0,
52.3669,436,0,
47.4012,413,0,
45.4738,408,0,
48.0236,420,0,
53.2935,445,0,
46.4312,406,0,
45.301,406,0,
50.0009,427,0,
46.4194,410,0,
54.539,447,0,
50.6242,429,0,
53.7502,443,0,
50.2099,427,0,
51.3083,431,0,
53.458,439,0,
46.8431,413,0,
45.2549,405,0,
49.3324,418,0,
50.3363,428,0,
52.4315,437,0,
45.7211,409,0,
48.8219,423,0,
45.7886,403,0,
51.0908,434,0,
48.7196,419,0,
49.3253,424,0,
54.0271,443,0,
48.8765,423,0,
45.5112,406,0,
48.6239,420,0,
50.7457,428,0,
49.1148,423,0,
50.7066,426,0,
47.1845,413,0,
48.8645,424,0,
50.4098,425,0,
54.5654,446,0,
50.5728,432,0,
45.6741,405,0,
45.1669,407,0,
51.9954,436,0,
47.5379,414,0,
51.9754,433,0,
53.776,441,0,
48.8709,419,0,
52.3059,437,0,
49.2102,423,0,
52.3661,434,0,
45.9016,406,0,
50.1337,426,0,
51.308,431,0,
51.9663,436,0,
47.2746,415,0,
45.0765,403,0,
47.0529,413,0,
53.7756,445,0,
45.1884,405,0,
52.47,436,0,
53.9237,441,0,
45.6571,409,0,
47.6793,414,0,
52.8252,444,0,
54.8999,449,0,
49.8645,425,0,
53.9041,439,0,
53.9484,446,0,
50.6459,427,0,
49.917,430,0,
51.9674,434,0,
47.0017,414,0,
46.9752,412,0,
49.4389,425,0,
46.6909,415,0,
51.4752,434,0,
46.2514,410,0,
52.0194,432,0,
46.8465,414,0,
48.1182,415,0,
45.2799,404,0,
50.1204,426,0,
52.0694,436,0,
54.631,441,0,
50.4536,430,0,
47.5656,411,0,
47.007,416,0,
48.1537,419,0,
45.7795,411,0,
53.0411,439,0,
52.1183,435,0,
45.5145,406,0,
52.5545,439,0,
47.901,415,0,
54.0772,441,0,
46.4543,413,0,
47.7209,416,0,
47.2919,410,0,
47.1374,414,0,
49.6235,424,0,
45.195,405,0,
52.9912,436,0,
46.3749,407,0,
48.6912,424,0,
53.2267,440,0,
47.2986,411,0,
50.7688,424,0,
46.2279,411,0,
54.1352,445,0,
46.1102,410,0,
50.2798,427,0,
46.7467,411,0,
48.996,422,0,
51.8652,436,0,
53.0621,440,0,
53.2213,441,0,
52.8368,436,0,
45.2449,406,0,
49.6895,422,0,
49.309,423,0,
53.3982,444,0,
46.3563,412,0,
47.5835,414,0,
50.0887,429,0,
53.3362,441,0,
45.8506,407,0,
52.9644,442,0,
46.8733,412,0,
45.4718,406,0,
47.3914,412,0,
46.8302,412,0,
54.2833,447,0,
53.9636,440,0,
51.9082,435,0,
46.1433,408,0,
51.0029,429,0,
45.6107,404,0,
48.581,424,0,
47.9805,419,0,
54.8803,450,0,
52.9937,444,0,
49.0144,423,0,
50.613,432,0,
45.8124,409,0,
46.6105,410,0,
47.7442,414,0,
51.5111,433,0,
51.7574,436,0,
45.4079,404,0,
49.687,427,0,
52.9941,438,0,
54.3355,443,0,
50.6449,427,0,
52.4993,437,0,
51.1243,429,0,
51.6217,433,0,
48.9811,421,0,
47.4797,415,0,
48.6181,418,0,
47.3551,418,0,
46.2058,409,0,
49.5416,422,0,
49.454,423,0,
51.211,429,0,
48.6081,418,0,
46.4029,410,0,
46.5944,413,0,
47.5987,414,0,
49.1738,425,0,
51.7841,436,0,
48.7933,422,0,
45.8832,407,0,
45.3305,405,0,
50.4756,430,0,
46.1291,405,0,
48.8784,418,0,
48.1445,418,0,
52.7333,440,0,
46.0608,407,0,
45.6965,404,0,
54.2508,444,0,
49.4324,423,0,
46.1904,410,0,
53.3427,439,0,
48.5234,422,0,
45.6769,409,0,
47.1008,410,0,
53.8636,446,0,
47.8933,416,0,
53.8842,445,0,
49.913,428,0,
54.4701,449,0,
52.3616,434,0,
50.1601,427,0,
53.9257,445,0,
50.6231,425,0,
45.0909,403,0,
50.7748,430,0,
54.3227,450,0,
45.2716,401,0,
47.0367,408,0,
49.6015,421,0,
49.1579,423,0,
49.6135,424,0,
49.9122,428,0,
50.6255,430,0,
46.043,408,0,
45.0533,406,0,
45.172,400,0,
46.5658,410,0,
45.9737,404,0,
54.8292,444,0,
49.4891,428,0,
53.7847,441,0,
51.0595,435,0,
49.8104,423,0,
49.1905,423,0,
54.0878,443,0,
48.1553,417,0,
46.0003,409,0,
46.9433,414,0,
49.7562,424,0,
47.1978,415,0,
48.0638,419,0,
51.4487,433,0,
45.9098,407,0,
47.6201,414,0,
51.8724,434,0,
50.0573,428,0,
51.1753,432,0,
52.586,437,0,
51.2183,432,0,
53.8194,444,0,
47.8678,414,0,
48.3026,415,0,
50.4806,426,0,
45.3133,402,0,
45.7209,408,0,
51.2744,431,0,
52.5954,442,0,
51.127,432,0,
47.7597,415,0,
49.5368,422,0,
46.1985,411,0,
49.8432,422,0,
54.7675,447,0,
53.956,443,0,
49.9115,424,0,
47.9894,417,0,
45.8057,408,0,
47.9451,416,0,
50.2429,431,0,
52.0863,439,0,
52.8108,440,0,
50.0847,428,0,
51.0062,432,0,
51.7336,432,0,
48.1361,423,0,
45.8447,410,0,
45.7718,412,0,
50.8769,428,0,
54.9868,450,0,
45.135,403,0,
47.6168,415,0,
45.2228,404,0,
45.6329,408,0,
54.341,448,0,
47.5456,419,0,
53.462,442,0,
49.8229,425,0,
52.9947,435,0,
52.729,440,0,
52.9269,443,0,
47.0112,411,0,
52.8801,438,0,
54.3814,443,0,
52.7941,437,0,
51.3786,436,0,
48.6027,420,0,
52.8421,437,0,
52.5353,439,0,
49.8204,427,0,
52.2067,437,0,
51.2966,433,0,
46.0141,409,0,
54.8776,445,0,
52.7769,437,0,
49.5625,428,0,
50.5953,428,0,
54.7945,450,0,
53.4784,440,0,
49.1087,419,0,
46.0736,407,0,
49.2999,421,0,
52.7857,440,0,
47.2829,411,0,
48.7516,417,0,
51.1391,432,0,
48.977,419,0,
51.072,431,0,
52.6443,444,0,
45.3896,406,0,
46.8383,412,0,
47.9994,418,0,
45.0607,405,0,
45.9752,412,0,
53.7133,438,0,
52.9961,439,0,
48.6946,425,0,
52.8718,437,0,
46.1655,409,0,
50.4665,429,0,
50.1668,426,0,
49.5123,420,0,
54.9609,446,0,
49.8283,423,0,
52.0383,433,0,
51.8208,431,0,
53.3379,448,0,
48.2837,419,0,
52.5336,440,0,
45.4042,404,0,
54.6494,447,0,
45.8373,407,0,
49.0925,424,0,
45.6317,413,0,
49.8734,424,0,
46.8318,414,0,
53.8999,446,0,
50.2861,430,0,
47.803,417,0,
45.2571,408,0,
48.6679,421,0,
50.5381,429,0,
45.1379,407,0,
49.5034,424,0,
51.3937,432,0,
52.6507,437,0,
45.305,407,0,
47.276,413,0,
51.3755,435,0,
50.1378,434,0,
52.0027,435,0,
50.0316,427,0,
54.0022,444,0,
54.0076,442,0,
50.0643,427,0,
54.7497,447,0,
54.9059,451,0,
51.4109,431,0,
45.5765,406,0,
49.6581,425,0,
48.4388,422,0,
51.8598,436,0,
45.7365,405,0,
50.1522,428,0,
54.515,445,0,
47.6106,415,0,
52.1758,435,0,
48.4067,414,0,
48.5722,421,0,
53.0259,444,0,
48.6892,417,0,
46.4968,410,0,
49.3051,425,0,
45.145,404,0,
50.1415,428,0,
45.4259,407,0,
46.2228,409,0,
48.9343,423,0,
50.2824,425,0,
53.8777,442,0,
48.7132,423,0,
52.9764,440,0,
46.5033,411,0,
47.3405,412,0,
49.9119,423,0,
48.0686,417,0,
50.2183,426,0,
51.4339,432,0,
53.9655,449,0,
47.5402,413,0,
50.4251,427,0,
52.0426,433,0,
47.3894,413,0,
54.3813,451,0,
45.6912,405,0,
53.7777,446,0,
52.4276,437,0,
50.9556,430,0,
49.9809,428,0,
54.054,440,0,
48.7503,424,0,
51.4343,433,0,
45.0666,408,0,
53.3163,440,0,
52.9885,438,0,
50.8319,428,0,
47.1571,415,0,
54.1626,443,0,
51.4311,433,0,
51.6504,433,0,
49.1761,418,0,
48.8558,425,0,
51.6861,433,0,
49.1099,419,0,
49.5828,423,0,
52.8086,435,0,
51.8536,433,0,
51.5569,431,0,
48.9198,421,0,
46.224,410,0,
49.2709,423,0,
49.5471,423,0,
53.5625,440,0,
46.4538,411,0,
48.6485,422,0,
53.5811,438,0,
54.4882,447,0,
51.2726,430,0,
49.7659,423,0,
45.1775,401,0,
45.1403,402,0,
47.1645,413,0,
53.8035,442,0,
54.3793,444,0,
53.1545,443,0,
49.5126,423,0,
48.9547,422,0,
53.3019,440,0,
45.8183,408,0,
50.2034,426,0,
50.4738,432,0,
54.9093,444,0,
50.5749,429,0,
45.7099,409,0,
45.3125,405,0,
51.644,434,0,
45.9329,404,0,
45.6947,405,0,
54.1833,445,0,
53.9736,443,0,
45.4942,403,0,
54.6449,450,0,
45.6117,403,0,
47.6631,415,0,
51.1635,432,0,
50.3778,427,0,
53.8786,441,0,
48.6181,419,0,
54.3336,446,0,
45.8805,407,0,
52.8903,435,0,
51.9021,434,0,
50.1728,428,0,
54.5664,442,0,
47.6719,416,0,
47.3892,415,0,
48.3754,416,0,
47.9494,424,0,
50.85,433,0,
52.7089,440,0,
52.7172,438,0,
46.3312,411,0,
49.2945,423,0,
49.0118,420,0,
47.4343,415,0,
51.6321,434,0,
53.4258,440,0,
52.4173,439,0,
49.9652,426,0,
48.2806,419,0,
47.71,418,0,
47.2029,415,0,
46.8905,414,0,
51.4981,436,0,
54.989,450,0,
48.3301,423,0,
49.7227,426,0,
45.7012,405,0,
45.6437,404,0,
47.7816,414,0,
49.6912,421,0,
47.7463,413,0,
53.0956,438,0,
48.6297,422,0,
51.4346,432,0,
47.2403,413,0,
46.0726,406,0,
49.3641,421,0,
47.31,412,0,
50.7274,426,0,
53.3771,443,0,
49.8221,429,0,
53.2262,438,0,
50.3546,425,0,
45.4396,402,0,
49.4915,422,0,
48.9121,423,0,
46.7895,413,0,
46.4534,412,0,
51.2963,432,0,
48.0391,417,0,
54.6048,444,0,
47.1463,415,0,
51.6002,432,0,
50.0206,425,0,
52.9516,440,0,
52.3791,436,0,
53.7622,439,0,
54.8932,452,0,
45.5569,408,0,
51.4093,433,0,
50.0101,424,0,
51.8967,437,0,
46.3282,405,0,
51.0142,434,0,
50.0695,426,0,
50.2029,429,0,
47.8911,418,0,
50.4485,428,0,
51.1774,433,0,
46.353,410,0,
47.7826,418,0,
45.8756,405,0,
48.1313,420,0,
52.9618,437,0,
51.9795,435,0,
51.0257,432,0,
45.2484,407,0,
45.0754,406,0,
53.7589,440,0,
52.2515,433,0,
52.0063,436,0,
47.6933,415,0,
49.5183,429,0,
48.143,416,0,
52.7441,438,0,
45.244,406,0,
46.6921,411,0,
52.8233,437,0,
47.8917,414,0,
48.0429,418,0,
45.3332,403,0,
51.7735,433,0,
54.8244,446,0,
45.1511,402,0,
48.1597,420,0,
45.6906,403,0,
52.6162,438,0,
47.5198,412,0,
52.2199,434,0,
45.9636,409,0,
50.4902,426,0,
48.479,419,0,
54.8234,447,0,
53.7946,436,0,
46.0625,410,0,
53.7312,440,0,
53.9981,442,0,
49.0358,423,0,
50.5647,426,0,
46.56,408,0,
45.284,404,0,
47.4025,413,0,
47.5658,413,0,
46.06,408,0,
53.1699,439,0,
54.5295,444,0,
53.0044,444,0,
49.5703,426,0,
45.6268,404,0,
47.2661,418,0,
53.0078,438,0,
47.2291,413,0,
46.738,411,0,
46.6063,413,0,
45.3231,407,0,
46.6813,408,0,
46.9346,415,0,
54.0285,441,0,
51.1035,433,0,
52.0899,439,0,
54.3973,447,0,
49.7579,425,0,
50.6365,431,0,
48.5201,418,0,
45.241,399,0,
50.7092,430,0,
53.227,439,0,
51.8766,429,0,
54.6437,447,0,
51.3748,433,0,
47.5648,418,0,
53.4457,441,0,
46.458,411,0,
49.5521,428,0,
47.032,409,0,
49.7922,425,0,
46.3188,411,0,
45.5281,405,0,
45.9713,406,0,
46.389,410,0,
45.8179,406,0,
51.6234,439,0,
47.9276,417,0,
52.6673,440,0,
49.9882,427,0,
47.9189,416,0,
51.9745,440,0,
54.9513,445,0,
49.1306,424,0,
46.1807,411,0,
50.5084,433,0,
45.6247,407,0,
46.7511,412,0,
54.506,447,0,
53.7678,445,0,
49.4915,424,0,
47.1826,416,0,
46.9468,415,0,
52.7539,439,0,
47.6117,415,0,
46.5302,409,0,
45.3908,404,0,
48.0901,418,0,
47.5683,411,0,
48.4942,418,0,
53.1103,441,0,
45.6802,405,0,
50.5808,428,0,
53.1379,437,0,
50.8878,434,0,
49.6852,427,0,
45.2785,408,0,
51.4215,431,0,
53.5424,436,0,
53.6682,445,0,
47.5268,417,0,
46.6789,410,0,
50.16,427,0,
47.5582,413,0,
50.624,430,0,
50.3987,428,0,
51.2764,434,0,
45.3979,402,0,
53.1348,439,0,
50.7992,429,0,
50.8728,429,0,
52.0336,441,0,
46.0489,406,0,
47.3464,415,0,
53.5862,440,0,
54.5185,446,0,
49.3582,423,0,
45.9031,407,0,
46.9277,410,0,
46.2163,411,0,
45.078,403,0,
52.7741,441,0,
53.7768,444,0,
46.6115,409,0,
52.108,437,0,
48.1226,422,0,
53.3107,440,0,
53.8323,441,0,
50.4255,426,0,
47.7848,417,0,
49.6171,426,0,
49.1589,421,0,
54.0342,443,0,
49.7495,428,0,
49.9106,426,0,
46.2675,408,0,
45.754,406,0,
53.417,442,0,
53.4862,440,0,
49.1895,423,0,
45.3217,403,0,
50.435,432,0,
48.3054,418,0,
49.8094,426,0,
48.146,418,0,
52.0546,437,0,
48.1843,415,0,
45.615,406,0,
51.6515,435,0,
46.3811,413,0,
54.2324,443,0,
54.3947,448,0,
51.4066,434,0,
50.0824,427,0,
49.2318,419,0,
46.5638,411,0,
48.5798,416,0,
45.8643,409,0,
45.6736,407,0,
50.2609,426,0,
48.11,416,0,
46.9425,415,0,
53.0566,443,0,
54.4756,445,0,
53.0687,438,0,
52.6042,436,0,
45.1051,404,0,
47.5005,413,0,
46.107,407,0,
45.4091,403,0,
50.9152,429,0,
47.7673,416,0,
50.8283,430,0,
51.496,435,0,
50.4969,428,0,
46.6622,411,0,
47.0603,411,0,
52.0068,432,0,
46.4405,411,0,
45.0036,401,0,
51.3437,433,0,
46.0804,409,0,
48.9522,422,0,
49.5253,421,0,
49.108,426,0,
47.2319,415,0,
51.5042,429,0,
45.2292,407,0,
53.7617,442,0,
46.6206,409,0,
47.5217,417,0,
49.8348,424,0,
52.0154,434,0,
49.7739,423,0,
50.3423,428,0,
54.7079,448,0,
47.9337,417,0,
45.4965,404,0,
47.464,415,0,
53.4057,440,0,
47.3834,413,0,
53.5519,444,0,
54.9622,453,0,
46.2702,410,0,
49.0921,422,0,
48.7614,420,0,
51.7631,431,0,
46.0984,408,0,
47.5785,417,0,
51.8456,433,0,
49.9068,421,0,
46.2603,410,0,
49.9635,425,0,
46.3082,414,0,
46.4646,412,0,
46.2569,408,0,
50.5933,430,0,
46.5802,411,0,
48.32,421,0,
46.1582,412,0,
52.4072,436,0,
46.9184,408,0,
51.0126,428,0,
46.3059,405,0,
45.5464,405,0,
49.248,424,0,
52.4879,437,0,
54.2517,447,0,
45.4414,407,0,
47.1007,413,0,
54.8346,445,0,
46.533,413,0,
52.0369,432,0,
50.9745,432,0,
49.5861,423,0,
50.8732,433,0,
50.1708,424,0,
46.7694,410,0,
45.8565,410,0,
52.1733,434,0,
53.332,443,0,
51.5532,429,0,
48.7314,424,0,
51.5735,430,0,
52.8504,434,0,
51.5481,432,0,
52.4352,435,0,
48.9971,421,0,
47.2899,415,0,
45.044,401,0,
51.8996,436,0,
45.3342,400,0,
53.275,441,0,
48.1466,418,0,
47.8969,422,0,
48.5724,422,0,
54.4184,446,0,
48.9224,424,0,
48.3321,417,0,
50.1398,427,0,
45.3297,404,0,
53.2541,441,0,
53.358,439,0,
53.898,444,0,
53.2178,445,0,
47.0085,416,0,
49.0059,423,0,
53.4592,444,0,
48.2503,417,0,
47.8945,416,0,
54.0332,444,0,
48.1923,419,0,
52.4706,439,0,
47.9554,415,0,
45.4737,403,0,
50.8386,430,0,
51.8444,433,0,
51.384,430,0,
54.1829,439,0,
45.2548,409,0,
47.1664,415,0,
47.1832,412,0,
53.9476,446,0,
54.7839,445,0,
46.0204,405,0,
52.3517,441,0,
50.5026,430,0,
53.1297,441,0,
47.2833,414,0,
46.8507,410,0,
50.9895,433,0,
50.0735,423,0,
49.4837,425,0,
53.1183,441,0,
52.633,439,0,
45.879,405,0,
53.6197,442,0,
46.2077,409,0,
50.7524,430,0,
54.2019,446,0,
53.079,442,0,
49.7281,425,0,
49.6234,421,0,
47.5313,418,0,
46.1611,406,0,
46.3875,410,0,
50.4768,421,0,
49.471,425,0,
52.3125,438,0,
45.3046,403,0,
46.3132,404,0,
45.6247,407,0,
45.8998,409,0,
47.9926,414,0,
47.8923,417,0,
49.7024,428,0,
47.5841,419,0,
52.8337,435,0,
47.834,421,0,
47.9481,417,0,
47.7093,414,0,
46.4968,410,0,
53.9257,442,0,
54.4096,445,0,
49.0691,425,0,
51.0895,430,0,
54.2183,443,0,
49.9103,429,0,
52.3176,439,0,
46.6289,408,0,
45.0733,406,0,
51.5817,433,0,
52.2556,438,0,
51.016,433,0,
54.0916,443,0,
46.9089,414,0,
48.1981,420,0,
51.6392,434,0,
47.5449,415,0,
49.9966,422,0,
47.8144,415,0,
51.8429,435,0,
48.7132,422,0,
46.1519,407,0,
51.8858,435,0,
48.5802,419,0,
49.9404,427,0,
49.9562,427,0,
51.7827,433,0,
47.0813,414,0,
47.5821,417,0,
49.5972,426,0,
51.5649,431,0,
49.9151,425,0,
46.0213,410,0,
54.0017,445,0,
49.5869,423,0,
50.6104,432,0,
49.175,422,0,
46.5501,416,0,
49.5044,420,0,
54.6328,445,0,
51.7481,432,0,
50.9149,431,0,
51.3496,432,0,
47.5342,413,0,
52.9414,442,0,
49.9961,427,0,
52.888,439,0,
51.8441,432,0,
49.4348,424,0,
46.1294,407,0,
47.7198,419,0,
49.7428,420,0,
45.6509,408,0,
53.3968,441,0,
48.6772,417,0,
54.9752,443,0,
54.6753,443,0,
45.8145,409,0,
47.8605,418,0,
48.6015,420,0,
54.3186,443,0,
45.2568,405,0,
46.1397,410,0,
53.3241,442,0,
53.4773,441,0,
54.0198,446,0,
49.5335,423,0,
53.4539,442,0,
48.8885,426,0,
50.7709,427,0,
49.643,429,0,
49.5724,424,0,
49.166,425,0,
46.8114,411,0,
51.2305,432,0,
52.3237,436,0,
49.2084,424,0,
52.4336,436,0,
51.5963,438,0,
50.8599,429,0,
47.4991,410,0,
49.461,418,0,
50.8226,428,0,
46.4929,410,0,
46.5706,413,0,
49.835,425,0,
47.7552,416,0,
50.4357,429,0,
51.0896,430,0,
45.1791,407,0,
45.2573,406,0,
49.2436,426,0,
52.2961,433,0,
53.9747,445,0,
50.6222,427,0,
49.0295,422,0,
46.2234,406,0,
52.9382,440,0,
53.0977,442,0,
54.3755,447,0,
54.0142,445,0,
46.4688,407,0,
49.0651,421,0,
52.3593,434,0,
45.4788,408,0,
46.834,414,0,
53.8763,445,0,
45.1661,405,0,
51.1515,437,0,
52.2826,440,0,
48.595,418,0,
53.4497,439,0,
51.4684,436,0,
50.4882,432,0,
54.8585,447,0,
45.7458,407,0,
53.621,441,0,
49.886,424,0,
52.6777,437,0,
49.9603,424,0,
51.7982,434,0,
47.432,411,0,
53.1843,439,0,
46.9593,413,0,
48.1125,417,0,
50.9832,430,0,
52.8247,436,0,
49.3223,422,0,
49.6704,423,0,
47.028,414,0,
48.7904,421,0,
51.7854,434,0,
52.5105,435,0,
54.5975,447,0,
47.708,414,0,
53.4271,439,0,
54.3029,445,0,
53.5238,442,0,
49.0973,421,0,
47.4201,410,0,
51.1902,432,0,
51.6155,430,0,
52.2132,439,0,
49.6191,425,0,
49.9256,424,0,
46.2372,412,0,
53.6762,441,0,
48.0942,417,0,
48.2174,420,0,
48.0348,417,0,
54.5079,449,0,
50.2901,426,0,
50.0894,423,0,
46.9189,414,0,
53.7071,443,0,
51.6338,432,0,
45.4941,403,0,
50.5157,429,0,
51.9777,435,0,
51.4032,429,0,
48.3455,422,0,
51.7455,438,0,
46.9423,408,0,
52.3453,436,0,
47.022,415,0,
49.554,423,0,
48.156,413,0,
51.6618,433,0,
51.6392,435,0,
47.9124,414,0,
49.5784,429,0,
46.7754,411,0,
53.5292,442,0,
46.5019,406,0,
48.3127,420,0,
48.1514,417,0,
45.9684,412,0,
47.0872,412,0,
45.9256,406,0,
54.6175,447,0,
48.7908,421,0,
52.7041,438,0,
46.5162,413,0,
51.7554,432,0,
50.8002,427,0,
49.5111,423,0,
54.1911,442,0,
49.7701,423,0,
47.8451,413,0,
48.7531,419,0,
45.638,404,0,
50.8514,432,0,
49.0923,418,0,
49.7213,427,0,
53.076,442,0,
50.7398,428,0,
54.2017,441,0,
51.3385,434,0,
53.5111,443,0,
45.7322,403,0,
54.4694,444,0,
46.4865,411,0,
52.6972,440,0,
45.9948,411,0,
48.3001,417,0,
45.0267,406,0,
45.0414,404,0,
54.8766,450,0,
47.3871,417,0,
53.0922,440,0,
45.6179,404,0,
46.4724,413,0,
50.5784,431,0,
47.4513,415,0,
51.6472,433,0,
49.2505,426,0,
50.6473,430,0,
48.7626,420,0,
47.4225,416,0,
48.6787,425,0,
47.7457,415,0,
49.8776,427,0,
53.9118,440,0,
49.1408,422,0,
47.1238,416,0,
52.5403,436,0,
48.6897,419,0,
45.7722,405,0,
50.3162,427,0,
48.2077,418,0,
50.0268,431,0,
54.979,445,0,
47.1498,413,0,
48.3914,418,0,
50.1411,430,0,
54.643,448,0,
47.599,411,0,
49.8713,423,0,
49.8966,430,0,
52.5642,440,0,
54.636,449,0,
48.5913,415,0,
45.3072,406,0,
47.1475,416,0,
45.2979,404,0,
47.4883,416,0,
51.646,434,0,
53.3763,442,0,
53.2624,441,0,
50.5194,422,0,
48.4864,418,0,
46.0955,408,0,
47.3273,413,0,
45.5214,406,0,
46.5314,410,0,
52.8166,439,0,
45.9506,405,0,
50.6308,428,0,
48.0018,415,0,
45.413,408,0,
45.4487,408,0,
45.3,404,0,
49.7816,429,0,
47.597,416,0,
52.2635,441,0,
51.2026,431,0,
45.7585,404,0,
50.7523,430,0,
53.4647,443,0,
48.5371,422,0,
51.9889,434,0,
47.131,413,0,
52.7513,438,0,
52.7843,444,0,
48.8959,420,0,
46.5184,411,0,
45.2391,405,0,
46.5528,415,0,
51.3732,430,0,
46.2539,406,0,
50.3974,424,0,
49.0235,426,0,
51.655,436,0,
46.7817,411,0,
48.995,418,0,
52.8081,437,0,
52.9147,438,0,
51.7345,438,0,
45.8906,408,0,
52.9129,441,0,
46.524,409,0,
50.3156,428,0,
47.1265,416,0,
48.6182,421,0,
52.519,436,0,
50.2857,429,0,
54.6337,451,0,
48.2958,416,0,
52.3565,435,0,
45.4173,406,0,
53.9732,441,0,
47.8078,419,0,
53.6918,445,0,
53.2609,443,0,
46.3884,409,0,
45.1782,403,0,
50.3545,427,0,
47.4051,412,0,
48.2427,419,0,
51.3651,433,0,
47.0389,414,0,
47.7661,419,0,
52.0652,433,0,
53.5721,440,0,
48.3687,421,0,
53.1593,442,0,
48.9623,423,0,
51.4041,433,0,
53.2076,445,0,
47.8185,413,0,
54.148,445,0,
45.6169,406,0,
48.4015,416,0,
48.8692,421,0,
49.8791,428,0,
54.2729,445,0,
53.4803,443,0,
46.3786,409,0,
49.8743,427,0,
51.5007,431,0,
54.6006,449,0,
54.7311,444,0,
48.3432,420,0,
54.4218,447,0,
50.9425,431,0,
45.8901,408,0,
46.577,406,0,
45.4298,404,0,
54.7101,448,0,
46.9679,413,0,
51.5715,434,0,
52.4076,439,0,
48.7724,425,0,
47.2848,419,0,
52.4698,435,0,
51.5639,439,0,
49.8643,424,0,
46.5829,410,0,
47.2881,414,0,
45.8264,406,0,
49.3276,426,0,
46.0838,408,0,
53.6726,442,0,
48.3676,419,0,
53.8051,444,0,
49.6471,428,0,
48.8921,419,0,
54.0496,444,0,
51.1176,431,0,
45.2916,403,0,
53.9863,440,0,
48.9616,423,0,
51.2022,429,0,
51.5314,437,0,
50.721,432,0,
47.8776,414,0,
51.9128,435,0,
54.1765,447,0,
54.2942,448,0,
53.9508,441,0,
50.379,427,0,
51.3118,436,0,
53.6809,442,0,
53.8175,444,0,
46.2812,407,0,
48.4754,423,0,
45.7897,411,0,
47.3969,416,0,
47.9194,419,0,
54.0807,443,0,
52.5202,436,0,
53.5202,443,0,
45.0004,400,0,
52.502,436,0,
54.9562,448,0,
48.95,421,0,
49.7773,424,0,
53.6501,440,0,
52.0815,435,0,
50.762,430,0,
46.8752,415,0,
50.5193,430,0,
53.5621,446,0,
48.5405,417,0,
45.9669,406,0,
53.8094,444,0,
47.5265,413,0,
45.1421,400,0,
53.1007,442,0,
46.627,411,0,
52.5038,435,0,
50.8556,432,0,
52.198,439,0,
51.6777,436,0,
53.1071,442,0,
48.7526,422,0,
54.9596,445,0,
54.5012,445,0,
53.7231,443,0,
45.6692,404,0,
48.9642,426,0,
46.3775,407,0,
45.7828,409,0,
47.6712,417,0,
47.1708,410,0,
46.4447,412,0,
54.9753,445,0,
48.0854,418,0,
51.2385,433,0,
52.1161,433,0,
49.0903,425,0,
46.8011,408,0,
52.929,439,0,
49.6168,423,0,
45.4225,401,0,
48.7334,420,0,
46.5576,410,0,
47.0973,417,0,
48.3165,416,0,
53.0033,441,0,
49.3538,424,0,
52.4223,438,0,
50.2862,431,0,
50.301,424,0,
46.7032,410,0,
46.3841,408,0,
51.1348,431,0,
47.2051,411,0,
49.9453,430,0,
48.5399,423,0,
45.0117,403,0,
54.3199,446,0,
47.0112,415,0,
52.8414,442,0,
54.82,448,0,
51.8611,435,0,
53.9283,439,0,
47.8701,418,0,
45.9109,409,0,
46.206,408,0,
50.6172,429,0,
50.6428,431,0,
47.5059,415,0,
52.205,438,0,
51.9186,437,0,
52.764,438,0,
48.5954,422,0,
45.8421,409,0,
51.7569,436,0,
52.0269,440,0,
50.4034,430,0,
45.5707,408,0,
48.1168,420,0,
49.4705,424,0,
53.8281,442,0,
52.205,439,0,
48.6704,419,0,
45.4827,406,0,
45.9569,405,0,
46.6751,414,0,
47.6217,417,0,
48.5479,418,0,
45.8563,404,0,
53.3358,443,0,
45.9621,405,0,
54.0525,443,0,
45.6406,406,0,
47.4648,416,0,
47.9288,414,0,
48.754,419,0,
48.7018,421,0,
53.6361,442,0,
54.132,445,0,
48.4181,420,0,
51.4676,435,0,
52.2158,431,0,
50.1462,430,0,
49.1892,421,0,
47.7084,416,0,
45.4577,404,0,
46.9894,410,0,
48.6313,420,0,
50.0494,428,0,
52.3391,435,0,
46.5303,406,0,
51.2914,430,0,
49.0215,420,0,
51.4416,432,0,
50.852,431,0,
51.9934,434,0,
54.0149,445,0,
52.3212,436,0,
45.0811,405,0,
54.4975,444,0,
45.0885,403,0,
51.7467,437,0,
48.2266,419,0,
54.9283,448,0,
45.8656,407,0,
48.8606,421,0,
47.2394,415,0,
54.75,449,0,
45.7431,408,0,
49.5705,426,0,
52.2099,439,0,
48.7281,419,0,
47.3401,414,0,
50.8347,430,0,
50.4212,430,0,
48.3982,418,0,
46.5014,408,0,
50.4949,428,0,
46.8788,414,0,
