eventID,energy,recoilAngle,neutronAngle,
2925,1.90791,1.06225,0.507746,
2926,0.9941,0.681984,0.887649,
2927,1.78574,1.00656,0.563369,
2928,1.34348,0.822494,0.747252,
2929,2.11432,1.16691,0.403227,
2930,0.160151,0.255721,1.31316,
2931,0.925526,0.653783,0.915828,
2932,0.568774,0.496936,1.07254,
2933,0.766566,0.58654,0.983017,
2934,1.24683,0.783796,0.785918,
2935,1.32355,0.814504,0.755235,
2936,2.42731,1.39933,0.171175,
2937,0.467741,0.447056,1.12235,
2938,1.55823,0.909652,0.660176,
2939,2.47322,1.46704,0.103576,
2940,2.09108,1.15419,0.415929,
2941,0.868134,0.629853,0.939739,
2942,0.61406,0.518244,1.05125,
2943,0.260721,0.328628,1.24054,
2944,2.10188,1.16006,0.410067,
2945,2.46464,1.45151,0.119078,
2946,1.5437,0.903665,0.666157,
2947,0.478418,0.452505,1.11691,
2948,1.47646,0.876157,0.693639,
2949,2.10978,1.1644,0.405737,
2950,1.87722,1.04793,0.522046,
2951,1.70601,0.971802,0.598091,
2952,0.576277,0.500506,1.06897,
2953,0.346153,0.381045,1.18825,
2954,1.29189,0.801826,0.767903,
2955,2.22466,1.23231,0.337927,
2956,0.309979,0.359621,1.20963,
2957,2.10913,1.16404,0.40609,
2958,1.40358,0.846655,0.723114,
2959,0.841193,0.618496,0.951087,
2960,1.51213,0.890709,0.6791,
2961,0.766158,0.586363,0.983193,
2962,1.57715,0.917479,0.652357,
2963,1.56397,0.912024,0.657806,
2964,1.18248,0.758043,0.811649,
2965,0.844092,0.619722,0.949862,
2966,0.618918,0.520498,1.049,
2967,1.24451,0.782869,0.786844,
2968,2.05187,1.13337,0.436723,
2969,0.778628,0.59176,0.977801,
2970,2.14848,1.18619,0.383972,
2971,0.320611,0.366023,1.20324,
2972,2.15422,1.18951,0.380662,
2973,1.05994,0.70875,0.860904,
2974,1.195,0.763057,0.80664,
2975,2.44321,1.4194,0.151137,
2976,2.23645,1.23991,0.330333,
2977,0.678847,0.547836,1.02169,
2978,0.483921,0.455296,1.11413,
2979,0.0814472,0.181372,1.38692,
2980,0.121937,0.222542,1.34613,
2981,0.7616,0.584385,0.98517,
2982,0.0492693,0.140756,1.42692,
2983,1.1449,0.742976,0.826705,
2984,1.43356,0.858758,0.711022,
2985,1.15141,0.745588,0.824095,
2986,1.82275,1.02309,0.546865,
2987,1.24828,0.784379,0.785336,
2988,1.72835,0.98144,0.588463,
2989,2.37995,1.34973,0.220693,
2990,1.66866,0.95585,0.614026,
2991,1.27494,0.795044,0.77468,
2992,2.12445,1.17255,0.397593,
2993,1.95789,1.08614,0.483894,
2994,2.04569,1.13015,0.439935,
2995,1.37047,0.833329,0.736428,
2996,1.3439,0.822661,0.747086,
