eventID,energy,recoilAngle,neutronAngle,
124499,2.43133,1.3941,0.23581,
124572,1.32213,0.755552,1.15395,
124681,0.593898,0.387465,1.86644,
124700,2.37493,1.33129,0.32027,
124892,1.87889,1.01383,0.760635,
124939,0.802791,0.508063,1.60044,
124952,2.44647,1.41498,0.207844,
125019,2.46177,1.43926,0.175362,
125077,0.29288,0.0865187,2.7997,
125114,0.353343,0.187214,2.43613,
125261,1.29186,0.741903,1.17628,
125267,2.13805,1.15541,0.560595,
125516,2.49195,1.51056,0.0802203,
125531,2.10102,1.13329,0.591372,
125576,2.45667,1.43071,0.186789,
125593,0.481128,0.308301,2.06895,
125603,0.465498,0.295935,2.10305,
125616,2.29854,1.26498,0.410101,
125757,0.525514,0.34129,1.98138,
125818,0.385592,0.223522,2.31795,
125833,1.73549,0.944121,0.862381,
125851,2.4293,1.39149,0.23932,
125862,2.2997,1.26589,0.408866,
125867,0.934535,0.575153,1.46895,
125929,0.51535,0.333982,2.00037,
125985,2.47413,1.46269,0.144069,
126058,0.420658,0.257587,2.21351,
126154,2.20011,1.19467,0.506328,
126271,2.44896,1.41866,0.202913,
126297,1.20855,0.70414,1.23916,
126367,2.18705,1.18614,0.518074,
126378,2.07648,1.11907,0.611236,
126391,0.565892,0.369125,1.91109,
126510,1.93669,1.04324,0.718423,
126555,2.47188,1.45808,0.15022,
126588,2.25936,1.2355,0.450307,
126678,1.79764,0.973852,0.818673,
126727,2.39896,1.35593,0.287084,
126765,0.628543,0.409245,1.81501,
126795,0.822909,0.518634,1.57906,
126878,0.318801,0.138708,2.60506,
126998,0.335662,0.164121,2.51501,
127058,1.86398,1.00639,0.771381,
127083,1.12378,0.665227,1.30583,
127092,1.67476,0.915623,0.90476,
127200,1.72774,0.940459,0.8678,
127319,0.50208,0.324231,2.02606,
127371,1.04399,0.627913,1.37178,
127565,1.08026,0.644976,1.34136,
127803,1.96665,1.05888,0.696138,
127841,2.12634,1.14832,0.570446,
127892,0.950984,0.583226,1.45375,
127910,0.93324,0.574516,1.47015,
127990,0.524176,0.340336,1.98385,
128032,2.318,1.28058,0.388897,
128141,0.375132,0.212388,2.35343,
128169,2.28571,1.25507,0.423602,
128185,2.15905,1.16836,0.542652,
128296,1.48233,0.82766,1.03906,
128365,0.690201,0.445978,1.7319,
128472,0.699274,0.451196,1.72043,
128653,1.44367,0.810236,1.06638,
128734,0.7998,0.50648,1.60367,
128856,1.34642,0.766488,1.1362,
128895,1.83764,0.993359,0.790255,
128916,2.39934,1.35634,0.28653,
128935,0.768907,0.489936,1.63776,
129008,1.93492,1.04233,0.71973,
129076,1.66809,0.912519,0.909408,
129112,0.484457,0.310879,2.06193,
129187,1.55978,0.86275,0.984801,
129314,1.89568,1.02228,0.748464,
129323,0.706988,0.455599,1.71082,
129328,0.404102,0.242054,2.26037,
129345,1.9097,1.0294,0.738244,
129402,1.81634,0.982931,0.805423,
129412,0.375472,0.212758,2.35224,
129551,0.327895,0.152924,2.55428,
129589,0.487865,0.313499,2.05483,
129599,2.28071,1.25128,0.428765,
129670,0.280655,0.0444302,2.96413,
129890,1.21649,0.707755,1.23307,
129943,0.687465,0.444395,1.73539,
130046,0.505174,0.326527,2.01998,
130071,1.40294,0.791907,1.09541,
130180,2.38639,1.34273,0.304858,
130253,2.48253,1.48202,0.118274,
130318,0.329291,0.154994,2.54697,
130446,1.38605,0.784314,1.10753,
130479,0.390114,0.228179,2.30331,
