eventID,energy,
1714,2.44855,
1715,2.44483,
1716,2.29203,
1720,2.49266,
1721,2.4652,
1722,2.29021,
1723,2.44332,
1724,2.37787,
1726,2.45276,
1727,2.49663,
1728,2.45535,
1729,2.49932,
1730,2.46659,
1731,2.26531,
1732,2.29019,
1733,2.35603,
1734,2.49285,
1736,2.49311,
1737,2.47142,
1738,2.49646,
1739,2.30233,
1740,2.46885,
1741,2.47248,
1742,2.26418,
1743,2.27738,
1744,2.48776,
1745,2.45784,
1747,2.47132,
1749,2.46905,
1750,2.49464,
1751,2.49071,
1753,2.45209,
1754,2.48074,
1755,2.49707,
1756,2.49029,
1757,2.48666,
1758,2.44981,
1759,2.32293,
1760,2.42318,
1762,2.34524,
1763,2.41944,
1764,2.40838,
1765,2.30004,
1766,2.48926,
1767,2.27451,
1768,2.46565,
1769,2.48055,
1770,2.46069,
1771,2.35375,
1773,2.46265,
1774,2.49351,
1775,2.49304,
1776,2.4948,
1777,2.41551,
1778,2.48279,
1779,2.4828,
1781,2.49916,
1782,2.27387,
1783,2.49209,
1784,2.4268,
1785,2.48375,
1786,2.40413,
1788,2.47371,
1789,2.49329,
1791,2.47769,
1792,2.47899,
1793,2.4764,
1795,2.32739,
1796,2.43543,
1797,2.48757,
1798,2.49853,
1800,2.26419,
1801,2.48926,
1802,2.3897,
1803,2.32979,
1804,2.30958,
1805,2.48106,
1806,2.39381,
1807,2.49852,
1808,2.45868,
1809,2.49086,
1811,2.44393,
1812,2.49131,
1813,2.32403,
1815,2.37582,
1816,2.46623,
1817,2.49511,
1818,2.41807,
1820,2.37453,
1821,2.45547,
1822,2.45237,
1823,2.40313,
1825,2.3654,
1826,2.47486,
1828,2.48931,
1829,2.40449,
1830,2.42871,
1832,2.36497,
1833,2.4995,
1834,2.31904,
1835,2.27963,
1836,2.28533,
1838,2.33401,
1839,2.45899,
1840,2.48921,
1841,2.48679,
1842,2.38191,
1846,2.39446,
1847,2.33607,
1848,2.48112,
1849,2.36052,
1850,2.26319,
1851,2.4481,
1852,2.47687,
1853,2.30934,
1854,2.26718,
1855,2.27553,
1856,2.47544,
1857,2.40638,
1858,2.42151,
1859,2.48635,
1862,2.3804,
1863,2.46562,
1864,2.47278,
1865,2.48915,
1866,2.49615,
1867,2.33036,
1868,2.26805,
1869,2.49302,
1871,2.43958,
1872,2.42222,
1873,2.32897,
1874,2.41249,
1876,2.49429,
1877,2.48969,
1878,2.48773,
1879,2.38464,
1880,2.30548,
