eventID,energy,recoilAngle,neutronAngle,
2932,2.37265,0.973885,1.1536,
2933,2.26085,0.691542,1.71497,
2935,2.16385,0.419722,2.26844,
2937,2.3735,0.976173,1.1491,
2938,2.47781,1.33393,0.454415,
2939,2.45418,1.22689,0.660814,
2940,2.29175,0.76876,1.56008,
2941,2.4076,1.07153,0.962427,
2943,2.45463,1.22867,0.657369,
2944,2.19735,0.522637,2.05743,
2945,2.10429,0.135748,2.85778,
2947,2.09955,0.0809341,2.97231,
2949,2.35153,0.918645,1.26238,
2950,2.42827,1.13532,0.838251,
2951,2.30232,0.794973,1.50773,
2952,2.28036,0.740435,1.61677,
2954,2.48885,1.4037,0.320333,
2955,2.4938,1.4465,0.238204,
2958,2.23875,0.635026,1.829,
2959,2.35618,0.930642,1.23871,
2960,2.4615,1.25661,0.603406,
2961,2.18967,0.500304,2.10308,
2962,2.46144,1.25636,0.603899,
2963,2.26502,0.702054,1.69382,
2964,2.37295,0.974703,1.15199,
2965,2.42631,1.129,0.850526,
2966,2.4378,1.16711,0.776548,
2967,2.34282,0.896361,1.3064,
2969,2.1907,0.503345,2.09686,
2970,2.32288,0.846146,1.4059,
2971,2.49233,1.43244,0.265177,
2972,2.15319,0.382938,2.34424,
2973,2.49225,1.43168,0.266646,
2974,2.43743,1.16582,0.779039,
2975,2.3492,0.912658,1.2742,
2976,2.21977,0.584864,1.93069,
2977,2.4347,1.15656,0.796998,
2978,2.48304,1.36419,0.396241,
2979,2.47419,1.31496,0.490924,
2980,2.48598,1.38322,0.359671,
2981,2.3145,0.825244,1.44744,
2982,2.35715,0.933139,1.23379,
2983,2.4834,1.36644,0.391916,
2984,2.49917,1.52543,0.0869062,
2985,2.438,1.16778,0.775241,
2988,2.18909,0.498592,2.10658,
2989,2.20871,0.554657,1.99213,
2990,2.49399,1.44838,0.234602,
2991,2.48908,1.40547,0.316951,
2992,2.13252,0.301796,2.5121,
2994,2.42042,1.11038,0.886737,
2997,2.47198,1.30398,0.512075,
2998,2.45381,1.22548,0.663537,
2999,2.10584,0.149362,2.82936,
3000,2.42203,1.1154,0.876969,
3001,2.41478,1.09302,0.920529,
3002,2.28621,0.755006,1.58759,
3005,2.46503,1.27182,0.574057,
3006,2.47972,1.34457,0.433948,
3007,2.26854,0.710913,1.67601,
3008,2.11634,0.221325,2.67933,
3009,2.3571,0.933012,1.23404,
3010,2.3661,0.956534,1.18771,
3011,2.23774,0.632389,1.83434,
3012,2.39785,1.04325,1.01765,
3013,2.3837,1.00376,1.09497,
3014,2.45399,1.22615,0.662246,
3015,2.49266,1.43542,0.259457,
3016,2.4683,1.28655,0.545666,
3017,2.44873,1.20612,0.700968,
3018,2.42832,1.13548,0.837929,
3019,2.30039,0.790198,1.51726,
3020,2.47684,1.32871,0.464462,
3021,2.26965,0.713675,1.67046,
3022,2.49065,1.41792,0.293042,
3023,2.10672,0.156603,2.81424,
3024,2.46559,1.27429,0.569289,
3025,2.35129,0.918027,1.2636,
3026,2.22246,0.592076,1.91604,
3027,2.46339,1.26466,0.587871,
3028,2.43611,1.16131,0.78778,
3029,2.10642,0.15423,2.8192,
3030,2.34912,0.912441,1.27463,
3031,2.43164,1.14634,0.816843,
3032,2.13159,0.297679,2.52064,
3033,2.46671,1.27932,0.559605,
3034,2.371,0.969503,1.16221,
3035,2.45965,1.24886,0.618371,
3036,2.41564,1.09565,0.915403,
3037,2.43735,1.16556,0.77955,
3040,2.3579,0.935086,1.22995,
3043,2.47579,1.32322,0.475034,
3044,2.44899,1.20708,0.699113,
3045,2.39186,1.02632,1.05077,
3046,2.34139,0.892731,1.31358,
3047,2.21814,0.580466,1.93962,
3048,2.48498,1.37655,0.37249,
3049,2.46294,1.26272,0.59162,
3051,2.4867,1.38815,0.350205,
3052,2.41139,1.08279,0.940461,
3053,2.46711,1.28109,0.556178,
3055,2.46479,1.27075,0.576133,
3056,2.44301,1.18532,0.741239,
3057,2.44112,1.17864,0.754188,
3058,2.42034,1.11012,0.887236,
3059,2.2729,0.721823,1.6541,
3060,2.30934,0.812399,1.473,
3062,2.36857,0.963046,1.1749,
3064,2.47309,1.30946,0.50153,
3065,2.28234,0.745383,1.60685,
3066,2.42648,1.12954,0.84947,
3067,2.49765,1.49431,0.146554,
3068,2.49289,1.43761,0.255264,
3069,2.4541,1.2266,0.66138,
3070,2.34388,0.89906,1.30106,
3071,2.35643,0.931276,1.23746,
3072,2.40517,1.0644,0.976349,
3073,2.39521,1.03577,1.03229,
3074,2.16087,0.409685,2.2891,
3075,2.40418,1.0615,0.982009,
3076,2.40285,1.05763,0.989559,
3077,2.45455,1.22835,0.657996,
3078,2.44237,1.18304,0.745653,
3079,2.32468,0.850632,1.39699,
3081,2.21166,0.562791,1.97557,
3082,2.47016,1.29525,0.528898,
3083,2.4417,1.18068,0.750228,
3085,2.48899,1.40474,0.31835,
3086,2.23191,0.617152,1.86518,
3087,2.49757,1.493,0.149059,
3088,2.24855,0.660273,1.77799,
3089,2.21478,0.571321,1.95822,
3090,2.44855,1.20546,0.702259,
3092,2.2034,0.539818,2.02237,
3093,2.40965,1.07759,0.95061,
3094,2.31424,0.824584,1.44875,
3095,2.12086,0.246212,2.62754,
3097,2.21506,0.572104,1.95662,
3098,2.43876,1.17041,0.770134,
3099,2.49907,1.52267,0.092203,
3100,2.40604,1.06694,0.971393,
3101,2.49561,1.4663,0.20025,
3103,2.39873,1.04578,1.01271,
3104,2.2973,0.782525,1.53258,
3105,2.4719,1.3036,0.512806,
3106,2.46387,1.26674,0.583869,
3107,2.30643,0.805179,1.48739,
3108,2.36753,0.9603,1.18031,
3109,2.40625,1.06757,0.970162,
3110,2.38502,1.00738,1.08787,
3112,2.48298,1.36385,0.396879,
3113,2.34232,0.895095,1.3089,
3115,2.49288,1.43753,0.255411,
3116,2.49426,1.45122,0.229157,
3117,2.49559,1.46598,0.200857,
3118,2.21385,0.568801,1.96334,
3119,2.34008,0.889401,1.32016,
3120,2.34418,0.899822,1.29956,
3121,2.4092,1.07627,0.953187,
3122,2.19265,0.509039,2.08521,
3123,2.42984,1.14043,0.82831,
3124,2.4906,1.41753,0.293799,
3125,2.25379,0.673656,1.75099,
