eventID,energy,recoilAngle,neutronAngle,
9563,2.47715,1.30704,0.509861,
9564,2.46305,1.23289,0.653821,
9565,2.48068,1.32875,0.467794,
9566,2.33056,0.781499,1.54246,
9567,2.4661,1.24769,0.625062,
9568,2.23822,0.490013,2.13094,
9569,2.49084,1.40495,0.320303,
9571,2.47922,1.3196,0.48553,
9572,2.4661,1.24767,0.625094,
9573,2.23633,0.483199,2.14484,
9574,2.4928,1.42394,0.283592,
9576,2.4678,1.2562,0.608536,
9577,2.37217,0.906409,1.294,
9579,2.31606,0.720001,1.66685,
9580,2.37051,0.901355,1.30401,
9581,2.43056,1.09906,0.914828,
9582,2.45342,1.18941,0.738434,
9583,2.27432,0.610735,1.88575,
9584,2.38456,0.944777,1.21811,
9585,2.46772,1.25577,0.609361,
9586,2.24147,0.501565,2.10739,
9587,2.18714,0.266957,2.5887,
9588,2.48183,1.3362,0.453354,
9590,2.48252,1.34079,0.444471,
9591,2.48774,1.37866,0.371161,
9592,2.44531,1.15571,0.804142,
9593,2.48903,1.38919,0.350795,
9594,2.35821,0.864061,1.37799,
9595,2.44195,1.1423,0.830299,
9596,2.34319,0.819088,1.46746,
9597,2.42143,1.06627,0.979055,
9598,2.41998,1.06119,0.989002,
9600,2.19126,0.290141,2.54088,
9601,2.47228,1.27957,0.56315,
9602,2.47894,1.31786,0.4889,
9603,2.35252,0.846968,1.41196,
9604,2.31902,0.747138,1.61119,
9605,2.49716,1.47874,0.177717,
9606,2.20596,0.362218,2.39254,
9607,2.34152,0.814113,1.47737,
9608,2.39201,0.968304,1.17167,
9609,2.48801,1.38085,0.366915,
9610,2.44005,1.13488,0.844792,
9611,2.49347,1.43103,0.269895,
9612,2.35757,0.862138,1.38181,
9614,2.29793,0.683755,1.73844,
9615,2.35157,0.844105,1.41765,
9616,2.49304,1.42645,0.278739,
9617,2.17771,0.205297,2.71608,
9618,2.16489,0.0584983,3.02022,
9620,2.41071,1.02945,1.05132,
9621,2.46638,1.24907,0.622387,
9622,2.49238,1.41971,0.291781,
9623,2.48382,1.34964,0.427327,
9624,2.49712,1.47817,0.178827,
9625,2.48761,1.37763,0.373159,
9626,2.35344,0.84971,1.40651,
9627,2.38096,0.921292,1.26572,
9628,2.4722,1.27917,0.563933,
9629,2.31421,0.732787,1.63995,
9630,2.4948,1.44611,0.240757,
9631,2.48734,1.37556,0.377158,
9632,2.49846,1.50313,0.130629,
9634,2.16709,0.100013,2.93412,
9635,2.32738,0.772042,1.56136,
9636,2.47469,1.28356,0.556644,
9637,2.37033,0.887677,1.33232,
9639,2.49157,1.41177,0.307119,
9640,2.40991,1.02673,1.05665,
9641,2.48615,1.36646,0.394768,
9642,2.48888,1.3879,0.353291,
9643,2.16518,0.0654738,3.00575,
9646,2.22896,0.456051,2.20027,
9647,2.17075,0.144926,2.84104,
9648,2.46587,1.24656,0.627251,
9649,2.48912,1.38989,0.349429,
9650,2.4918,1.41399,0.302836,
9651,2.49969,1.54022,0.0590143,
9652,2.39496,0.97773,1.15309,
9653,2.41304,1.02754,1.05614,
9654,2.22048,0.42332,2.26722,
