eventID,ArRecoil,gammas,inelasticRecoilTransfer,
89876,2.48429,2.51805,0.242872,
89877,0.949697,4.23161,0.0597124,
89878,0.258972,4.79441,0.188166,
89879,0.978222,3.98697,0.272457,
89880,0.487189,4.67025,0.115392,
89881,1.99177,3.20762,0.0480973,
89882,1.91956,2.91191,0.453336,
89883,0.135384,4.97449,0.135386,
89884,0.571359,4.38558,0.333752,
89885,2.73658,2.52139,0.0321676,
89886,2.30958,2.92166,0.0423481,
89887,1.80035,2.91853,0.526914,
89888,2.00709,2.91569,0.316889,
89889,2.14187,2.89708,0.236297,
89890,0.737064,4.34979,0.153728,
89891,0.454114,4.58671,0.204486,
89892,0.955625,4.08083,0.263535,
89893,1.04893,3.9127,0.285875,
89894,0.630237,4.37623,0.293503,
89895,1.50299,3.67968,0.0662671,
89896,1.48135,3.58375,0.174736,
89897,1.94306,2.91626,0.440539,
89898,0.383064,4.83664,0.0799562,
89899,0.917333,3.98463,0.397986,
89900,0.530394,4.55672,0.152243,
89901,1.15967,3.92265,0.217342,
89902,0.941104,4.18366,0.175231,
89903,0.728111,4.30063,0.215197,
89904,2.62409,2.52403,0.132374,
89905,1.78953,3.20624,0.250412,
89906,2.17848,2.91957,0.201294,
89907,1.14332,3.98443,0.111807,
89908,1.39704,3.68337,0.159339,
89909,1.09432,4.08623,0.0595052,
89910,1.1815,3.98483,0.0698504,
89911,1.51647,3.67739,0.0503971,
89912,1.6538,3.46281,0.132576,
89913,1.51513,3.51742,0.267433,
89914,1.18214,3.95015,0.108682,
89915,1.15819,3.91492,0.164499,
89916,0.14739,4.99115,0.101515,
89917,0.653769,4.41843,0.227769,
89918,1.4732,3.68378,0.132225,
89919,2.02758,3.205,0.0673837,
89920,0.503422,4.54675,0.196405,
89921,1.12,3.57589,0.544302,
89922,1.78096,3.20682,0.308369,
89923,0.847458,4.32017,0.0788978,
89924,0.581005,4.52374,0.135247,
89925,1.95623,3.21078,0.120324,
89926,1.67892,3.51859,0.102443,
89927,2.26961,2.8902,0.0878901,
89928,0.221492,4.88868,0.138153,
89929,0.949255,3.99084,0.29972,
89930,0.281571,4.37831,0.639596,
89931,0.514168,4.43002,0.202339,
89932,1.87499,3.20617,0.158519,
89933,0.550904,4.38128,0.307624,
89934,1.49414,3.68858,0.117262,
89935,1.54693,3.50747,0.2456,
89936,1.85925,2.92166,0.488091,
89937,0.0620548,5.04611,0.191828,
89938,1.23004,3.9186,0.0905563,
89939,1.36875,3.68073,0.205864,
89940,1.8973,3.21059,0.139618,
89941,1.93956,3.20793,0.100167,
89942,2.62028,2.52003,0.138866,
89943,0.962671,3.98645,0.298714,
89944,1.53165,3.57861,0.189071,
89945,0.810134,4.23314,0.202512,
89946,1.29326,3.93958,0.0504789,
89947,0.722905,4.43609,0.0856211,
89948,0.799422,4.22934,0.21059,
89949,1.06935,4.07988,0.0961526,
89950,0.146822,4.92745,0.163174,
89951,1.90601,2.92387,0.40806,
89952,0.462943,4.34787,0.4297,
89953,1.39672,3.58442,0.258771,
89954,2.1135,2.91943,0.206692,
89955,2.002,2.91703,0.320423,
89956,1.44215,3.50724,0.290088,
89957,2.14338,2.91862,0.236937,
89958,0.667223,4.4135,0.164677,
89959,0.184338,4.66876,0.385997,
89960,0.677719,4.35227,0.268844,
89961,1.17226,3.91577,0.152396,
89962,2.43404,2.52867,0.282451,
89963,1.45896,3.51242,0.311265,
89964,1.83253,3.20256,0.203918,
89965,1.00614,3.97466,0.25924,
89966,0.762384,4.30285,0.181783,
89967,1.82362,2.91851,0.502629,
89968,2.00408,3.20793,0.0596358,
89969,1.41711,3.58122,0.285067,
89970,1.65779,3.51027,0.131914,
89971,0.537017,4.6331,0.107205,
89972,1.13755,3.9408,0.201158,
89973,0.666393,4.42379,0.158079,
89974,0.588655,4.58074,0.0766457,
89975,0.82711,3.98769,0.429731,
89976,0.969942,4.08233,0.186667,
89977,1.87665,2.91764,0.469606,
89978,0.525015,4.62087,0.153785,
89979,1.42907,3.58156,0.236502,
89980,0.557273,4.38249,0.303768,
89981,0.815532,4.42259,0.0618472,
89982,1.05485,4.08058,0.105449,
89983,0.967283,3.98726,0.284869,
89984,1.34684,3.92071,0.0324103,
89985,1.56237,3.6794,0.0582206,
89986,1.47846,3.67925,0.0896763,
89987,0.72064,4.49442,0.0837795,
89988,1.41499,3.68073,0.141608,
89989,0.367598,4.71323,0.163912,
89990,1.26867,3.9461,0.0852202,
89991,1.44556,3.50748,0.284552,
89992,0.226455,4.87445,0.175757,
89993,0.864652,4.30063,0.0740363,
89994,0.422396,4.65964,0.203909,
89995,0.863614,4.30404,0.0704993,
89996,1.52204,3.52353,0.203194,
89997,1.42495,3.68073,0.1389,
89998,3.69447,1.46362,0.133726,
89999,0.729621,4.35871,0.211662,
90000,0.948771,4.22573,0.0707064,
90001,0.97558,3.98732,0.324722,
90002,0.940431,3.98247,0.375885,
90003,1.01661,3.98188,0.241876,
90004,1.08552,3.98339,0.174783,
90005,0.487886,4.58501,0.175737,
90006,0.379274,4.38859,0.531932,
90007,0.75325,4.33117,0.168854,
90008,0.576212,4.58313,0.140648,
90009,2.03147,2.92662,0.28136,
90010,0.111357,4.9688,0.192365,
90011,2.19931,2.89476,0.15456,
90012,0.64003,4.41056,0.0988856,
90013,0.653992,4.36187,0.22428,
90014,0.699994,4.48166,0.118341,
90015,0.244412,4.62841,0.151248,
90016,0.955142,3.97796,0.211772,
90017,1.38285,3.57357,0.294692,
90018,1.31349,3.67181,0.259591,
90019,0.813616,4.42034,0.0660313,
90020,2.53636,2.52905,0.234521,
90021,1.47842,3.51885,0.244854,
90022,1.95714,2.91697,0.394448,
90023,1.42184,3.51531,0.303172,
90024,1.83914,2.92015,0.480058,
90025,0.649852,4.42272,0.179475,
90026,1.49918,3.50287,0.23807,
90027,1.2351,3.58072,0.429824,
90028,1.11963,3.92549,0.194366,
90029,2.43936,2.51775,0.292146,
90030,1.88474,2.9216,0.442137,
90031,2.10674,2.89933,0.233201,
90032,1.01622,4.0811,0.151143,
90033,0.548959,4.35532,0.348542,
90034,0.353818,4.79455,0.0940774,
90035,1.27708,3.91705,0.105828,
90036,1.2115,3.91723,0.146405,
90037,0.817242,3.98248,0.467217,
90038,0.93133,3.99073,0.317296,
90039,0.939372,4.229,0.0783442,
90040,1.51111,3.5088,0.219189,
90041,1.40213,3.67755,0.16101,
90042,0.797319,4.22554,0.21872,
90043,1.01553,4.08232,0.14187,
90044,1.44176,3.52028,0.301576,
90045,1.51748,3.51816,0.209196,
90046,0.833465,4.31487,0.0911356,
90047,0.729819,4.35193,0.165266,
90048,0.564394,4.57712,0.109589,
90049,2.05873,2.92321,0.258856,
90050,0.741853,3.98236,0.514225,
90051,0.810706,4.3242,0.103751,
90052,1.65161,3.50486,0.0903083,
90053,0.93002,4.17807,0.129009,
90054,1.27054,3.94174,0.0525191,
90055,0.624594,4.5763,0.0988931,
90056,0.286864,4.83633,0.123524,
90057,1.00429,3.98486,0.246615,
90058,0.666559,4.41288,0.220561,
90059,1.17696,3.9811,0.106812,
90060,0.669214,4.49138,0.078184,
90061,1.1206,4.08082,0.0460642,
90062,0.439051,4.67731,0.123177,
90063,1.49839,3.52026,0.229182,
90064,1.95753,2.9236,0.41887,
90065,1.24009,3.9431,0.0856219,
90066,1.4874,3.68567,0.0666806,
90067,1.10526,3.57825,0.579828,
90068,2.26803,2.91812,0.091982,
90069,0.938837,4.1859,0.115408,
90070,0.334305,4.79848,0.166821,
90071,2.08785,2.91703,0.285636,
90072,0.592445,4.55757,0.089344,
90073,2.03307,2.9192,0.299325,
90074,0.557305,4.5779,0.124419,
90075,0.696141,4.48299,0.0606748,
90076,1.49505,3.68073,0.066236,
90077,1.33447,3.68355,0.219555,
90078,0.623463,4.4207,0.203688,
90079,0.640861,4.35851,0.240217,
90080,1.01451,3.97882,0.25283,
90081,1.76962,2.93116,0.53807,
90082,1.53939,3.46442,0.24302,
90083,0.485178,4.67289,0.0836854,
90084,0.699899,4.42182,0.118019,
90085,0.602161,4.55769,0.0805015,
90086,0.346324,4.80887,0.0831417,
90087,0.658748,4.38011,0.206378,
90088,1.06836,3.91873,0.25882,
90089,2.0594,2.89163,0.296668,
90090,1.09006,3.98483,0.164384,
90091,0.954357,4.03691,0.273194,
90092,0.312181,4.67345,0.275661,
90093,0.84166,4.32375,0.0727248,
90094,1.77887,2.91541,0.605705,
90095,3.50903,1.45947,0.331321,
90096,1.19807,3.98272,0.0881238,
90097,1.31205,3.57979,0.407768,
90098,1.84094,3.20569,0.253372,
90099,1.11489,4.08233,0.102661,
90100,1.12005,3.91873,0.259779,
90101,1.00095,3.98731,0.258613,
90102,0.405693,4.66876,0.165399,
90103,1.89421,2.91702,0.425917,
90104,0.936423,3.98945,0.314477,
90105,1.25639,3.94385,0.046612,
90106,0.700593,4.32137,0.224879,
90107,1.92256,2.92047,0.406955,
90108,0.852062,4.17924,0.211033,
90109,0.499451,4.60589,0.194844,
90110,0.712953,4.42503,0.1052,
90111,0.792406,4.3268,0.126299,
90112,1.88854,2.91573,0.352097,
90113,1.03215,3.99241,0.216498,
90114,1.02969,3.98486,0.219982,
90115,0.858255,4.22982,0.157408,
90116,1.01807,4.04807,0.1788,
90117,0.712462,4.42961,0.0996346,
90118,0.279811,4.67736,0.342657,
90119,0.149481,4.92191,0.166441,
90120,1.13966,3.9773,0.183029,
90121,0.956257,4.17231,0.110612,
90122,1.93813,3.20263,0.0975363,
90123,0.483326,4.66697,0.122942,
90124,2.08975,2.92098,0.230116,
90125,0.28758,4.67088,0.340723,
90126,0.0468579,5.08486,0.107404,
90127,0.994655,4.17965,0.0625506,
90128,2.11507,2.92165,0.204451,
90129,2.00457,2.92547,0.368309,
90130,0.570148,4.49354,0.181501,
90131,1.45718,3.68291,0.0996113,
90132,2.3097,2.88967,0.0491981,
90133,1.6608,3.51042,0.0752204,
90134,0.373515,4.37787,0.533884,
90135,0.553324,4.4259,0.0727509,
90136,1.21497,3.9261,0.107359,
90137,1.24739,3.91121,0.087069,
90138,1.23298,3.92171,0.0936399,
90139,1.95183,3.21148,0.13063,
90140,0.514596,4.71143,0.057442,
90141,0.174516,4.97594,0.114806,
90142,0.805338,3.99008,0.451162,
90143,1.61031,3.51123,0.122511,
90144,1.24578,3.91091,0.0880492,
90145,0.558935,4.45063,0.23085,
90146,1.20478,3.94575,0.149468,
90147,0.815627,4.17642,0.252331,
90148,0.542829,4.57754,0.139657,
90149,0.47411,4.34749,0.428556,
90150,0.688539,4.47842,0.132924,
90151,1.84791,3.19852,0.190273,
90152,0.834036,4.32238,0.0975423,
90153,1.477,3.68073,0.115115,
90154,0.549261,4.66675,0.0836964,
90155,0.499686,4.63237,0.16823,
90156,0.526513,4.553,0.220474,
90157,1.04705,4.08698,0.154787,
90158,2.03747,2.92166,0.275176,
90159,0.575689,4.35439,0.314432,
90160,2.43288,2.52403,0.334384,
90161,1.39626,3.6783,0.16585,
90162,0.402098,4.66876,0.171817,
90163,2.0602,2.92263,0.317162,
90164,0.738924,4.47193,0.089131,
90165,1.2547,3.9359,0.0585304,
90166,0.531679,4.56129,0.146215,
90167,1.09711,3.93819,0.204647,
90168,0.746342,4.35032,0.0577563,
90169,0.916562,3.99397,0.327613,
90170,1.7847,3.20793,0.253628,
90171,0.70052,4.42121,0.118417,
90172,1.42487,3.50964,0.302679,
90173,1.42908,3.58719,0.231884,
90174,0.71098,4.38451,0.174321,
90175,2.2136,2.92166,0.10105,
90176,0.20651,4.66904,0.370346,
90177,1.02062,4.08233,0.13602,
90178,1.89802,2.92102,0.448391,
90179,1.06266,3.93333,0.244996,
90180,2.00358,2.92481,0.363559,
90181,1.12196,4.0782,0.0991884,
90182,1.76098,3.19904,0.289129,
90183,1.47953,3.58487,0.22669,
90184,2.06445,2.89567,0.28355,
90185,2.20607,2.88768,0.169624,
90186,2.08063,2.92083,0.298466,
90187,0.292748,4.80016,0.155418,
90188,1.70012,3.51525,0.0846219,
90189,1.96802,2.91825,0.356256,
90190,1.08651,3.92219,0.230653,
90191,2.17915,2.92049,0.138323,
90192,1.4482,3.4995,0.292108,
90193,0.594669,4.49145,0.159244,
90194,1.57988,3.511,0.148525,
90195,1.10568,3.98309,0.209183,
90196,0.902619,4.22903,0.113306,
90197,0.760864,4.32204,0.163311,
90198,1.89768,3.21551,0.186807,
90199,2.14522,2.89254,0.19912,
90200,0.956829,4.08233,0.209239,
90201,1.5599,3.67989,0.0527601,
90202,2.03205,2.91699,0.297688,
90203,0.275874,4.82643,0.145848,
90204,0.62972,4.42336,0.187109,
90205,1.06688,3.95044,0.22195,
90206,0.556621,4.58397,0.123611,
90207,0.550538,4.52181,0.173119,
90208,1.02617,3.98686,0.226858,
90209,0.735155,4.42654,0.0837697,
90210,1.42965,3.43977,0.3861,
90211,1.96149,2.92577,0.4114,
90212,0.600525,4.41496,0.222926,
90213,1.2544,3.93823,0.0471686,
90214,1.08564,3.93218,0.22703,
90215,1.49198,3.68422,0.115804,
90216,0.0751328,5.00419,0.168721,
90217,1.47547,3.51116,0.25245,
90218,0.484575,4.56213,0.188797,
90219,1.44165,3.58163,0.267209,
90220,0.460889,4.38403,0.395258,
90221,0.836676,4.31662,0.086713,
90222,1.43341,3.51023,0.296783,
90223,1.36843,3.68285,0.248647,
90224,1.65274,3.51403,0.0742978,
90225,0.68005,4.48141,0.0837856,
90226,0.472824,4.66779,0.14493,
90227,1.0173,4.08462,0.13751,
90228,2.21404,2.91755,0.147571,
90229,1.83913,2.92067,0.482928,
90230,2.00024,3.20793,0.0364557,
90231,0.572145,4.49206,0.175541,
90232,1.20621,3.9186,0.154167,
90233,0.789097,4.35196,0.158844,
90234,1.3818,3.58022,0.284303,
90235,0.297758,4.8945,0.073456,
90236,2.11462,2.92118,0.204617,
90237,0.420346,4.77299,0.106345,
90238,0.531193,4.55705,0.183018,
90239,1.6342,3.46442,0.145481,
90240,0.68383,4.47942,0.102411,
90241,1.64972,3.51095,0.0789696,
90242,0.215208,4.8681,0.157683,
90243,2.62676,2.52294,0.0962266,
90244,1.06268,4.07563,0.109242,
90245,1.14293,3.9463,0.154692,
90246,1.90095,3.20767,0.126019,
90247,1.12265,3.98323,0.187861,
90248,1.36803,3.67577,0.197064,
90249,0.693075,4.30063,0.245142,
90250,1.03738,3.90786,0.293778,
90251,1.06951,4.03936,0.191124,
90252,0.42885,4.66466,0.142303,
90253,1.40498,3.68019,0.18808,
90254,1.49508,3.52027,0.224467,
90255,1.13112,3.90632,0.208311,
90256,0.273336,4.38627,0.58117,
90257,0.804717,4.35443,0.0798999,
90258,0.643411,4.42542,0.179154,
90259,0.62346,4.35388,0.272396,
90260,0.927918,4.32261,0.0494713,
90261,1.1849,3.58526,0.468989,
90262,1.42299,3.67445,0.164122,
90263,1.61565,3.50981,0.137924,
90264,0.398919,4.66875,0.171017,
90265,1.0295,3.97979,0.231039,
90266,0.812983,3.98324,0.440952,
90267,1.206,3.97996,0.0754644,
90268,1.94303,3.20735,0.09589,
90269,0.407431,4.66712,0.156774,
90270,0.434766,4.66564,0.1377,
90271,1.79884,3.21619,0.281268,
90272,0.290509,4.83093,0.118015,
90273,1.24706,3.68295,0.212728,
90274,0.507282,4.37525,0.403436,
90275,1.97797,2.91853,0.339101,
90276,0.492964,4.58664,0.159956,
90277,1.41849,3.68074,0.139683,
90278,0.988599,4.17563,0.0752114,
90279,0.571298,4.48429,0.183786,
90280,1.11101,3.91703,0.220895,
90281,0.0890039,4.97317,0.237757,
90282,0.525474,4.66827,0.0466912,
90283,0.129583,4.9579,0.151132,
90284,0.123007,4.95014,0.173415,
90285,0.989057,3.92137,0.232111,
90286,1.06026,4.08233,0.0997395,
90287,1.69671,3.51414,0.0295997,
90288,2.1076,2.92419,0.266396,
90289,0.467603,4.37764,0.415094,
90290,1.68502,3.21406,0.260345,
90291,1.99296,3.20757,0.046352,
90292,0.427368,4.58916,0.23007,
90293,0.616114,4.35886,0.324811,
90294,0.863357,4.35881,0.0526748,
90295,0.660562,4.34577,0.240017,
90296,1.96448,3.21023,0.063666,
90297,0.764422,4.42258,0.103677,
90298,1.39576,3.67731,0.175718,
90299,0.254598,4.77991,0.206141,
90300,0.797565,4.33026,0.168126,
90301,1.69692,3.51606,0.0869138,
90302,1.53308,3.68051,0.0487662,
90303,0.791635,4.35773,0.150554,
90304,0.719828,4.39306,0.187606,
90305,2.19705,2.89551,0.147355,
90306,0.571452,4.4918,0.218007,
90307,1.11881,3.98151,0.186038,
90308,1.20379,3.98464,0.0564663,
90309,1.1417,3.92485,0.180492,
90310,1.57343,3.50613,0.168366,
90311,0.580759,4.42408,0.233954,
90312,1.34075,3.67395,0.225703,
90313,1.78771,2.91725,0.535591,
90314,0.507705,4.66267,0.0918675,
90315,0.460138,4.38143,0.458425,
90316,0.694536,4.33397,0.211333,
90317,1.28966,3.68736,0.261331,
90318,1.72751,2.92549,0.590427,
90319,2.49613,2.5225,0.27102,
90320,1.73492,3.20793,0.29492,
90321,0.138614,4.98465,0.124252,
90322,1.01532,4.04737,0.177621,
90323,1.96471,2.91984,0.354907,
90324,0.56604,4.55988,0.120196,
90325,1.60193,3.51123,0.186091,
90326,0.400401,4.66876,0.228969,
90327,0.734342,4.29994,0.245212,
90328,2.48766,2.52801,0.228286,
90329,1.7356,2.91931,0.581909,
90330,0.063627,5.01701,0.166569,
90331,0.95531,4.08445,0.20208,
90332,0.528103,4.57132,0.195937,
90333,1.63201,3.51692,0.142528,
90334,0.942913,3.93692,0.168743,
90335,1.5445,3.50597,0.249493,
90336,0.920945,3.98756,0.389672,
90337,0.97097,3.98086,0.29277,
90338,1.72942,3.46317,0.0510988,
90339,1.39084,3.58137,0.327684,
90340,1.6096,3.51152,0.118132,
90341,0.769806,4.43164,0.0985131,
90342,0.494691,4.38068,0.406329,
90343,0.614838,4.38127,0.278553,
90344,0.857317,4.30807,0.072573,
90345,1.32983,3.5717,0.339744,
90346,1.06541,3.93219,0.241808,
90347,0.580921,4.48901,0.169729,
90348,1.77414,3.20786,0.265862,
90349,0.741191,4.4164,0.0873471,
90350,1.17362,3.93684,0.128194,
90351,0.505439,4.3473,0.388056,
90352,1.29178,3.91862,0.0338883,
90353,1.11729,4.08559,0.0902817,
90354,1.51338,3.52205,0.204051,
90355,0.933732,4.08788,0.241522,
90356,1.48588,3.51425,0.299863,
90357,0.331244,4.66157,0.24841,
90358,0.470899,4.37409,0.403798,
90359,1.9336,2.91377,0.390171,
90360,1.24566,3.93911,0.0967132,
90361,0.462804,4.37753,0.405228,
90362,1.98082,2.91682,0.40233,
90363,1.49493,3.68401,0.0619578,
90364,0.874037,3.98388,0.44104,
90365,0.781158,3.9807,0.444863,
90366,2.11146,2.91969,0.22354,
90367,1.90866,3.20678,0.123864,
90368,0.930632,3.98486,0.323774,
90369,1.00792,3.98629,0.247808,
90370,0.577056,4.37785,0.284971,
90371,2.65506,2.52011,0.105158,
90372,1.70494,3.51123,0.0295569,
90373,1.58001,3.68074,0.0386183,
90374,0.530627,4.56854,0.14647,
90375,0.92699,3.98017,0.338875,
90376,0.492818,4.55285,0.199523,
90377,1.79716,3.20793,0.233584,
90378,0.202364,4.96151,0.0827419,
90379,1.14227,3.93769,0.158541,
90380,1.09965,3.95433,0.192197,
90381,1.21151,3.98377,0.103521,
90382,2.54188,2.52403,0.212797,
90383,0.849653,4.35588,0.0932755,
90384,0.659393,4.49005,0.09731,
90385,0.235657,4.66613,0.346065,
90386,0.956036,4.17884,0.112558,
90387,0.618983,4.42041,0.20491,
90388,2.18238,2.92099,0.140245,
90389,1.76027,2.92378,0.565148,
90390,0.691753,4.35545,0.197792,
90391,0.964308,4.17446,0.161173,
90392,0.876176,4.17365,0.189928,
90393,0.864106,4.16863,0.2148,
90394,1.47569,3.68074,0.0914691,
90395,0.945003,4.07821,0.223246,
90396,1.02278,3.97757,0.247627,
90397,1.0595,3.97839,0.211186,
90398,1.49302,3.57646,0.180084,
90399,0.907104,4.22395,0.118689,
90400,0.530325,4.48353,0.227141,
90401,1.89203,2.92483,0.41964,
90402,2.09184,2.92383,0.251557,
90403,1.39702,3.67281,0.17755,
90404,1.54895,3.51153,0.1769,
90405,2.10626,2.92064,0.212291,
90406,1.94644,3.20535,0.0877169,
90407,0.0583814,5.06758,0.114281,
90408,1.15472,3.94814,0.141399,
90409,0.703806,4.32675,0.243549,
90410,0.620603,4.42274,0.197675,
90411,0.443253,4.66849,0.171994,
90412,0.573724,4.42654,0.238889,
90413,3.40969,1.46083,0.367447,
90414,0.957364,4.18044,0.162194,
90415,0.883046,3.91509,0.110587,
90416,0.814358,4.32871,0.0959223,
90417,1.39488,3.58101,0.267469,
90418,0.921949,3.98672,0.367573,
90419,0.512459,4.58555,0.141492,
90420,1.28181,3.91662,0.0421134,
90421,0.941865,3.97968,0.31782,
90422,2.07544,2.9184,0.248013,
90423,1.25502,3.91762,0.0735093,
90424,2.01152,2.91716,0.311815,
90425,1.31028,3.91242,0.050201,
90426,0.535163,4.57441,0.135925,
90427,1.12182,3.98416,0.184067,
90428,1.34552,3.68303,0.264164,
90429,0.586522,4.57754,0.135407,
90430,1.08074,4.08538,0.0926909,
90431,2.08752,2.9233,0.232612,
90432,2.10474,2.90015,0.284899,
90433,2.05258,2.92439,0.296692,
90434,1.85848,2.92876,0.45932,
90435,0.610051,4.55976,0.0768986,
90436,1.57995,3.68068,0.039362,
90437,0.457791,4.66825,0.160998,
90438,0.972386,4.22547,0.0697503,
90439,0.880059,4.1721,0.182869,
90440,0.841782,4.33066,0.127554,
90441,2.44901,2.52059,0.329868,
90442,2.04992,2.8925,0.295564,
90443,1.45338,3.5177,0.278855,
90444,0.681752,4.35668,0.261564,
90445,0.641489,4.38458,0.241604,
90446,2.69627,2.52275,0.0450482,
90447,1.06312,3.98698,0.188591,
90448,1.51096,3.5112,0.216807,
90449,0.551407,4.35579,0.357984,
90450,1.82165,3.21427,0.201228,
90451,0.982872,4.1749,0.0897574,
90452,2.01764,2.9237,0.297648,
90453,0.854346,4.29766,0.0967621,
90454,0.900429,4.17916,0.16284,
90455,0.594,4.38233,0.262963,
90456,0.455517,4.67272,0.112026,
90457,1.03314,3.97838,0.287524,
90458,0.81848,3.98486,0.434492,
90459,1.31848,3.68073,0.246064,
90460,1.64896,3.51123,0.0879439,
90461,0.890361,3.98421,0.425337,
90462,0.9482,3.9785,0.360368,
90463,1.12229,3.98351,0.131748,
90464,1.06053,3.5845,0.435551,
90465,1.97166,2.92058,0.406116,
90466,1.74181,3.20715,0.289963,
90467,0.176266,4.97099,0.153217,
90468,1.38457,3.67861,0.199828,
90469,0.625732,4.41909,0.233425,
90470,2.12685,2.91697,0.218073,
90471,0.776211,3.91555,0.264427,
90472,0.994008,3.98383,0.258501,
90473,0.91387,4.22385,0.107978,
90474,1.10491,3.91388,0.227312,
90475,0.762198,4.32812,0.150797,
90476,1.35068,3.58098,0.31297,
90477,1.34989,3.57549,0.358098,
90478,1.98536,3.20739,0.0549521,
90479,0.206274,4.96826,0.0715768,
90480,0.221009,4.37768,0.651837,
90481,1.2816,3.917,0.10138,
90482,1.59319,3.58184,0.124239,
90483,0.244182,4.67419,0.232228,
90484,0.984604,4.0798,0.18388,
90485,0.922266,3.98597,0.334158,
90486,0.359214,4.68838,0.199499,
90487,2.30683,2.89649,0.0371371,
90488,1.16225,4.04036,0.0530456,
90489,1.3014,3.58218,0.355792,
90490,0.582059,4.46934,0.195643,
90491,1.97995,2.92321,0.370808,
90492,1.0947,3.91498,0.240245,
90493,0.532395,4.58201,0.124656,
90494,1.03363,3.98384,0.280732,
90495,0.634836,4.35227,0.304969,
90496,1.06963,3.97953,0.189587,
90497,2.27235,2.89456,0.126253,
90498,1.08943,3.91569,0.232895,
90499,2.91778,2.12386,0.258326,
90500,1.13656,4.0861,0.0593908,
90501,0.82934,4.32302,0.0857737,
90502,1.07424,4.17919,0.0465765,
90503,1.82055,3.20298,0.223969,
90504,2.45288,2.524,0.260799,
90505,1.62458,3.5112,0.133199,
90506,0.20934,4.3839,0.655721,
90507,1.86012,3.20793,0.205714,
90508,0.70943,3.98384,0.0721003,
90509,0.56473,4.58646,0.0976944,
90510,2.15614,2.9172,0.189463,
90511,0.575219,4.50912,0.1602,
90512,0.717957,4.32072,0.207817,
90513,1.94301,2.91993,0.410651,
90514,0.364124,4.66425,0.216649,
90515,0.550291,4.58848,0.161379,
90516,1.13173,3.98715,0.173041,
90517,1.79402,2.91787,0.427964,
90518,0.402086,4.78133,0.108603,
90519,1.24926,3.91417,0.0852396,
90520,1.44928,3.68761,0.12536,
90521,0.851355,4.32128,0.0756099,
90522,0.650112,4.3816,0.212003,
90523,1.97206,3.20708,0.0689606,
90524,0.901785,3.98387,0.388133,
90525,1.21475,3.57811,0.472016,
90526,0.970805,4.04083,0.228055,
90527,0.738404,4.32306,0.18486,
90528,0.79544,4.32755,0.124414,
90529,0.679699,4.42929,0.128173,
90530,0.753088,4.35107,0.135013,
90531,1.27834,3.91816,0.0420282,
90532,0.600545,4.473,0.19712,
90533,1.34208,3.67789,0.220063,
90534,1.13661,3.9298,0.179521,
90535,1.80152,3.20793,0.289501,
90536,0.270085,4.66164,0.306523,
90537,1.03477,3.98307,0.22687,
90538,1.07888,3.98816,0.171536,
90539,1.98355,3.20641,0.105405,
90540,2.00335,3.20692,0.0361046,
90541,0.750295,4.33451,0.213722,
90542,1.06161,3.93559,0.250219,
90543,1.40193,3.57692,0.310367,
90544,1.92281,2.91541,0.407002,
90545,0.162715,4.94845,0.159258,
90546,1.11729,3.97691,0.191864,
90547,0.876833,3.98811,0.423081,
90548,0.6563,4.42432,0.219358,
90549,2.01072,2.92128,0.149854,
90550,1.83593,2.92031,0.482215,
90551,0.89594,3.984,0.365852,
90552,0.86172,4.17257,0.212753,
90553,1.45546,3.51436,0.277401,
90554,0.486731,4.60702,0.153092,
90555,0.599718,4.35244,0.340573,
90556,1.59764,3.50686,0.186179,
90557,2.53061,2.52074,0.187292,
90558,1.4225,3.68333,0.132996,
90559,0.554952,4.38574,0.299035,
90560,0.782653,4.32898,0.129316,
90561,0.712604,4.42477,0.128514,
90562,1.28628,3.91873,0.0949448,
90563,1.92329,3.21194,0.125798,
90564,1.57343,3.51483,0.153694,
90565,2.54332,2.5196,0.219098,
90566,1.68812,3.51123,0.0366928,
90567,0.201206,4.91233,0.165279,
90568,0.735081,4.4272,0.0953517,
90569,0.688123,4.34687,0.209812,
90570,1.0638,3.90485,0.277633,
90571,0.448866,4.77408,0.0769044,
90572,1.9002,3.20693,0.137802,
90573,2.72212,2.52266,0.0552135,
90574,0.540082,4.35337,0.343612,
90575,0.154571,4.992,0.0978173,
90576,1.09257,3.98376,0.214042,
90577,2.0401,2.89254,0.313317,
90578,1.01359,4.08233,0.204024,
90579,0.314615,4.79328,0.132422,
90580,1.21863,3.95022,0.120336,
90581,1.18265,3.98326,0.0702436,
90582,0.838401,4.32044,0.0896298,
90583,0.714662,4.42683,0.14573,
90584,0.0469589,5.09567,0.105253,
90585,0.774382,3.99118,0.517527,
90586,0.888444,4.22836,0.139803,
90587,1.28359,3.58156,0.373965,
90588,0.97017,3.98974,0.28095,
90589,0.423853,4.66603,0.153329,
90590,1.13906,3.98169,0.127799,
90591,1.23837,3.94721,0.0609876,
90592,1.11332,3.99123,0.173491,
90593,0.0914767,5.01327,0.135854,
90594,0.890017,4.2327,0.116853,
90595,0.629777,4.42734,0.192076,
90596,0.38573,4.66663,0.195025,
90597,0.92854,3.98987,0.319883,
90598,1.01623,3.98607,0.245743,
90599,0.866452,4.35295,0.0805894,
90600,0.83576,4.32037,0.087493,
90601,1.33104,3.68292,0.260049,
90602,0.74132,4.35052,0.160055,
90603,1.86361,3.21197,0.164473,
90604,1.08805,3.98219,0.193727,
