eventID,Energy,time,
7519,1.46083,21.0119,
7520,1.4577,11.7978,
7520,0.0865961,12.0195,
7521,1.45984,13.2536,
7524,1.46083,18.8721,
7526,1.46083,6.58396,
7526,0.0010774,6.58396,
7526,0.0010774,6.58396,
7527,1.4596,11.0427,
7528,1.46083,30.5852,
7529,1.45974,7.67611,
7529,0.6599,7.67611,
7529,0.00316317,8.08105,
7530,1.46083,38.4744,
7530,0.00293051,39.5932,
7531,1.45942,12.98,
7532,1.45764,12.7738,
7533,1.45853,18.8069,
7534,1.45991,4.58345,
7535,1.45827,5.50092,
7536,1.46083,45.0361,
7536,0.6599,45.0361,
7536,0.00119054,45.0361,
7536,0.00119054,45.0361,
7538,1.46083,24.3605,
7542,1.46032,30.5442,
7544,1.45993,27.9549,
7545,1.46065,38.2814,
7546,1.46083,13.8101,
7547,1.45876,6.16197,
7548,1.46083,45.867,
7548,0.00292817,48.1329,
7550,1.46083,32.3663,
7550,0.00293051,33.5724,
7551,1.45951,20.6608,
7553,1.45836,12.2159,
7554,1.46083,46.8927,
7554,0.0373833,47.5081,
7555,1.45997,12.9979,
7557,1.45986,5.33562,
7563,1.46083,61.1533,
7565,1.46083,34.1472,
7565,0.00118771,34.1472,
7565,0.00118771,34.1472,
7567,1.45982,46.6325,
7568,1.46083,6.72498,
7568,0.6599,6.72498,
7568,0.0454015,6.97624,
7568,0.0182264,6.98027,
7568,0.00292817,7.03907,
7570,1.46083,9.84894,
7570,0.510999,10.0228,
7570,0.510999,10.0228,
7572,1.45704,31.9159,
7572,0.6599,31.9159,
7572,0.00292817,33.0686,
7572,0.0302985,31.961,
7573,1.45923,38.8343,
7577,1.46083,8.00808,
7577,0.0593965,8.02474,
7579,1.46083,19.0579,
7581,1.45977,9.02902,
7582,1.45808,5.46728,
7585,1.46083,21.6849,
7586,1.46083,29.151,
7587,1.46083,34.4145,
7587,0.00532704,34.5036,
7590,1.45971,14.9867,
7591,1.46083,22.8136,
7591,0.0149348,24.0421,
7595,1.45909,34.6352,
7596,1.4592,16.7678,
7596,0.0340525,17.2335,
7597,1.46083,9.72821,
7597,0.00102108,9.72821,
7597,0.00102108,9.72821,
7598,1.45973,11.9927,
7599,1.46083,5.76778,
7600,1.46073,21.3826,
7603,1.46083,13.3437,
7603,0.00124732,13.3437,
7603,0.00124732,13.3437,
7604,1.46036,8.77155,
7606,1.45894,43.3299,
7606,0.00293051,45.0581,
7607,1.46083,8.27761,
7609,1.45932,17.0649,
7611,1.46031,16.738,
7611,0.00293051,17.9209,
7612,1.46061,49.338,
7614,1.46083,45.948,
7614,0.0287431,47.0656,
7615,1.45833,11.7495,
7616,1.46083,16.5675,
7616,0.00171143,16.5675,
7616,0.00171143,16.5675,
7619,1.45979,21.0864,
7621,1.46083,29.3577,
7622,1.46065,7.48412,
7623,1.46083,32.7503,
7624,1.45949,9.53939,
7625,1.46083,4.84234,
7626,1.45916,19.1535,
7627,1.46083,15.4174,
7627,0.00178076,15.4174,
7627,0.00178076,15.4174,
7628,1.45799,34.8003,
7629,1.4603,16.9343,
7629,0.6599,16.9343,
7630,1.46083,7.23077,
7632,1.4607,31.6732,
7632,0.0209409,32.6523,
7635,1.46083,16.6249,
7636,1.46083,57.43,
7637,1.45916,73.1196,
7638,1.45937,26.0704,
7641,1.46083,10.5176,
7642,1.46083,5.13279,
7642,0.00192059,5.13279,
7642,0.00192059,5.13279,
7644,1.46083,6.6459,
7647,1.46083,20.9187,
7649,1.46083,16.0346,
7652,1.4601,12.8136,
7659,1.46083,22.9918,
7659,0.00157507,22.9918,
7659,0.00157507,22.9918,
7660,1.45927,39.4112,
7662,1.46083,13.8567,
7663,1.46083,28.6989,
7663,0.00121143,28.6989,
7663,0.00121143,28.6989,
7664,1.45961,14.6068,
7665,1.46083,12.1525,
7665,0.00121948,12.1525,
7665,0.00121948,12.1525,
7667,1.46083,32.6134,
7668,1.46083,23.9093,
7669,1.46083,22.7399,
7669,0.00121049,22.7399,
7669,0.00121049,22.7399,
7670,1.45913,20.9686,
7671,1.45953,17.4895,
7672,1.46083,33.876,
7673,1.45949,29.9943,
7673,0.00293051,31.5261,
7675,1.46083,14.6488,
7676,1.46083,84.0019,
7676,0.00145532,84.0019,
7676,0.00145532,84.0019,
7677,1.46022,21.8142,
7679,1.45896,6.3115,
7679,0.6599,6.3115,
7680,1.45768,10.5571,
7681,1.45893,8.35577,
7683,1.46083,8.13483,
7683,0.0011491,8.13483,
7683,0.0011491,8.13483,
7685,1.45797,19.8241,
7686,1.46083,46.2157,
7687,1.46083,21.4186,
7687,0.00147299,21.4186,
7687,0.00147299,21.4186,
7687,0.0398773,21.6392,
7688,1.46083,78.8353,
7688,0.00293051,81.2914,
7691,1.45874,24.8746,
7693,1.45966,7.90238,
7695,1.45847,7.15443,
7696,1.46011,4.63084,
7700,1.4604,14.2798,
7701,1.46083,13.4156,
7701,0.00187019,13.4156,
7701,0.00187019,13.4156,
7703,1.46083,28.5279,
7703,0.0396887,28.7907,
7707,1.46083,19.5192,
7707,0.202827,19.5329,
7707,0.00292817,19.9232,
7709,1.45882,54.2236,
7710,1.46083,8.88142,
7711,1.46022,17.3513,
7712,1.45906,17.8513,
7712,0.6599,17.8513,
7713,1.46083,5.67343,
7714,1.46032,31.6021,
7715,1.46083,29.2619,
7715,0.00293051,30.0032,
7715,0.029656,29.3058,
7715,0.1253,29.31,
7716,1.46044,30.0516,
7717,1.4606,12.6978,
7717,0.0106238,13.1608,
7720,1.4602,26.8204,
7721,1.45893,9.028,
7723,1.4605,39.0691,
7724,1.46006,9.10895,
7725,1.45849,87.7282,
7726,1.46056,44.4892,
7728,1.4595,23.8764,
7730,1.46083,14.4272,
7732,1.46083,8.71667,
7732,0.00101399,8.71667,
7732,0.00101399,8.71667,
7734,1.4606,6.54578,
7736,1.45923,59.4473,
7737,1.46064,9.91713,
7739,1.45993,8.17262,
7740,1.46076,51.4224,
7741,1.45905,5.48148,
7743,1.46083,60.754,
7744,1.46083,22.7294,
7744,0.00201827,22.7294,
7744,0.00201827,22.7294,
7745,1.45989,36.5542,
7745,0.6599,36.5542,
7746,1.46083,29.1211,
7748,1.46083,38.2281,
7750,1.45931,13.7539,
7752,1.46083,5.47202,
7752,0.6599,5.47202,
7755,1.46083,5.91725,
7757,1.45934,18.5747,
7760,1.45862,20.2937,
7761,1.45874,40.8044,
7762,1.45819,18.8471,
7763,1.46083,38.3923,
7763,0.00105048,38.3923,
7763,0.00105048,38.3923,
7763,0.0463781,38.8546,
7764,1.46083,15.6294,
7766,1.46083,7.54054,
7766,0.00316317,8.18319,
7768,1.46083,17.7401,
7769,1.46071,7.13263,
7770,1.45825,10.1428,
7772,1.46083,10.8846,
7774,1.46055,35.5853,
7775,1.46083,17.9047,
7775,0.00116331,17.9047,
7775,0.00116331,17.9047,
7777,1.45981,39.5134,
7779,0.167507,9.91555,
7779,0.167441,9.91555,
7779,1.29359,7.2393e+12,
7779,0.00292817,10.0605,
7780,1.46083,19.6084,
7780,0.035494,20.181,
7781,1.46083,6.96798,
7781,0.00100647,6.96798,
7781,0.00100647,6.96798,
7781,0.00293051,8.18942,
7781,0.00662967,7.91253,
7783,1.4603,11.1163,
7785,1.45831,44.4585,
7786,1.45864,25.4817,
7787,1.46083,5.37582,
7787,0.0921037,5.791,
7788,1.46083,42.8351,
7789,1.46083,7.79912,
7790,1.46083,24.7592,
7790,0.00152611,24.7592,
7790,0.00152611,24.7592,
7791,1.46083,18.0582,
7791,0.00135154,18.0582,
7791,0.00135154,18.0582,
7793,1.46055,38.4122,
7794,1.46017,12.1059,
7796,1.46083,9.50063,
7796,0.0012129,9.50063,
7796,0.0012129,9.50063,
7799,1.46083,8.00289,
7799,0.00292817,9.51705,
7800,1.45992,6.42841,
7801,1.46083,68.5609,
7801,0.00105644,68.5609,
7801,0.00105644,68.5609,
7802,1.45877,15.9422,
7803,1.46083,26.2191,
7805,1.45995,14.2982,
7805,0.6599,14.2982,
7806,1.4607,5.89582,
7807,1.45942,5.68403,
7808,1.46083,7.65564,
7809,1.4607,89.443,
7811,1.45954,26.114,
7815,1.4592,28.7831,
7816,1.46021,30.1058,
7817,1.46016,9.28895,
7819,1.45974,26.1726,
7820,1.46083,17.9806,
7820,0.00292817,18.9869,
7822,1.46083,30.5873,
7824,1.46083,10.7143,
7825,1.46083,6.32934,
7825,0.00133016,6.32934,
7825,0.00133016,6.32934,
7826,1.46083,10.0399,
7826,0.00128408,10.0399,
7826,0.00128408,10.0399,
7827,1.45799,6.164,
7827,0.0136756,6.40895,
7832,1.45816,5.03672,
7835,1.46083,24.7079,
7836,1.46083,7.46787,
7837,1.46054,10.9396,
7838,1.46081,71.7569,
7838,0.00739999,72.7633,
7839,1.45835,9.71064,
7841,1.45763,14.7575,
7843,1.45796,16.5638,
7844,1.46083,19.3949,
7844,0.0223079,20.8845,
7845,1.46009,31.2088,
7851,1.46083,22.3719,
7853,1.46083,10.8208,
7853,0.0344717,11.8057,
7853,0.00293051,11.8137,
7854,1.46083,7.52309,
7854,0.00104624,7.52309,
7854,0.00104624,7.52309,
7854,0.0374411,8.47094,
7855,1.46083,50.0351,
7856,1.46083,41.0517,
7859,1.46083,22.7509,
7859,0.00101508,22.7509,
7859,0.00101508,22.7509,
7860,1.46083,16.0363,
7861,1.46083,8.85902,
7861,0.00175678,8.85902,
7861,0.00175678,8.85902,
7861,0.0328854,9.62913,
7863,1.45876,5.65376,
7866,1.46083,4.67273,
7867,1.45918,5.04682,
7868,1.46063,10.1277,
7869,1.4591,30.2495,
7870,1.45917,8.33813,
7871,1.45767,9.21101,
7872,1.45736,35.1085,
7876,1.46083,29.4859,
7877,1.46083,12.6384,
7878,1.45922,17.1191,
7879,1.46083,35.7602,
7879,0.0013494,35.7602,
7879,0.0013494,35.7602,
7887,1.46083,32.8904,
7887,0.00126301,32.8904,
7887,0.00126301,32.8904,
7888,1.4599,8.26239,
7889,1.46083,37.1143,
7893,1.46083,19.3466,
7893,0.00185165,19.3466,
7893,0.00185165,19.3466,
7893,0.00968787,20.931,
7894,1.46083,20.7913,
7897,1.46046,31.2121,
7897,0.00292817,33.3415,
7898,1.46083,6.37847,
7900,1.46083,19.0867,
7900,0.00293051,20.0051,
7901,1.46083,15.4786,
7901,0.00293051,16.1781,
7902,1.46083,15.6182,
7905,1.45856,42.4614,
7906,1.46083,8.02951,
7907,1.46083,15.6963,
7907,0.0010704,15.6963,
7907,0.0010704,15.6963,
7908,1.46028,29.8386,
7909,1.46083,27.2183,
7910,1.46083,9.45871,
7913,1.45998,13.0577,
7913,0.00292817,14.1593,
7915,1.46083,9.47595,
7915,0.6599,9.47595,
7916,1.4591,32.35,
7917,1.45928,7.6931,
7924,1.46083,11.3381,
7924,0.00293051,11.6936,
7924,0.0158983,11.3581,
7925,1.46057,64.0434,
7925,0.00808913,65.0897,
7927,1.46043,18.9096,
7927,0.0471247,19.4392,
7931,1.46022,25.1299,
7932,1.46083,25.2083,
7932,0.0011269,25.2083,
7932,0.0011269,25.2083,
7934,1.46083,8.00188,
7934,0.00107919,8.00188,
7934,0.00107919,8.00188,
7935,1.46083,48.5402,
7939,1.45928,7.51869,
7939,0.0642108,7.74207,
7940,1.46066,19.4339,
7941,1.45975,25.5984,
7942,1.45813,20.3826,
7943,1.46054,13.2269,
7945,1.45887,47.0813,
7945,0.0542731,47.2988,
7946,1.46006,42.1986,
7946,0.255806,42.3968,
7950,1.46083,14.3337,
7950,0.6599,14.3337,
7951,1.46083,15.6309,
7951,0.00293051,16.2512,
7952,1.46083,42.6147,
7955,1.46054,8.35622,
7957,1.45884,8.2858,
7957,0.00293051,10.1371,
7958,1.46083,8.00948,
7962,1.45932,42.9856,
7963,1.46069,50.5449,
7963,0.0475246,51.3322,
7964,1.46083,19.1214,
7964,0.00656814,20.4718,
7965,1.46083,15.8359,
7968,1.46018,25.0034,
7969,1.46083,11.5464,
7972,1.46083,28.9597,
7972,0.00101695,28.9597,
7972,0.00101695,28.9597,
7973,1.46083,7.5541,
7973,0.00664102,7.60579,
7975,1.45928,20.8594,
7976,1.46083,20.9469,
7978,1.45942,19.6773,
7979,1.46042,17.4109,
7980,1.46083,11.8304,
7980,0.6599,11.8304,
7984,1.45817,8.59215,
7985,1.45989,11.1136,
7986,1.45934,9.50648,
7987,1.46062,25.1968,
7988,1.45927,8.94832,
7989,1.45839,4.80016,
7990,1.46074,21.2315,
7990,0.00292817,23.2455,
7990,0.0846405,21.7232,
7990,0.00292817,22.1392,
7993,1.46083,21.8131,
7994,1.46083,6.4027,
7995,1.46081,15.2739,
7995,0.6599,15.2739,
7996,1.46083,40.5607,
7997,1.45885,21.3981,
7998,1.46083,8.67213,
7999,1.46078,20.591,
8000,1.46083,4.83771,
8000,0.00171233,4.83771,
8000,0.00171233,4.83771,
8001,1.45968,12.6854,
8002,1.46083,6.39073,
8002,0.00149908,6.39073,
8002,0.00149908,6.39073,
8002,0.00656143,8.71202,
8003,1.46083,33.4483,
8003,0.00154966,33.4483,
8003,0.00154966,33.4483,
8004,1.46083,26.163,
8004,0.6599,26.163,
8007,1.46083,11.7186,
8007,0.00127378,11.7186,
8007,0.00127378,11.7186,
8008,1.46066,29.5808,
8010,1.46044,11.0365,
8011,1.45883,7.20457,
8012,1.46044,12.6427,
8015,1.46083,6.86667,
8015,0.0011595,6.86667,
8015,0.0011595,6.86667,
8017,1.46083,13.2281,
8018,1.46083,28.4151,
8019,1.4607,23.889,
8022,1.46083,7.16748,
8022,0.6599,7.16748,
8022,0.00293051,8.33579,
8023,1.46083,8.72808,
8025,1.46083,26.6543,
8026,1.46083,35.1159,
8026,0.00293051,35.8338,
8028,1.46083,37.1658,
8028,0.00101953,37.1658,
8028,0.00101953,37.1658,
8028,0.00292817,37.4568,
8030,1.45771,17.197,
8031,1.45794,9.51767,
8033,1.46083,21.6569,
8034,1.45804,9.12466,
8034,0.00581306,9.7721,
8035,1.45992,13.1318,
8035,0.00292817,15.0246,
8036,1.46083,90.1358,
8036,0.0122905,91.4878,
8037,1.45968,10.6116,
8038,1.46083,30.4315,
8040,1.46083,26.5978,
8040,0.00179052,26.5978,
8040,0.00179052,26.5978,
8040,0.0404989,28.1364,
8043,1.46083,7.32713,
8043,0.00110765,7.32713,
8043,0.00110765,7.32713,
8046,1.46073,8.5692,
8047,1.45991,24.7708,
8047,0.0122424,26.0116,
8048,1.46082,22.1541,
8049,1.46083,5.49613,
8051,1.45935,29.1449,
8052,1.45886,39.3217,
8053,1.45704,26.0843,
8055,1.46083,45.1449,
8056,1.46071,30.6818,
8056,0.00293051,32.0392,
8058,1.46082,46.8669,
8058,0.00292817,48.7594,
8058,0.207009,48.2503,
8058,0.00292817,48.9023,
8060,1.46039,38.3253,
8062,1.46083,22.7034,
8062,0.00149671,22.7034,
8062,0.00149671,22.7034,
8065,1.45805,9.21245,
8067,1.46083,16.4769,
8068,1.46083,4.59879,
8068,0.00130984,4.59879,
8068,0.00130984,4.59879,
8069,1.46083,7.05919,
8069,0.00184322,7.05919,
8069,0.00184322,7.05919,
8070,1.46082,9.65888,
8071,1.45785,9.66617,
8072,1.46083,51.7231,
8074,1.4608,5.12675,
8076,1.46083,42.9278,
8076,0.00600866,43.1675,
8078,1.46083,10.3301,
8079,1.46036,12.2522,
8081,1.45836,14.8408,
8082,1.45918,5.02032,
8083,1.46083,7.89528,
8086,1.46045,13.8377,
8087,1.46083,19.6657,
8088,1.45973,9.19519,
8091,1.46083,15.7175,
8091,0.6599,15.7175,
8093,1.45967,14.1715,
8094,1.46083,4.63456,
8094,0.0356135,4.78421,
8095,1.46083,57.4839,
8095,0.0336659,57.61,
8096,1.45944,23.8782,
8097,1.46083,10.1894,
8097,0.00827102,11.0021,
8098,1.46003,27.9377,
8099,1.46083,5.40456,
8100,1.45938,14.7231,
8101,1.46083,22.9971,
8104,1.46083,14.6868,
8104,0.00293051,16.0674,
8105,1.45758,4.60591,
8107,1.9703,21.7147,
8108,1.45984,22.0219,
8108,0.00293051,22.4511,
8110,1.46083,37.2723,
8110,0.00293051,38.0608,
8114,1.46083,33.9916,
8114,0.00107945,33.9916,
8114,0.00107945,33.9916,
8115,1.46011,7.36331,
8116,1.46076,17.9203,
8117,1.46083,8.25747,
8118,1.46083,54.5154,
8118,0.00130913,54.5154,
8118,0.00130913,54.5154,
8119,1.46083,7.05565,
8120,1.45874,29.384,
8125,1.45946,46.5621,
8126,1.45973,33.421,
8127,1.46083,4.95878,
8128,1.46083,17.5016,
8130,1.46083,35.8433,
8131,1.46083,45.4191,
8131,0.00139739,45.4191,
8131,0.00139739,45.4191,
8133,1.45898,33.1426,
8133,0.00293051,35.9152,
8134,1.45926,45.3968,
8134,0.6599,45.3968,
8135,1.46083,27.0953,
8135,0.0556252,27.2296,
8135,0.00292817,27.2448,
8138,1.46083,83.3173,
8139,1.46005,8.31383,
8139,0.0916452,8.51236,
8141,1.46083,17.4351,
8143,1.46083,6.71561,
8143,0.6599,6.71561,
8145,1.46083,19.9283,
8150,1.46083,11.4952,
8150,0.00147572,11.4952,
8150,0.00147572,11.4952,
8150,0.00292817,13.4347,
8151,1.46083,13.4811,
8155,1.46061,10.849,
8157,1.45872,7.42349,
8157,0.00293051,7.59648,
8157,0.170803,7.47573,
8161,1.46083,12.6871,
8162,1.46083,4.72038,
8162,0.00293051,5.97712,
8163,1.46083,24.2052,
8163,0.00131991,24.2052,
8163,0.00131991,24.2052,
8165,1.45955,10.6692,
8165,0.6599,10.6692,
8166,1.4588,6.27218,
8166,0.119408,6.42951,
8166,0.0202781,6.43578,
8168,1.45789,20.8342,
8170,1.45844,53.2186,
8171,1.46083,15.0987,
8172,1.45826,9.15649,
8173,2.14397,30.0755,
8173,0.516594,30.0755,
8173,0.167113,30.0755,
8173,1.98752,30.0755,
8173,3.11651,30.0755,
8173,0.167459,30.0755,
8173,0.167287,30.0755,
8173,0.0240239,30.0755,
8173,0.000969079,30.0755,
8173,0.00112651,30.0755,
8173,1.29359,1.65101e+12,
8173,0.0179885,31.0964,
8173,0.052673,31.0981,
8173,0.00293051,31.2844,
8174,1.46083,15.5049,
8174,0.001415,15.5049,
8174,0.001415,15.5049,
8175,1.46083,44.6861,
8175,0.00152973,44.6861,
8175,0.00152973,44.6861,
8175,0.0265038,45.3594,
8176,1.46083,21.4195,
8177,1.45793,19.4571,
8177,0.6599,19.4571,
8177,0.00293051,22.478,
8184,1.46083,21.4326,
8185,1.4599,17.1855,
8186,1.46038,7.25107,
8188,1.46083,5.87608,
8188,0.6599,5.87608,
8190,1.46083,22.3356,
8191,1.45908,22.1984,
8191,0.00293051,23.1573,
8193,1.45871,39.6309,
8195,1.45961,10.4945,
8196,1.45894,7.96382,
8197,1.46083,24.0564,
8197,0.6599,24.0564,
8197,0.00141863,24.0564,
8197,0.00141863,24.0564,
8198,1.46083,49.0508,
8198,0.00138884,49.0508,
8198,0.00138884,49.0508,
8200,1.46045,4.76897,
8200,0.00292817,7.87588,
8200,0.00905193,6.47609,
8207,1.46083,38.6032,
8209,1.46083,13.7411,
8210,1.45948,14.4293,
8211,1.45975,30.5002,
8213,1.46083,5.43529,
8215,1.97038,13.7238,
8217,1.46083,43.2961,
8217,0.00164184,43.2961,
8217,0.00164184,43.2961,
8218,1.45938,6.60515,
8221,1.45975,21.843,
8222,1.45775,18.0519,
8222,0.00292817,19.2772,
8223,1.45845,27.4194,
8224,1.45787,41.4449,
8225,1.46083,4.74048,
8228,1.46083,25.3571,
8228,0.00127281,25.3571,
8228,0.00127281,25.3571,
8229,1.45906,25.0209,
8232,1.4602,15.4788,
8234,1.45947,19.2559,
8236,1.45779,6.96361,
8236,0.00645138,7.15398,
8237,1.45818,11.9903,
8238,1.46083,37.337,
8241,1.45971,10.9471,
8242,1.46056,46.1293,
8243,1.46083,16.3917,
8245,1.46032,7.93274,
8248,1.45749,28.8318,
8251,1.46083,18.7044,
8253,1.4592,9.1738,
8254,1.46083,13.3957,
8256,1.46083,32.491,
8258,1.46083,63.5034,
8262,1.46006,26.4832,
8263,1.4601,10.1247,
8265,1.46083,10.9479,
8265,0.0233511,10.9708,
8266,1.45767,6.28154,
8268,1.46083,54.5276,
8269,1.46083,6.65582,
8270,1.45957,60.3833,
8271,1.46083,56.573,
8272,1.46083,22.0587,
8272,0.00293051,23.959,
8273,1.46083,77.4386,
8275,1.45768,42.1035,
8275,0.0357268,43.0437,
8278,1.46059,10.3789,
8280,1.46083,21.5117,
8280,0.00137693,21.5117,
8280,0.00137693,21.5117,
8280,0.132693,22.0277,
8281,1.45924,17.1743,
8283,1.46083,6.63919,
8283,0.00170719,6.63919,
8283,0.00170719,6.63919,
8284,1.46083,23.5118,
8285,1.4599,16.2004,
8291,1.46065,77.7757,
8291,0.215341,78.1537,
8292,1.45967,6.29601,
8293,1.46083,24.1665,
8294,1.46083,19.6832,
8296,1.45665,12.9655,
8296,0.6599,12.9655,
8297,1.46083,24.4281,
8299,1.45862,17.4866,
8299,0.00820519,19.1516,
8303,1.46083,13.7725,
8305,1.45975,7.7688,
8306,1.46083,45.976,
8306,0.00292817,47.2065,
8308,1.46083,21.118,
8308,0.00155169,21.118,
8308,0.00155169,21.118,
8308,0.00292817,21.9436,
8310,1.45927,13.9982,
8310,0.0371756,14.9203,
8311,1.46083,10.8521,
8312,1.46083,10.5809,
8312,0.00149212,10.5809,
8312,0.00149212,10.5809,
8313,1.46083,6.87274,
8315,1.46083,13.99,
8316,1.45764,6.51322,
8318,1.46083,25.9031,
8319,1.46083,26.1053,
8319,0.00129568,26.1053,
8319,0.00129568,26.1053,
8320,1.45901,12.3946,
8320,0.0145944,12.4448,
8321,1.45777,24.9974,
8321,0.0192248,25.1839,
8323,1.45979,40.0516,
8325,1.45946,17.9124,
8325,0.6599,17.9124,
8325,0.00293051,21.4187,
8327,2.16449,13.4822,
8328,1.46083,33.5776,
8329,1.46083,31.6467,
8330,1.45832,12.2926,
8331,1.46083,22.6648,
8331,0.00124992,22.6648,
8331,0.00124992,22.6648,
8331,0.00292817,24.6924,
8331,0.0246837,23.953,
8332,1.46083,5.92624,
8332,0.00156595,5.92624,
8332,0.00156595,5.92624,
8334,1.45737,33.9986,
8335,1.46042,53.2892,
8336,1.46083,14.351,
8339,1.46083,8.69881,
8339,0.6599,8.69881,
8339,0.00293051,10.098,
8339,0.00674135,9.2394,
8339,0.00022051,9.23943,
8340,1.45928,6.59896,
8343,1.46032,14.4353,
8344,1.46003,67.4556,
8345,1.46083,38.3974,
8345,0.0069941,39.1669,
8346,1.46083,6.33924,
8348,1.46009,17.2722,
8348,0.00293051,19.5155,
8349,1.45956,44.2313,
8351,1.46083,21.9009,
8351,0.00141945,21.9009,
8351,0.00141945,21.9009,
8353,1.45967,5.53338,
8355,1.45761,4.83278,
8357,1.46083,11.7691,
8360,1.45929,24.246,
8362,1.45763,62.8095,
8363,1.45844,17.4459,
8364,1.45744,38.4343,
8364,0.6599,38.4343,
8366,1.45848,12.6317,
8366,0.0131446,12.6983,
8367,1.45881,17.9269,
8368,1.46083,9.82836,
8370,1.45868,16.6581,
8371,1.46083,30.5474,
8371,0.6599,30.5474,
8372,1.45869,21.9417,
8374,1.45898,39.5003,
8374,0.510999,39.7463,
8374,0.510999,39.7463,
8375,1.46083,11.1542,
8378,1.45977,35.6982,
8379,1.45846,22.6068,
8382,1.45889,20.3304,
8383,1.45932,12.612,
8384,1.45838,12.2478,
8385,1.46042,70.8375,
8386,1.46083,55.7822,
8386,0.00186638,55.7822,
8386,0.00186638,55.7822,
8387,1.45788,16.6871,
8387,0.00293051,17.6949,
8388,1.46083,43.8381,
8391,1.46083,18.9722,
8392,1.46083,7.91164,
8393,1.46026,31.5585,
8394,1.46083,4.7599,
8395,1.45934,10.4073,
8395,0.00577703,11.0604,
8397,1.46083,18.4892,
8398,1.46083,38.1157,
8399,1.46083,79.8989,
8399,0.00158676,79.8989,
8399,0.00158676,79.8989,
8400,1.46075,40.9885,
8400,0.6599,40.9885,
8402,1.46065,43.4524,
8403,1.4601,32.0937,
8405,1.46027,33.9495,
8406,1.4589,47.7143,
8406,0.00681868,48.7672,
8407,1.45914,11.3453,
8411,1.46083,14.2832,
8411,0.00103291,14.2832,
8411,0.00103291,14.2832,
8411,0.158109,14.6954,
8412,1.46083,36.5125,
8412,0.00132875,36.5125,
8412,0.00132875,36.5125,
8413,1.46083,35.6127,
8414,1.45849,98.6755,
8414,0.00956479,99.8101,
8414,0.00292817,99.8101,
8416,1.46083,5.9365,
8417,1.46079,78.2718,
8417,0.510999,79.5603,
8417,0.510999,79.5603,
8417,0.00593457,79.9587,
8418,1.46083,7.92207,
8419,1.45773,19.3477,
8420,1.46064,12.8167,
8420,0.118105,13.5463,
8422,1.4596,46.6747,
8424,1.46083,51.8301,
8425,1.46083,47.0463,
8426,1.45788,21.4741,
8427,1.46083,24.7611,
8431,1.46083,59.8178,
8432,1.45866,20.5009,
8432,0.00293051,22.3184,
8432,0.0075095,20.8611,
8433,1.46083,16.2511,
8433,0.00170945,16.2511,
8433,0.00170945,16.2511,
8434,1.4599,11.3814,
8435,1.46083,13.0965,
8435,0.00150181,13.0965,
8435,0.00150181,13.0965,
8436,1.45959,24.5314,
8436,0.0281693,24.6878,
8437,1.45988,31.2119,
8438,1.46083,12.0361,
8438,0.00585994,13.3389,
8439,1.46015,31.9162,
8440,1.46083,23.1186,
8440,0.00135816,23.1186,
8440,0.00135816,23.1186,
8441,1.46083,43.2318,
8441,0.00117743,43.2318,
8441,0.00117743,43.2318,
8442,1.46083,6.06504,
8442,0.6599,6.06504,
8447,1.46011,9.97488,
8447,0.6599,9.97488,
8448,1.46083,6.6157,
8449,1.45882,21.2274,
8456,1.46083,82.9017,
8458,1.45947,28.2946,
8458,0.00293051,28.7958,
8459,1.46083,15.9991,
8460,1.46067,8.39845,
8461,1.46083,21.5157,
8461,0.00914621,22.2971,
8464,1.45797,5.22585,
8465,1.45921,9.80111,
8465,0.0306356,10.0114,
8466,1.45956,53.4918,
8467,1.46083,14.2463,
8467,0.6599,14.2463,
8467,0.0225498,15.172,
8467,0.0674745,14.5434,
8470,1.46083,22.0874,
8470,0.0229206,22.9397,
8472,1.46083,24.424,
8472,0.6599,24.424,
8473,1.46083,50.4623,
8475,1.46083,23.8632,
8475,0.00130888,23.8632,
8475,0.00130888,23.8632,
8476,1.45996,35.4307,
8476,0.0191924,35.709,
8476,0.134331,35.7128,
8477,1.46083,28.3268,
8479,1.46083,9.03699,
8480,1.46051,35.8605,
8482,1.4571,14.8926,
8484,1.46083,14.9898,
8485,1.46049,14.1209,
8486,1.45781,55.3775,
8487,1.46011,4.61492,
8488,1.4576,16.6891,
8489,1.45991,19.1567,
8490,1.45895,8.85394,
8491,1.46074,66.1636,
8492,1.45862,9.96048,
8495,1.46083,36.0255,
8497,1.46083,56.9132,
8498,1.45817,6.64884,
8499,1.46077,30.955,
8501,1.46083,36.1581,
8501,0.0087979,37.5745,
8502,1.46061,30.0897,
8504,1.46083,9.54307,
8504,0.00120882,9.54307,
8504,0.00120882,9.54307,
8505,1.46083,12.0602,
8509,1.45745,16.4352,
8510,1.45804,6.61296,
8511,1.45974,14.8012,
8511,0.00868825,15.1773,
8513,1.46083,5.04329,
8515,1.46083,39.0674,
8515,0.00292817,40.0009,
8518,1.46083,4.70819,
8519,1.46083,46.7748,
8520,1.45895,20.1337,
8522,1.46042,12.5617,
8525,1.45909,22.23,
8526,1.45804,16.6026,
8527,1.46083,7.39237,
8527,0.0012761,7.39237,
8527,0.0012761,7.39237,
8528,1.45898,19.5842,
8529,1.46083,14.3015,
8532,1.45952,13.802,
8532,0.00792232,14.4594,
8532,0.00292817,14.4598,
8533,1.46083,10.901,
8533,0.152223,11.6117,
8535,1.46071,9.43308,
