eventID,ExtScatter,CryoScatter,innerLayerScatter,outerCellScatterAngle,CryoScatterAngle,outerCellEDep,CryoEDep,innerLayerEDep,numElasticSensitive,numInelasticSensitive,
525,6,0,1,0.76734,0,0,0,0,1,0,
526,0,0,0,0,0,0,0,0,1,0,
527,5,0,0,1.39026,0,0,0,0,0,0,
528,0,0,0,0,0,0,0,0,2,0,
529,6,0,0,1.03445,0,0,0,0,1,0,
530,0,0,0,0,0,0,0,0,0,0,
531,1,0,0,0.542725,0,0,0,0,0,0,
532,3,0,1,1.16562,0,0,0,0,0,0,
533,5,0,0,1.23335,0,0,0,0,0,0,
534,1,0,0,0.509034,0,0,0,0,1,0,
535,1,0,0,1.99156,0,0,0,0,0,0,
536,3,0,0,1.49012e-08,0,0,0,0,0,0,
537,2,0,0,0.0503299,0,0,0,0,2,0,
538,0,0,0,0,0,0,0,0,1,0,
539,2,1,0,0.120717,0.325092,0,0,0,0,0,
540,1,0,0,0,0,0,0,0,0,0,
541,2,0,0,0.605966,0,0,0,0,0,0,
542,1,0,0,2.70655,0,0,0,0,0,0,
543,1,0,0,0,0,0,0,0,0,0,
544,3,0,0,0.22755,0,0,0,0,1,0,
545,0,0,0,0,0,0,0,0,0,0,
546,1,0,0,2.37764,0,0,0,0,0,0,
547,3,0,0,0,0,0,0,0,0,0,
548,0,0,0,0,0,0,0,0,3,0,
549,7,1,0,0.131526,0,0,0,0,0,0,
550,9,0,3,1.26692,0,0,0,0,1,0,
551,4,0,0,2.78647,0,0,0,0,0,0,
552,5,0,0,1.53521,0,0,0,0,0,0,
553,3,1,0,2.66617,0.70353,0,0,0,0,0,
554,0,5,0,0,1.09239,0,0,0,0,0,
555,1,0,0,0.126934,0,0,0,0,0,0,
556,4,0,0,1.64805,0,0,0,0,0,0,
557,0,1,0,0,2.20427,0,0,0,0,0,
558,1,0,0,0,0,0,0,0,0,0,
559,0,2,0,0,0.749353,0,0,0,0,0,
560,3,1,0,2.68957,0.810309,0,0,0,0,0,
561,5,0,0,1.74691,0,0,0,0,0,0,
562,2,0,0,0.891489,0,0,0,0,0,0,
563,0,1,0,0,1.82897,0,0,0,1,0,
564,3,0,0,0.241305,0,0,0,0,0,0,
565,4,0,0,0.750214,0,0,0,0,0,0,
566,1,0,0,2.96187,0,0,0,0,0,0,
567,2,1,0,0.978205,1.49012e-08,0,0,0,0,0,
568,0,1,0,0,0,0,0,0,1,0,
569,4,4,0,0.547217,1.10784,0,0,0,0,0,
570,1,0,0,0,0,0,0,0,0,0,
571,1,2,0,nan,0.610207,0,0,0,0,0,
572,0,0,0,0,0,0,0,0,0,0,
573,5,0,0,1.49012e-08,0,0,0,0,0,0,
574,1,1,0,1.37776,0.298022,0,0,0,0,0,
575,1,0,0,0,0,0,0,0,0,0,
576,1,0,0,0,0,0,0,0,0,0,
577,1,0,0,2.72591,0,0,0,0,0,0,
578,0,0,1,0,0,0,0,0,1,0,
579,1,0,0,1.8396,0,0,0,0,1,1,
580,2,1,0,2.96997,nan,0,0,0,0,0,
581,2,0,0,0.58134,0,0,0,0,0,0,
582,2,0,0,0.893863,0,0,0,0,0,0,
583,1,1,0,1.73681,0.956381,0,0,0,0,0,
584,1,1,0,nan,0.260907,0,0,0,0,0,
585,1,0,0,2.58879,0,0,0,0,0,0,
586,0,0,0,0,0,0,0,0,1,0,
587,2,0,0,0.39018,0,0,0,0,0,0,
588,2,0,0,2.12899,0,0,0,0,0,0,
589,0,0,0,0,0,0,0,0,0,0,
590,0,0,0,0,0,0,0,0,0,1,
591,1,0,0,0,0,0,0,0,0,0,
592,3,0,0,0.410144,0,0,0,0,0,0,
593,5,1,0,1.57181,2.98023e-08,0,0,0,0,0,
594,3,0,0,2.59725,0,0,0,0,0,0,
595,0,0,0,0,0,0,0,0,0,0,
596,8,0,0,0.110709,0,0,0,0,1,0,
597,0,0,0,0,0,0,0,0,0,0,
598,0,0,0,0,0,0,0,0,1,0,
599,1,0,0,1.98172,0,0,0,0,0,0,
600,2,0,0,0.564483,0,0,0,0,1,0,
601,1,1,0,1.63889,0,0,0,0,2,0,
602,4,0,0,1.64141,0,0,0,0,0,0,
603,1,0,0,0,0,0,0,0,0,0,
604,0,0,0,0,0,0,0,0,0,1,
605,1,0,0,1.49012e-08,0,0,0,0,1,0,
606,1,0,0,2.36763,0,0,0,0,0,0,
607,4,1,0,0.276826,0,0,0,0,0,0,
608,1,0,0,2.0346,0,0,0,0,0,0,
609,1,0,0,0.335839,0,0,0,0,0,0,
610,1,0,0,0,0,0,0,0,0,0,
611,0,1,2,0,1.77077,0,0,0,1,1,
612,2,0,0,2.5738,0,0,0,0,0,0,
613,1,0,0,0.470031,0,0,0,0,0,0,
614,1,0,0,1.56975,0,0,0,0,0,0,
615,2,0,0,0.524898,0,0,0,0,0,0,
616,10,0,0,1.0324,0,0,0,0,0,0,
617,4,1,0,2.22138,0.336095,0,0,0,0,0,
618,3,0,0,1.78001,0,0,0,0,0,0,
619,3,0,0,1.45091,0,0,0,0,0,0,
620,5,0,0,0.966507,0,0,0,0,0,0,
621,1,0,0,0,0,0,0,0,0,0,
622,1,1,0,0,0.185462,0,0,0,0,0,
623,1,1,0,0.523693,0,0,0,0,0,0,
624,0,0,0,0,0,0,0,0,2,0,
625,1,0,0,1.85268,0,0,0,0,1,0,
626,3,0,0,nan,0,0,0,0,1,0,
627,4,0,0,1.53954,0,0,0,0,0,0,
628,6,0,0,0,0,0,0,0,0,0,
629,1,1,0,2.21192,0.0590348,0,0,0,0,0,
630,1,0,0,0.517028,0,0,0,0,0,0,
631,4,0,0,0.32135,0,0,0,0,0,0,
632,2,0,0,2.06776,0,0,0,0,0,0,
633,2,0,0,1.03482,0,0,0,0,1,1,
634,4,0,0,0,0,0,0,0,3,0,
635,4,0,0,2.10071,0,0,0,0,2,0,
636,1,0,0,0,0,0,0,0,0,0,
637,1,0,0,2.48048,0,0,0,0,0,0,
638,3,0,0,2.68641,0,0,0,0,0,0,
639,2,0,0,0.684845,0,0,0,0,0,0,
640,11,1,0,0.609394,3.332e-08,0,0,0,1,0,
641,0,0,0,0,0,0,0,0,1,0,
642,4,0,0,2.10734e-08,0,0,0,0,0,0,
643,1,0,0,2.36017,0,0,0,0,0,0,
644,10,0,0,2.43608,0,0,0,0,2,0,
645,2,0,0,1.07883,0,0,0,0,0,1,
646,0,0,0,0,0,0,0,0,0,0,
647,1,0,0,0.301262,0,0,0,0,1,0,
648,2,0,0,0.806449,0,0,0,0,1,0,
649,4,0,0,2.91732,0,0,0,0,1,0,
650,1,0,0,0.350796,0,0,0,0,0,0,
651,5,0,0,0.32538,0,0,0,0,0,0,
652,1,0,0,0.213184,0,0,0,0,0,0,
653,4,0,0,1.58885,0,0,0,0,0,0,
654,3,0,0,2.59441,0,0,0,0,0,0,
655,0,0,0,0,0,0,0,0,0,0,
656,0,1,0,0,0.583879,0,0,0,1,1,
657,1,0,0,1.92383,0,0,0,0,0,0,
658,4,0,0,2.82637,0,0,0,0,1,0,
659,1,0,0,2.69269,0,0,0,0,0,0,
660,1,1,0,0.929832,0,0,0,0,0,0,
661,2,0,0,0.0442487,0,0,0,0,0,0,
662,4,0,0,0.342471,0,0,0,0,1,0,
663,1,0,0,0,0,0,0,0,0,0,
664,1,0,0,0.377147,0,0,0,0,1,0,
665,1,0,0,2.7572,0,0,0,0,0,0,
666,1,0,0,1.2363,0,0,0,0,0,0,
667,1,0,0,0,0,0,0,0,0,0,
668,3,0,0,nan,0,0,0,0,0,0,
669,1,0,0,0.394451,0,0,0,0,3,1,
670,2,0,0,0.212329,0,0,0,0,0,0,
671,0,1,0,0,0,0,0,0,0,0,
672,1,0,0,0,0,0,0,0,0,0,
673,3,0,0,0,0,0,0,0,0,0,
674,0,0,1,0,0,0,0,0,1,0,
675,3,0,1,0.175216,0,0,0,0,0,1,
676,9,0,0,0.368238,0,0,0,0,0,0,
677,3,1,0,0.434796,0,0,0,0,0,0,
678,3,0,0,2.03018,0,0,0,0,1,0,
679,5,0,0,nan,0,0,0,0,0,0,
680,5,1,0,0.812477,0.968281,0,0,0,0,0,
681,1,0,0,1.36614,0,0,0,0,0,0,
682,0,1,0,0,2.67256,0,0,0,0,0,
683,1,0,0,1.37628,0,0,0,0,0,0,
684,1,0,0,0,0,0,0,0,0,0,
685,2,0,0,1.78347,0,0,0,0,0,0,
686,1,0,0,0,0,0,0,0,0,0,
687,1,0,0,0,0,0,0,0,0,0,
688,3,0,0,0.962968,0,0,0,0,2,0,
689,1,0,0,0.221314,0,0,0,0,1,0,
690,0,0,0,0,0,0,0,0,0,0,
691,1,1,0,1.71286,2.07396,0,0,0,0,0,
692,6,0,0,0.442925,0,0,0,0,1,0,
693,1,0,0,0.170974,0,0,0,0,0,0,
694,0,0,0,0,0,0,0,0,1,1,
695,2,0,0,0,0,0,0,0,0,0,
696,1,0,0,0.303021,0,0,0,0,0,0,
697,3,0,0,0.775279,0,0,0,0,0,0,
698,1,0,1,0.151956,0,0,0,0,1,0,
699,0,1,0,0,0,0,0,0,0,0,
700,8,1,1,0.698101,0.684843,0,0,0,0,0,
701,1,0,0,1.96032,0,0,0,0,1,0,
702,1,0,0,0,0,0,0,0,0,0,
703,3,0,0,0.936964,0,0,0,0,0,0,
704,3,0,0,0,0,0,0,0,0,0,
705,2,0,0,0.409783,0,0,0,0,0,0,
706,2,0,0,0.399627,0,0,0,0,0,0,
707,2,0,0,0.0865054,0,0,0,0,0,0,
708,2,0,0,1.31172,0,0,0,0,0,1,
709,1,0,0,2.08705,0,0,0,0,0,0,
710,0,0,0,0,0,0,0,0,1,0,
711,1,0,0,0,0,0,0,0,0,0,
712,2,0,0,0.725346,0,0,0,0,0,0,
713,2,0,0,0.536128,0,0,0,0,0,0,
714,1,0,0,0.335986,0,0,0,0,0,0,
715,4,0,0,0.360248,0,0,0,0,0,0,
716,1,0,0,0.32779,0,0,0,0,3,0,
717,1,0,0,0,0,0,0,0,0,0,
718,1,1,0,2.40676,0.574229,0,0,0,0,0,
719,3,0,0,1.49012e-08,0,0,0,0,0,0,
720,2,0,0,0.582634,0,0,0,0,0,0,
721,7,1,0,0.50595,0,0,0,0,0,0,
722,4,0,0,0.424124,0,0,0,0,0,0,
723,1,0,0,0.71092,0,0,0,0,2,0,
724,0,1,1,0,0,0,0,0,0,0,
725,1,0,0,2.74355,0,0,0,0,0,0,
726,0,0,0,0,0,0,0,0,1,0,
727,2,0,0,1.04258,0,0,0,0,0,0,
728,0,1,0,0,2.0808,0,0,0,0,0,
729,2,0,0,0.795171,0,0,0,0,0,0,
730,0,0,0,0,0,0,0,0,0,0,
731,3,1,0,3.04477,0,0,0,0,0,0,
732,1,0,0,0.459731,0,0,0,0,0,0,
733,5,0,0,0.220324,0,0,0,0,0,0,
734,7,0,0,0,0,0,0,0,0,0,
735,2,0,0,0.329693,0,0,0,0,0,0,
736,0,0,0,0,0,0,0,0,2,0,
737,3,0,0,0.995858,0,0,0,0,0,0,
738,3,0,0,2.20702,0,0,0,0,1,0,
739,0,0,0,0,0,0,0,0,0,0,
740,3,0,0,2.44798,0,0,0,0,1,0,
741,3,1,0,0.283029,0.586412,0,0,0,0,0,
742,0,0,0,0,0,0,0,0,0,0,
743,5,0,0,1.39052,0,0,0,0,0,0,
744,2,0,0,0.272119,0,0,0,0,3,0,
745,7,0,0,0.109332,0,0,0,0,0,0,
746,9,0,0,2.9205,0,0,0,0,0,0,
747,3,0,0,0,0,0,0,0,0,0,
748,1,0,0,1.98979,0,0,0,0,0,0,
749,2,1,0,0,0.586123,0,0,0,0,0,
750,0,1,0,0,0.207091,0,0,0,0,0,
751,2,0,0,2.28559,0,0,0,0,1,0,
752,0,0,0,0,0,0,0,0,0,1,
753,0,0,0,0,0,0,0,0,3,0,
754,3,0,0,0,0,0,0,0,1,0,
755,1,0,0,0,0,0,0,0,0,0,
756,3,0,0,0.32297,0,0,0,0,1,0,
757,1,0,0,2.30997,0,0,0,0,0,0,
758,1,0,0,0,0,0,0,0,0,0,
759,2,0,0,0.168437,0,0,0,0,0,0,
760,7,0,0,2.26302,0,0,0,0,1,0,
761,1,0,0,0.147762,0,0,0,0,1,0,
762,3,1,1,1.94676,1.59843,0,0,0,0,0,
763,1,0,0,0.351416,0,0,0,0,3,0,
764,0,1,0,0,2.18334,0,0,0,0,0,
765,2,0,0,0.334593,0,0,0,0,0,0,
766,3,1,0,2.93832,1.33851,0,0,0,0,0,
767,1,0,0,0,0,0,0,0,0,0,
768,0,0,0,0,0,0,0,0,0,0,
769,2,0,0,1.49012e-08,0,0,0,0,0,0,
770,2,0,0,0.97631,0,0,0,0,0,0,
771,6,0,0,0.947838,0,0,0,0,2,0,
772,2,0,0,0.252687,0,0,0,0,0,0,
773,5,1,0,0.859037,0.0788562,0,0,0,0,0,
774,1,0,0,2.64248,0,0,0,0,0,0,
775,3,0,0,2.65155,0,0,0,0,0,0,
776,3,0,1,0.923581,0,0,0,0,0,0,
777,2,0,0,0,0,0,0,0,0,0,
778,1,0,0,0.809173,0,0,0,0,0,0,
779,2,0,0,0.673002,0,0,0,0,0,0,
780,0,0,0,0,0,0,0,0,0,1,
781,2,0,0,1.11206,0,0,0,0,0,0,
782,3,1,0,0.0998774,0.901471,0,0,0,0,0,
783,2,0,0,2.16549,0,0,0,0,0,0,
784,4,0,0,0.577396,0,0,0,0,0,0,
785,5,0,0,0.820869,0,0,0,0,0,0,
786,4,0,0,0,0,0,0,0,1,0,
787,2,0,0,2.54217,0,0,0,0,0,0,
788,1,0,0,1.30972,0,0,0,0,0,0,
789,2,2,0,0.282929,0.88841,0,0,0,0,0,
790,9,0,0,2.27828,0,0,0,0,0,0,
791,0,2,0,0,1.65083,0,0,0,0,0,
792,1,0,0,0,0,0,0,0,1,0,
793,0,0,0,0,0,0,0,0,0,0,
794,1,0,0,3.01478,0,0,0,0,0,0,
795,3,0,0,2.00095,0,0,0,0,0,0,
796,6,0,0,1.08991,0,0,0,0,0,0,
797,0,0,0,0,0,0,0,0,0,0,
798,2,0,0,0.305149,0,0,0,0,0,0,
799,0,0,0,0,0,0,0,0,0,1,
800,1,0,0,0.261989,0,0,0,0,0,0,
801,0,0,0,0,0,0,0,0,1,0,
802,0,0,0,0,0,0,0,0,0,0,
803,8,0,0,0.378765,0,0,0,0,0,0,
804,3,0,0,1.6468,0,0,0,0,0,0,
805,1,1,0,0.486237,0.418286,0,0,0,0,0,
806,1,0,0,2.0928,0,0,0,0,0,0,
807,2,1,0,0.179315,0.583685,0,0,0,0,0,
808,9,1,0,2.77437,1.71389,0,0,0,0,0,
809,1,0,0,0.408476,0,0,0,0,1,0,
810,3,0,0,1.14544,0,0,0,0,0,0,
811,2,0,0,2.68927,0,0,0,0,0,0,
812,5,1,0,0,1.59287,0,0,0,0,0,
813,2,1,0,0.790241,nan,0,0,0,0,0,
814,1,0,0,2.82575,0,0,0,0,0,0,
815,1,0,0,1.45597,0,0,0,0,0,0,
816,2,0,0,2.01387,0,0,0,0,0,0,
817,1,0,1,0.857534,0,0,0,0,1,0,
818,0,0,0,0,0,0,0,0,0,0,
819,1,0,0,0.286047,0,0,0,0,0,1,
820,1,0,0,2.04677,0,0,0,0,0,1,
821,0,0,0,0,0,0,0,0,0,0,
822,2,0,0,0.67375,0,0,0,0,0,0,
823,1,0,0,0.515807,0,0,0,0,0,0,
824,0,0,0,0,0,0,0,0,0,0,
825,5,0,0,0.168738,0,0,0,0,0,0,
826,2,2,0,nan,1.6055,0,0,0,0,0,
827,4,1,0,0.571425,0.365281,0,0,0,0,0,
828,1,0,0,0.896055,0,0,0,0,1,0,
829,2,1,0,0.935011,0.464743,0,0,0,0,0,
830,5,0,0,0.508015,0,0,0,0,0,0,
831,1,0,0,1.08657,0,0,0,0,0,0,
832,1,0,0,2.78917,0,0,0,0,0,0,
833,2,1,0,3.04868,2.07757,0,0,0,0,0,
834,0,0,0,0,0,0,0,0,0,0,
835,1,0,0,0,0,0,0,0,0,0,
836,2,0,0,2.10734e-08,0,0,0,0,2,0,
837,1,0,0,2.64907,0,0,0,0,0,0,
838,2,1,0,0.127564,0.87587,0,0,0,0,0,
839,4,1,0,0.944397,1.0881,0,0,0,0,0,
840,4,0,0,1.45465,0,0,0,0,0,0,
841,0,0,0,0,0,0,0,0,1,0,
842,0,0,0,0,0,0,0,0,0,1,
843,0,1,0,0,1.49012e-08,0,0,0,1,0,
844,6,0,0,1.10114,0,0,0,0,1,0,
845,1,0,0,0.720699,0,0,0,0,0,0,
846,1,0,0,0,0,0,0,0,0,0,
847,2,0,0,1.52544,0,0,0,0,0,0,
848,2,0,0,2.58096e-08,0,0,0,0,0,0,
849,2,0,0,0,0,0,0,0,1,0,
850,1,0,0,1.88204,0,0,0,0,0,0,
851,2,1,0,0.350717,1.04527,0,0,0,0,0,
852,4,0,0,1.43518,0,0,0,0,0,0,
853,1,0,0,2.49952,0,0,0,0,0,0,
854,0,0,0,0,0,0,0,0,0,0,
855,1,0,0,2.49744,0,0,0,0,0,0,
856,2,0,0,2.88169,0,0,0,0,0,0,
857,5,0,0,1.29456,0,0,0,0,0,0,
858,1,0,0,2.87856,0,0,0,0,0,0,
859,1,0,0,1.89993,0,0,0,0,0,0,
860,0,1,0,0,1.32343,0,0,0,0,0,
861,1,0,0,0,0,0,0,0,2,0,
862,0,0,0,0,0,0,0,0,0,0,
863,1,1,0,0.594379,0.611817,0,0,0,0,0,
864,7,0,0,0.866976,0,0,0,0,0,0,
865,12,0,0,2.37172,0,0,0,0,1,0,
866,5,0,0,0.679886,0,0,0,0,0,0,
867,0,0,0,0,0,0,0,0,2,0,
868,4,1,0,1.49012e-08,2.72837,0,0,0,0,0,
869,1,0,0,1.87324,0,0,0,0,0,0,
870,2,0,0,0.671459,0,0,0,0,1,0,
871,2,0,0,0.41211,0,0,0,0,0,0,
872,2,0,0,0.865017,0,0,0,0,0,0,
873,2,0,0,0.287503,0,0,0,0,0,0,
874,0,0,0,0,0,0,0,0,0,0,
875,2,0,0,0,0,0,0,0,0,0,
876,1,0,0,2.47867,0,0,0,0,0,1,
877,5,0,0,2.76356,0,0,0,0,0,0,
878,0,0,0,0,0,0,0,0,0,0,
879,4,0,0,1.49012e-08,0,0,0,0,0,0,
880,1,0,0,0,0,0,0,0,0,0,
881,1,0,1,0.488609,0,0,0,0,0,0,
882,1,0,0,2.71231,0,0,0,0,3,0,
883,1,0,0,2.99484,0,0,0,0,0,0,
884,4,0,0,0.757605,0,0,0,0,0,0,
885,1,0,0,1.55126,0,0,0,0,0,0,
886,5,0,0,2.70977,0,0,0,0,0,0,
887,0,1,0,0,0.607707,0,0,0,0,0,
888,1,0,0,0,0,0,0,0,1,0,
889,1,0,0,2.62144,0,0,0,0,0,0,
890,5,0,0,2.98023e-08,0,0,0,0,0,0,
891,5,0,0,0.698447,0,0,0,0,0,0,
892,1,0,0,2.26879,0,0,0,0,0,0,
893,3,0,0,0.232935,0,0,0,0,0,0,
894,1,0,0,2.86712,0,0,0,0,0,0,
895,2,3,0,0.332649,0.976415,0,0,0,0,0,
896,3,0,0,0.453285,0,0,0,0,0,0,
897,3,1,0,0.384859,0,0,0,0,0,0,
898,3,0,0,0.33284,0,0,0,0,0,1,
899,1,0,0,1.79384,0,0,0,0,0,0,
900,2,1,0,0.505024,1.15941,0,0,0,1,0,
901,2,0,0,1.52916,0,0,0,0,2,0,
902,0,2,0,0,0.664336,0,0,0,0,0,
903,3,0,0,1.90914,0,0,0,0,0,0,
904,3,0,0,0.79035,0,0,0,0,0,0,
905,1,0,0,0.522894,0,0,0,0,0,0,
906,5,1,0,0.221605,0.626896,0,0,0,0,0,
907,0,0,0,0,0,0,0,0,0,0,
908,2,0,0,0.728949,0,0,0,0,0,0,
909,1,0,1,0.366789,0,0,0,0,2,0,
910,1,1,0,0.394239,0.566874,0,0,0,2,0,
911,2,0,0,0.558685,0,0,0,0,0,0,
912,5,0,0,1.72124,0,0,0,0,0,0,
913,2,0,0,1.6025,0,0,0,0,0,0,
914,0,0,0,0,0,0,0,0,0,0,
915,1,0,0,0.749534,0,0,0,0,0,0,
916,1,0,0,1.92401,0,0,0,0,0,0,
917,2,0,0,1.09295,0,0,0,0,0,0,
918,1,0,0,2.74809,0,0,0,0,0,0,
919,5,0,0,0.982589,0,0,0,0,0,0,
920,2,0,0,2.29891,0,0,0,0,0,0,
921,1,0,0,0.48901,0,0,0,0,1,0,
922,1,2,0,1.82304,0,0,0,0,0,0,
923,1,0,0,2.64514,0,0,0,0,0,0,
924,3,0,0,1.56369,0,0,0,0,1,0,
925,3,0,0,0.593249,0,0,0,0,0,0,
926,1,0,0,0,0,0,0,0,0,0,
927,0,0,0,0,0,0,0,0,0,0,
928,1,0,0,0.283759,0,0,0,0,0,1,
929,1,0,0,0,0,0,0,0,0,0,
930,2,0,0,0.474763,0,0,0,0,0,0,
931,0,1,0,0,2.03236,0,0,0,0,0,
932,1,0,0,2.46877,0,0,0,0,0,0,
933,4,0,0,2.54106,0,0,0,0,0,0,
934,1,0,0,2.01069,0,0,0,0,0,0,
935,2,0,0,2.10734e-08,0,0,0,0,3,0,
936,2,0,0,0.698678,0,0,0,0,0,0,
937,1,0,0,0.612526,0,0,0,0,2,0,
938,1,0,0,2.36963,0,0,0,0,0,0,
939,6,0,0,1.49012e-08,0,0,0,0,0,0,
940,2,1,0,0.408299,0.820057,0,0,0,1,0,
941,2,1,0,0.607061,0,0,0,0,0,0,
942,5,0,0,0.85114,0,0,0,0,0,0,
943,1,0,0,0.532597,0,0,0,0,0,0,
944,0,1,0,0,2.0634,0,0,0,0,0,
945,1,0,0,2.69452,0,0,0,0,0,0,
946,4,0,0,0.635583,0,0,0,0,0,0,
947,5,0,0,2.35377,0,0,0,0,0,0,
948,3,0,0,2.24983,0,0,0,0,0,0,
949,1,0,0,0,0,0,0,0,0,0,
950,3,0,0,2.44212,0,0,0,0,0,0,
951,0,0,1,0,0,0,0,0,0,0,
952,3,0,0,0,0,0,0,0,0,0,
953,2,1,0,0.683455,1.60815,0,0,0,0,0,
954,2,0,0,1.90599,0,0,0,0,0,0,
955,4,0,0,0.842237,0,0,0,0,1,0,
956,7,1,0,1.00688,0.990851,0,0,0,0,0,
957,1,0,0,2.16469,0,0,0,0,0,0,
958,4,0,0,2.07115,0,0,0,0,0,0,
959,5,1,0,1.3749,1.1632,0,0,0,0,0,
960,1,0,0,0.549698,0,0,0,0,2,0,
961,5,2,0,2.6722,0.466922,0,0,0,2,0,
962,1,0,0,1.11427,0,0,0,0,0,0,
963,2,0,0,0,0,0,0,0,0,0,
964,2,0,0,0.809522,0,0,0,0,0,0,
965,3,0,0,2.39412,0,0,0,0,0,0,
966,6,1,0,0.687724,0.674276,0,0,0,0,0,
967,0,0,0,0,0,0,0,0,1,0,
968,1,0,0,0.86608,0,0,0,0,0,0,
969,4,0,0,1.27323,0,0,0,0,2,0,
970,1,0,0,0.647955,0,0,0,0,0,1,
971,10,2,0,2.9315,0.759357,0,0,0,0,0,
972,1,0,1,0,0,0,0,0,0,0,
973,2,0,0,1.12146,0,0,0,0,0,0,
974,2,0,0,0,0,0,0,0,1,0,
975,1,0,0,2.49374,0,0,0,0,0,0,
976,1,0,1,0.486451,0,0,0,0,1,0,
977,8,0,0,0.67592,0,0,0,0,0,0,
978,2,0,0,2.98829,0,0,0,0,0,0,
979,2,0,0,2.63379,0,0,0,0,0,0,
980,4,0,1,nan,0,0,0,0,1,0,
981,5,0,1,nan,0,0,0,0,0,0,
982,4,0,0,1.25123,0,0,0,0,0,0,
983,1,0,0,2.27929,0,0,0,0,0,0,
984,15,0,0,1.27184,0,0,0,0,2,0,
985,5,0,0,0.668639,0,0,0,0,0,1,
986,5,0,0,2.36751,0,0,0,0,1,0,
987,5,0,0,0.685976,0,0,0,0,0,0,
988,1,0,0,2.24421,0,0,0,0,0,0,
989,3,0,0,0.720117,0,0,0,0,1,0,
990,5,1,0,1.74276,0.328942,0,0,0,0,0,
991,5,0,0,1.49012e-08,0,0,0,0,2,0,
992,1,0,0,0,0,0,0,0,0,0,
993,2,1,0,0.274212,0,0,0,0,0,0,
994,1,0,0,2.6258,0,0,0,0,0,0,
995,0,0,0,0,0,0,0,0,0,1,
996,3,1,0,nan,2.05408,0,0,0,1,0,
997,2,0,0,0.814386,0,0,0,0,0,0,
998,6,1,0,0.803599,2.25408,0,0,0,0,0,
999,1,0,0,1.00294,0,0,0,0,0,0,
1000,0,0,0,0,0,0,0,0,0,0,
1001,0,0,0,0,0,0,0,0,0,0,
1002,0,0,0,0,0,0,0,0,0,0,
1003,5,0,0,2.122,0,0,0,0,0,0,
1004,2,0,0,0,0,0,0,0,0,0,
1005,0,0,0,0,0,0,0,0,1,1,
1006,0,0,0,0,0,0,0,0,1,0,
1007,1,0,0,1.31586,0,0,0,0,0,0,
1008,4,0,0,2.27726,0,0,0,0,0,0,
1009,0,0,0,0,0,0,0,0,1,0,
1010,3,0,0,2.63059,0,0,0,0,0,0,
1011,2,1,0,0.398624,0.320241,0,0,0,0,0,
1012,4,0,0,0.347471,0,0,0,0,0,0,
1013,6,1,0,1.98783,0.524184,0,0,0,0,0,
1014,1,0,0,2.02641,0,0,0,0,0,0,
1015,6,0,3,2.97179,0,0,0,0,0,0,
1016,0,0,0,0,0,0,0,0,1,0,
1017,1,1,0,0.27731,0.204409,0,0,0,0,0,
1018,0,0,0,0,0,0,0,0,0,0,
1019,1,0,0,0.386775,0,0,0,0,0,0,
1020,3,0,0,0.73829,0,0,0,0,0,0,
1021,0,0,0,0,0,0,0,0,1,0,
1022,9,1,0,0.144226,2.22548,0,0,0,0,0,
1023,3,1,1,2.92396,0,0,0,0,1,0,
1024,2,0,0,2.10734e-08,0,0,0,0,0,0,
1025,1,0,0,0.737405,0,0,0,0,0,0,
1026,1,1,0,0.965466,0.754704,0,0,0,0,0,
1027,1,0,0,2.62793,0,0,0,0,0,0,
1028,1,0,0,2.56288,0,0,0,0,0,0,
1029,0,0,0,0,0,0,0,0,0,0,
1030,2,0,0,1.10299,0,0,0,0,2,0,
1031,0,0,0,0,0,0,0,0,1,1,
1032,4,1,1,0.727389,1.04293,0,0,0,0,0,
1033,4,0,0,2.9116,0,0,0,0,0,0,
1034,1,0,0,0.278707,0,0,0,0,1,0,
1035,2,0,0,0.653282,0,0,0,0,0,0,
1036,3,0,0,2.43211,0,0,0,0,0,0,
1037,0,0,0,0,0,0,0,0,0,0,
1038,0,0,0,0,0,0,0,0,4,0,
1039,1,0,0,1.58846,0,0,0,0,0,0,
1040,1,0,0,0,0,0,0,0,0,0,
1041,0,1,0,0,0.189935,0,0,0,0,0,
1042,2,0,0,1.87469,0,0,0,0,0,0,
1043,1,0,0,2.19827,0,0,0,0,0,0,
1044,1,0,0,2.4171,0,0,0,0,0,0,
1045,1,0,0,0.940856,0,0,0,0,0,0,
1046,1,1,0,0.689853,0.53344,0,0,0,0,0,
1047,7,0,0,0.533718,0,0,0,0,0,0,
1048,1,1,0,0.552102,nan,0,0,0,0,0,
1049,3,0,0,0.631045,0,0,0,0,1,0,
1050,2,1,0,0.920364,0.945809,0,0,0,0,0,
1051,1,0,0,0,0,0,0,0,0,0,
1052,4,0,0,0,0,0,0,0,0,0,
1053,0,1,0,0,1.93807,0,0,0,0,0,
1054,2,0,0,0.515053,0,0,0,0,0,0,
1055,1,0,0,0,0,0,0,0,0,0,
1056,2,0,0,1.49012e-08,0,0,0,0,0,0,
1057,0,1,0,0,0,0,0,0,0,0,
1058,1,0,0,0.763048,0,0,0,0,1,0,
1059,2,0,0,1.01358,0,0,0,0,2,0,
1060,3,1,0,0.767334,2.75211,0,0,0,0,0,
1061,5,0,0,0.227383,0,0,0,0,0,0,
1062,4,0,0,0.617289,0,0,0,0,0,0,
