process,distance,
compt,71.1487,
conv,59.1061,
compt,14.8475,
compt,25.132,
compt,52.4485,
compt,32.0792,
compt,24.1799,
conv,33.435,
conv,37.8897,
conv,37.0944,
compt,31.2617,
compt,15.1343,
compt,23.287,
compt,53.1762,
compt,20.3895,
compt,12.6382,
compt,45.786,
compt,21.0031,
compt,24.6228,
conv,11.1647,
conv,52.3194,
compt,44.2051,
compt,38.2711,
compt,79.058,
compt,69.1615,
compt,20.5662,
compt,76.0474,
conv,18.5568,
compt,30.4678,
compt,70.3205,
compt,23.4997,
compt,49.1057,
conv,70.0797,
compt,28.8397,
compt,37.5381,
conv,19.8111,
conv,25.8812,
compt,83.7477,
compt,12.6471,
compt,47.283,
compt,48.5259,
compt,17.3038,
compt,15.2223,
compt,22.9639,
compt,11.7236,
conv,62.4684,
compt,26.4627,
compt,15.7083,
compt,62.0269,
conv,35.1239,
conv,31.1144,
compt,37.7284,
compt,20.156,
conv,27.4016,
compt,24.6594,
conv,18.04,
conv,12.2112,
compt,45.0052,
compt,25.3728,
compt,18.3617,
compt,46.0549,
compt,24.0797,
compt,39.9176,
compt,70.0848,
compt,61.5478,
conv,25.7173,
compt,27.9364,
compt,26.5034,
compt,54.3532,
compt,62.3914,
compt,73.9867,
compt,10.3126,
conv,96.424,
compt,28.6726,
conv,11.8782,
compt,10.0433,
compt,73.6504,
compt,39.7807,
conv,12.8679,
compt,41.9543,
compt,12.0314,
compt,51.681,
conv,22.7518,
compt,25.9602,
conv,15.3435,
compt,13.7997,
conv,12.9773,
compt,11.8689,
compt,11.2597,
compt,29.3575,
compt,27.4913,
compt,22.9474,
compt,20.1053,
compt,26.4133,
conv,33.4979,
compt,18.9282,
compt,13.994,
compt,17.4054,
compt,19.2753,
conv,30.8219,
compt,12.0149,
compt,61.9927,
compt,28.3077,
compt,42.933,
conv,48.0177,
conv,90.6298,
compt,32.9872,
conv,46.6069,
compt,24.6864,
compt,38.1268,
conv,19.1853,
compt,59.6699,
compt,91.7033,
compt,20.6757,
conv,32.862,
compt,81.7466,
compt,14.3495,
compt,20.0645,
conv,34.0058,
compt,20.3605,
compt,32.0662,
compt,72.7169,
compt,42.4322,
conv,33.266,
compt,48.8339,
compt,27.9606,
compt,21.5414,
compt,29.1589,
compt,43.7025,
compt,29.8392,
compt,25.245,
compt,31.662,
conv,11.4121,
compt,21.7301,
compt,22.8301,
compt,31.4318,
compt,92.0355,
compt,15.2092,
compt,19.2058,
compt,33.8029,
compt,59.5633,
compt,27.5126,
conv,11.1143,
compt,48.1784,
compt,25.6558,
conv,26.1772,
compt,29.7965,
compt,36.6656,
compt,96.3203,
conv,14.885,
compt,46.6589,
conv,45.8526,
compt,39.6866,
conv,54.3674,
compt,19.7394,
compt,32.9595,
compt,12.2869,
compt,19.1298,
compt,10.4896,
compt,11.2721,
compt,20.4131,
compt,14.2851,
conv,19.5501,
compt,30.1143,
compt,23.4944,
compt,48.2014,
compt,87.3827,
compt,46.4269,
compt,11.1042,
compt,20.6338,
compt,20.4631,
compt,21.8414,
compt,13.426,
compt,34.8981,
compt,44.1471,
compt,15.6553,
compt,68.779,
compt,31.2935,
compt,42.3221,
compt,10.9851,
compt,13.825,
compt,23.0414,
conv,24.0959,
compt,12.5777,
conv,20.2337,
compt,14.3914,
compt,65.6146,
compt,20.8607,
compt,44.7558,
compt,56.3449,
compt,16.3005,
conv,42.5667,
compt,43.6188,
compt,53.0588,
compt,45.204,
compt,20.5143,
compt,16.4916,
compt,31.4996,
compt,24.2188,
compt,40.6443,
compt,14.6204,
compt,14.8341,
compt,58.0448,
compt,17.539,
compt,11.8413,
compt,57.2615,
compt,24.1414,
compt,72.0023,
compt,50.4904,
compt,16.5308,
compt,29.739,
compt,32.4225,
compt,33.3964,
compt,16.5312,
compt,26.4829,
compt,46.2852,
compt,39.8635,
compt,25.7413,
compt,19.1322,
compt,33.6557,
compt,95.05,
compt,16.5584,
conv,25.1811,
compt,12.3258,
compt,66.2005,
conv,51.24,
compt,22.7803,
conv,30.3878,
compt,13.0008,
conv,33.1426,
compt,10.3796,
conv,83.7472,
compt,76.9177,
compt,54.5937,
compt,37.5783,
compt,21.3213,
compt,29.974,
compt,10.449,
compt,28.3203,
compt,10.8196,
conv,43.2669,
compt,11.5444,
compt,47.2106,
compt,20.8313,
compt,18.0094,
conv,34.2515,
compt,45.298,
compt,21.0648,
compt,52.0098,
conv,32.5638,
conv,47.1312,
compt,15.208,
compt,66.2078,
compt,11.3959,
compt,61.0845,
compt,18.9982,
compt,15.0038,
compt,40.9537,
conv,23.7088,
compt,19.82,
conv,56.5611,
compt,12.7472,
compt,13.2617,
conv,19.2989,
compt,21.9953,
compt,19.9692,
compt,12.7009,
compt,38.2734,
compt,19.5118,
compt,36.6955,
compt,20.862,
compt,90.6719,
compt,16.0124,
compt,68.9396,
compt,16.2291,
compt,27.3713,
compt,10.0655,
compt,20.9399,
compt,29.6642,
compt,10.3015,
compt,29.7218,
compt,18.0095,
compt,26.4771,
compt,11.1165,
compt,62.6333,
compt,24.6622,
conv,25.7974,
compt,36.281,
conv,30.7638,
compt,12.9838,
compt,27.7639,
compt,25.4488,
conv,73.0344,
conv,18.1383,
compt,22.5014,
compt,57.6958,
compt,21.9067,
compt,25.7014,
compt,53.2043,
compt,68.7835,
compt,75.5142,
conv,16.4859,
compt,13.142,
compt,20.5736,
compt,14.2626,
compt,24.9446,
compt,53.879,
compt,18.9398,
compt,34.5011,
compt,15.2681,
compt,34.6395,
compt,23.6935,
compt,71.657,
conv,78.2485,
compt,15.6215,
compt,25.7032,
compt,30.0504,
compt,51.481,
compt,31.7168,
conv,71.2088,
compt,45.6196,
compt,45.9733,
compt,40.2475,
conv,19.3449,
compt,31.4925,
conv,28.2451,
compt,15.4628,
conv,46.5336,
compt,35.7396,
compt,12.0524,
compt,11.5493,
compt,32.0321,
compt,33.8232,
compt,15.7562,
conv,108.243,
compt,46.6608,
conv,10.4648,
conv,12.8225,
conv,30.8702,
compt,24.9083,
compt,13.2137,
compt,13.5314,
compt,29.572,
compt,21.3058,
compt,14.7214,
compt,15.268,
conv,14.0821,
compt,19.2809,
compt,58.1911,
compt,51.5536,
conv,14.5547,
conv,83.7648,
compt,16.4278,
compt,48.0092,
conv,39.9061,
compt,26.4819,
compt,22.5174,
conv,19.5129,
compt,22.8355,
compt,20.806,
compt,52.437,
compt,12.2232,
compt,20.5204,
compt,38.1977,
compt,37.7292,
compt,11.7254,
compt,54.3232,
compt,14.1769,
compt,36.6449,
compt,19.5739,
compt,35.24,
compt,29.9546,
compt,53.6437,
compt,31.1153,
compt,23.6932,
compt,24.7677,
conv,51.4234,
compt,16.4243,
compt,44.1842,
compt,10.6304,
compt,24.2115,
compt,33.4991,
compt,18.0353,
compt,91.3568,
compt,12.3077,
compt,92.7868,
compt,41.7857,
compt,26.9911,
compt,24.777,
compt,22.4163,
conv,15.6576,
compt,33.6571,
conv,11.0981,
compt,65.3744,
compt,14.6796,
compt,33.0232,
compt,29.7542,
compt,21.9469,
compt,16.419,
compt,29.3399,
compt,14.0198,
compt,72.8588,
compt,51.8502,
conv,13.5557,
compt,40.1623,
compt,11.214,
conv,88.3479,
conv,43.1622,
compt,17.034,
compt,14.179,
compt,20.1392,
compt,77.9043,
compt,62.8154,
compt,13.514,
compt,59.6896,
conv,22.7526,
conv,27.2355,
conv,53.6844,
compt,25.6152,
compt,24.1044,
conv,31.8101,
compt,29.051,
compt,19.3673,
compt,11.3862,
compt,27.5504,
compt,31.2021,
compt,24.1756,
compt,17.546,
compt,13.7298,
compt,13.3137,
compt,26.2353,
conv,10.6299,
compt,16.1577,
compt,10.7616,
compt,11.7666,
conv,15.3566,
compt,22.0909,
compt,83.0803,
compt,63.3023,
compt,42.0336,
compt,30.3679,
compt,26.1565,
compt,11.3771,
compt,34.9592,
compt,14.0355,
compt,14.2463,
compt,23.0853,
compt,17.3355,
compt,38.9486,
compt,20.7139,
compt,12.3838,
conv,11.8766,
compt,25.7287,
compt,48.0367,
compt,45.6737,
compt,15.0832,
compt,10.4807,
compt,107.16,
compt,10.3293,
compt,40.4805,
compt,54.2885,
compt,16.245,
compt,10.9225,
compt,80.7613,
compt,75.7478,
compt,13.8869,
compt,31.2253,
compt,24.2161,
compt,12.4016,
compt,49.108,
compt,22.7214,
compt,63.6101,
compt,74.1544,
compt,15.658,
compt,61.0928,
compt,34.4453,
compt,52.2339,
compt,25.6305,
compt,11.8074,
compt,24.0148,
conv,23.6225,
compt,55.7856,
conv,33.8731,
conv,10.2747,
compt,28.0362,
compt,16.2144,
compt,98.8458,
conv,20.7668,
compt,90.6866,
compt,38.8804,
compt,27.0738,
conv,25.7649,
compt,31.1831,
compt,10.0241,
compt,38.2861,
compt,12.337,
compt,15.7501,
compt,33.0257,
conv,17.3079,
compt,28.7298,
compt,20.5982,
compt,18.6016,
compt,41.6572,
compt,21.4745,
compt,16.3936,
compt,47.5662,
conv,13.3594,
compt,24.6863,
compt,85.2994,
compt,22.5467,
compt,22.177,
compt,19.7116,
conv,17.2596,
conv,30.352,
compt,84.3907,
compt,35.7169,
compt,34.1595,
compt,47.3995,
conv,15.0053,
compt,38.3658,
compt,30.1137,
compt,11.5562,
conv,13.1646,
compt,89.7232,
compt,12.0819,
compt,48.5377,
conv,39.8403,
compt,52.0118,
compt,24.8332,
conv,26.6802,
compt,89.5954,
compt,19.6794,
conv,48.1461,
conv,10.7191,
compt,47.4665,
conv,74.5335,
compt,13.0133,
conv,25.0566,
compt,22.3001,
compt,20.2506,
compt,24.4315,
compt,30.8301,
compt,22.2529,
conv,22.9545,
compt,27.7607,
compt,18.4465,
compt,25.8009,
compt,12.5364,
compt,40.7682,
compt,17.0421,
conv,11.54,
conv,57.5763,
conv,13.9351,
compt,32.4412,
compt,97.0065,
compt,55.9504,
compt,10.7591,
compt,18.0949,
compt,22.6666,
conv,24.801,
compt,61.1338,
compt,25.0136,
compt,14.2254,
compt,54.6611,
compt,39.0105,
compt,17.4586,
compt,35.2356,
compt,31.8115,
conv,40.3335,
compt,19.9392,
compt,43.9156,
compt,40.3321,
compt,88.5568,
compt,11.3114,
compt,44.4559,
compt,29.5211,
conv,82.5245,
compt,37.7528,
conv,13.3846,
compt,109.281,
compt,14.584,
compt,20.68,
compt,14.6685,
compt,36.6245,
compt,19.7899,
conv,46.0381,
compt,13.6907,
compt,56.0642,
compt,16.9666,
conv,66.9781,
compt,26.2659,
conv,70.0695,
compt,79.3626,
compt,21.7703,
compt,79.5959,
compt,15.6512,
conv,33.791,
compt,28.2965,
compt,20.8379,
conv,18.1611,
compt,45.448,
conv,44.9792,
compt,46.0691,
compt,83.2815,
compt,46.7583,
compt,20.1397,
compt,23.69,
compt,15.4838,
conv,26.2453,
compt,32.3826,
conv,21.0378,
compt,39.9685,
compt,21.5104,
conv,12.053,
compt,16.5797,
compt,13.2029,
compt,18.0282,
conv,33.6959,
compt,46.3363,
conv,22.7995,
compt,23.2371,
conv,14.0861,
compt,10.2906,
compt,46.4837,
compt,19.9955,
compt,12.4985,
compt,55.5826,
compt,28.2016,
compt,19.0148,
compt,35.366,
compt,16.7277,
compt,27.6048,
compt,44.7613,
compt,20.8802,
compt,26.8813,
compt,66.0675,
compt,28.013,
compt,42.3262,
compt,45.8715,
compt,22.6217,
compt,63.4916,
compt,16.2697,
compt,60.4328,
compt,19.2499,
compt,24.8194,
conv,33.1936,
compt,44.9932,
compt,11.6966,
compt,23.3191,
compt,41.1592,
compt,20.5203,
compt,38.6849,
conv,64.3086,
compt,31.7565,
compt,34.6192,
compt,25.8346,
conv,22.211,
compt,75.6343,
compt,95.9192,
compt,73.279,
compt,14.7655,
conv,10.5593,
compt,42.6548,
compt,12.8807,
compt,18.9421,
conv,23.5864,
conv,42.4364,
compt,44.6236,
compt,53.0899,
compt,10.632,
compt,62.1679,
compt,27.4282,
compt,34.2824,
compt,15.2914,
compt,53.4549,
conv,38.6677,
compt,26.5316,
compt,41.1365,
compt,63.4691,
compt,31.0106,
compt,30.467,
compt,10.365,
conv,18.3786,
compt,18.7106,
compt,26.1835,
compt,22.6408,
compt,14.6527,
compt,10.3769,
compt,31.4596,
compt,13.6133,
compt,53.2633,
compt,42.0469,
conv,12.0492,
compt,37.0493,
compt,12.709,
compt,15.5429,
compt,23.9031,
compt,42.5843,
compt,26.1131,
conv,48.0952,
compt,29.6706,
compt,10.1618,
compt,28.8972,
compt,35.2881,
compt,15.3109,
compt,68.5776,
conv,14.3212,
conv,17.802,
compt,74.2611,
compt,13.7933,
compt,28.2451,
conv,12.1543,
conv,25.9222,
compt,30.6794,
compt,11.8344,
compt,59.5131,
compt,28.2207,
conv,26.2448,
compt,46.686,
compt,52.2822,
compt,23.9228,
compt,34.099,
conv,39.7256,
compt,56.6016,
compt,17.4031,
compt,31.2785,
compt,34.5543,
conv,22.2106,
compt,51.8702,
compt,14.7775,
compt,17.918,
compt,61.9554,
compt,89.3592,
compt,39.2065,
compt,97.2065,
compt,28.7483,
compt,34.6703,
compt,21.0337,
compt,25.8429,
conv,23.8947,
compt,58.3726,
compt,28.6623,
conv,25.7262,
compt,24.3181,
compt,23.5864,
conv,80.4551,
compt,15.3278,
conv,25.9172,
conv,76.6446,
conv,17.4799,
compt,16.7029,
compt,89.4408,
compt,27.5535,
conv,38.0236,
compt,11.7761,
compt,18.236,
compt,47.0752,
conv,58.2141,
compt,11.1822,
compt,55.8579,
compt,36.3964,
compt,39.6094,
compt,29.9608,
compt,19.2733,
compt,79.4622,
conv,52.9374,
compt,23.3928,
compt,20.8657,
compt,23.8232,
conv,16.337,
compt,29.7561,
compt,60.5561,
compt,86.2777,
compt,36.2828,
compt,33.7301,
compt,64.8227,
compt,21.4022,
compt,18.1662,
compt,96.5319,
compt,21.0034,
compt,43.9874,
compt,10.1974,
compt,30.9345,
conv,11.71,
conv,22.6536,
compt,10.9991,
conv,12.3005,
compt,13.1102,
compt,20.9261,
compt,13.2701,
compt,88.1594,
compt,31.492,
conv,39.7056,
compt,24.9574,
compt,10.4345,
compt,25.7068,
compt,37.4335,
compt,10.7821,
compt,22.2913,
conv,12.2457,
compt,56.1511,
compt,12.0821,
compt,37.0429,
compt,53.739,
compt,57.7879,
compt,24.0869,
compt,48.6867,
compt,23.1562,
compt,10.9562,
compt,32.0727,
compt,13.9294,
compt,14.7048,
conv,10.3111,
compt,55.0101,
compt,23.2394,
conv,64.3757,
compt,20.9334,
compt,58.7424,
compt,34.6707,
conv,22.9944,
compt,10.5443,
compt,35.99,
compt,27.1721,
conv,28.4641,
compt,13.8614,
compt,13.666,
compt,10.9364,
compt,15.6149,
compt,12.386,
compt,24.012,
compt,72.2304,
conv,25.7544,
compt,72.4315,
compt,52.5293,
conv,32.0066,
conv,28.3325,
compt,21.7971,
conv,17.5547,
compt,13.8893,
compt,68.545,
compt,53.1347,
conv,38.6447,
compt,75.5742,
compt,13.9932,
compt,20.7663,
compt,15.6057,
conv,43.4947,
compt,62.4923,
compt,51.0754,
compt,47.1151,
compt,27.1173,
compt,33.3126,
compt,67.4393,
compt,18.5834,
compt,33.818,
compt,11.6154,
compt,26.475,
compt,30.5974,
conv,41.8667,
compt,47.9258,
conv,43.2748,
conv,32.6043,
compt,73.7782,
compt,10.7071,
conv,26.3278,
compt,20.9015,
compt,19.562,
conv,23.2348,
conv,25.1184,
conv,12.5894,
compt,45.3138,
compt,35.5826,
compt,49.5566,
compt,36.6207,
compt,30.9226,
compt,25.9947,
compt,12.363,
compt,18.2544,
conv,37.8023,
compt,22.7954,
compt,25.0037,
compt,27.9737,
compt,13.2145,
compt,13.2339,
compt,61.8077,
compt,39.3409,
compt,42.5815,
compt,56.067,
conv,29.5491,
compt,38.4287,
compt,75.1347,
compt,58.837,
compt,29.0109,
compt,99.0046,
compt,18.0466,
compt,97.2801,
compt,61.0023,
compt,95.8506,
compt,15.7519,
conv,40.6622,
compt,13.1511,
compt,28.7271,
compt,11.8361,
compt,94.126,
compt,20.6698,
compt,14.5217,
compt,23.7939,
compt,40.7773,
compt,48.6637,
compt,14.1187,
compt,32.0598,
compt,25.1967,
conv,108.163,
compt,41.8447,
compt,31.5301,
compt,13.8367,
compt,25.4457,
compt,19.362,
conv,50.9066,
compt,47.5034,
compt,55.1712,
compt,33.3073,
conv,19.7097,
compt,13.6479,
conv,19.5799,
compt,28.7793,
compt,17.8107,
compt,22.5684,
compt,16.0287,
compt,52.2563,
conv,12.2595,
compt,13.6258,
conv,70.6382,
compt,52.3089,
compt,13.8342,
conv,30.5874,
compt,37.305,
compt,63.564,
compt,18.3522,
compt,31.3096,
compt,11.4679,
compt,79.6373,
compt,45.1308,
compt,30.3284,
compt,73.1949,
compt,12.5306,
compt,86.2137,
conv,81.6014,
compt,35.0911,
compt,13.4421,
compt,28.4355,
compt,41.0119,
compt,21.1777,
compt,32.7051,
compt,49.4367,
compt,23.4966,
compt,10.0135,
compt,24.4998,
compt,21.9855,
compt,29.5159,
compt,49.3968,
compt,14.8136,
conv,22.5618,
compt,36.924,
compt,15.2299,
compt,15.3272,
conv,17.9365,
compt,17.9204,
compt,23.2708,
conv,30.6676,
conv,70.0712,
compt,32.3009,
conv,20.9353,
compt,16.3552,
compt,15.0973,
compt,23.0478,
compt,14.8805,
compt,34.1682,
conv,19.4301,
compt,54.9514,
compt,10.0605,
compt,17.1097,
compt,17.0333,
compt,69.9935,
compt,17.4408,
compt,95.7931,
compt,22.7962,
conv,94.2803,
compt,35.6946,
compt,36.3399,
compt,15.3381,
compt,39.3476,
compt,10.1915,
compt,13.6676,
compt,18.9311,
compt,36.7318,
compt,21.5408,
conv,12.3623,
compt,14.4488,
compt,78.7167,
compt,52.3645,
compt,43.7464,
compt,13.6729,
compt,45.3617,
compt,13.4751,
compt,62.3305,
compt,45.4609,
compt,56.8919,
compt,60.3225,
compt,83.3627,
compt,20.6617,
compt,34.0464,
compt,40.2559,
conv,15.6529,
compt,29.5442,
conv,15.1785,
compt,33.0749,
compt,26.5705,
compt,58.671,
conv,10.0016,
compt,10.6713,
compt,24.0924,
compt,23.2129,
compt,35.2955,
conv,18.7764,
compt,10.0517,
compt,58.0568,
conv,18.4973,
compt,12.6723,
compt,15.206,
conv,28.4669,
conv,100.978,
compt,41.9545,
compt,53.3587,
conv,77.2694,
compt,58.6554,
compt,25.1156,
compt,18.57,
compt,16.7973,
compt,21.07,
compt,20.575,
compt,26.6444,
compt,11.041,
compt,19.9577,
compt,13.2137,
compt,53.4143,
compt,44.9702,
compt,13.5334,
compt,12.2009,
compt,25.9791,
compt,37.333,
compt,18.331,
compt,13.5061,
compt,19.8321,
compt,15.0167,
compt,18.7895,
compt,12.282,
compt,12.4871,
compt,17.838,
conv,31.2792,
compt,14.3802,
compt,11.9686,
compt,48.5433,
conv,32.9278,
compt,30.298,
compt,13.809,
conv,24.1486,
compt,43.4679,
compt,29.3326,
compt,14.4561,
compt,37.3175,
compt,98.3642,
compt,32.6324,
compt,14.3116,
compt,67.6833,
conv,13.1797,
compt,17.4417,
compt,33.1947,
conv,47.2459,
compt,25.8486,
compt,16.1416,
compt,37.3431,
conv,18.4174,
compt,26.899,
compt,70.2117,
compt,23.1813,
compt,21.0979,
compt,20.8746,
conv,43.959,
compt,59.2665,
compt,18.6125,
compt,65.0601,
compt,17.3421,
conv,27.4794,
conv,21.0658,
compt,16.6679,
compt,32.6891,
compt,22.9551,
compt,21.0787,
compt,11.9068,
compt,20.5528,
conv,23.8624,
compt,25.2929,
compt,18.3313,
compt,15.4141,
compt,38.6525,
compt,29.4382,
compt,24.3674,
compt,10.6064,
compt,94.7102,
compt,11.7388,
compt,102.794,
compt,27.0911,
compt,17.8537,
compt,41.0112,
compt,38.5846,
compt,36.1474,
conv,49.9025,
conv,49.1643,
compt,106.811,
conv,45.9608,
compt,16.7043,
compt,25.5202,
compt,40.7401,
conv,95.1785,
conv,28.1171,
compt,39.411,
compt,28.6754,
conv,77.4023,
compt,22.3389,
compt,13.035,
compt,14.6106,
compt,44.1871,
compt,33.301,
compt,13.3996,
compt,38.9167,
compt,14.6792,
compt,50.3576,
compt,33.471,
compt,21.817,
compt,25.8175,
compt,31.6263,
conv,47.5309,
compt,18.6539,
compt,73.836,
compt,21.5996,
compt,62.0198,
compt,20.016,
compt,26.7431,
compt,80.4976,
compt,49.1994,
conv,11.7394,
compt,15.6128,
compt,26.8418,
compt,15.1378,
compt,16.0197,
compt,107.859,
compt,12.6237,
conv,31.4493,
compt,51.8229,
conv,30.8859,
compt,24.6901,
compt,45.2093,
compt,11.7003,
compt,40.8282,
conv,31.339,
compt,92.5587,
compt,42.5891,
compt,22.6541,
compt,18.2472,
compt,36.8844,
conv,48.3248,
conv,16.1642,
compt,17.3936,
conv,54.2684,
compt,16.5296,
conv,70.108,
compt,24.0108,
compt,29.5582,
compt,80.3608,
compt,18.3493,
compt,42.2935,
compt,22.0753,
compt,26.0223,
compt,29.5222,
compt,11.5444,
compt,18.9468,
compt,12.128,
compt,55.1882,
compt,12.183,
compt,12.7727,
conv,21.9079,
conv,19.2907,
conv,37.4524,
compt,23.5201,
compt,24.536,
compt,52.898,
conv,12.2995,
conv,52.9349,
compt,18.261,
compt,13.3711,
compt,11.6827,
conv,20.9589,
compt,18.8007,
compt,28.4688,
conv,64.8389,
conv,17.8746,
compt,35.1554,
compt,43.1533,
compt,33.7499,
compt,61.0597,
compt,48.325,
compt,44.2482,
compt,66.064,
compt,29.8097,
compt,15.1539,
compt,61.8887,
compt,28.8863,
compt,68.6693,
compt,44.4617,
compt,29.7468,
compt,33.6698,
compt,17.2242,
conv,13.114,
compt,41.7706,
conv,40.5003,
compt,29.396,
compt,19.9324,
compt,42.7161,
compt,43.9751,
compt,35.2841,
compt,18.3726,
compt,21.0205,
compt,20.2595,
compt,21.489,
conv,14.714,
compt,30.9943,
compt,16.2312,
compt,61.4312,
conv,13.0429,
compt,37.6617,
conv,10.5387,
conv,37.017,
compt,13.3145,
compt,25.0056,
compt,64.1623,
compt,27.8137,
compt,84.3351,
conv,12.8848,
compt,12.928,
compt,18.917,
compt,52.0179,
compt,37.101,
conv,10.512,
conv,12.6211,
compt,10.9382,
compt,105.025,
compt,13.4183,
compt,35.3507,
conv,15.732,
compt,12.2251,
conv,50.2563,
compt,80.4988,
compt,29.1252,
compt,17.4316,
compt,12.217,
compt,13.7324,
compt,14.4858,
compt,56.0133,
conv,14.9903,
conv,27.2604,
conv,43.3999,
compt,56.1624,
conv,29.938,
compt,12.9336,
conv,41.7237,
compt,15.4105,
compt,23.1291,
compt,84.6055,
compt,36.59,
compt,15.8017,
conv,16.6878,
compt,10.5409,
compt,12.6524,
compt,23.3403,
compt,47.2018,
compt,29.4614,
conv,47.0435,
compt,51.1924,
compt,10.1994,
compt,27.1487,
compt,21.4195,
compt,29.7812,
compt,31.2001,
compt,16.8134,
conv,29.9996,
compt,59.5986,
compt,90.523,
compt,14.8634,
compt,68.5959,
compt,18.1552,
compt,56.4658,
conv,60.6148,
compt,32.0795,
compt,17.1866,
compt,16.7862,
compt,11.7209,
compt,33.3707,
compt,35.9436,
compt,15.8169,
compt,10.4154,
compt,32.3366,
compt,18.362,
compt,50.4842,
compt,24.8558,
conv,19.3301,
compt,42.4567,
conv,15.4797,
conv,22.0377,
compt,25.2082,
compt,38.5386,
compt,54.5419,
conv,19.2158,
compt,27.7257,
compt,21.83,
compt,59.4942,
compt,25.9933,
conv,15.1428,
compt,23.236,
compt,21.7263,
compt,37.4911,
compt,63.7784,
compt,24.0675,
conv,14.5075,
compt,24.0285,
Rayl,38.4377,
compt,20.8176,
conv,13.1836,
compt,43.2347,
compt,14.0594,
compt,37.8307,
compt,20.2706,
compt,12.5184,
compt,12.3703,
compt,15.274,
compt,46.9188,
compt,24.6649,
conv,25.5129,
compt,29.6019,
compt,49.3908,
compt,42.2231,
conv,34.5646,
compt,36.0025,
compt,13.3122,
conv,17.1428,
compt,87.6494,
compt,13.0467,
conv,90.0313,
compt,66.9251,
compt,22.5706,
compt,22.536,
compt,17.2918,
conv,17.5127,
compt,32.473,
compt,65.8048,
compt,12.9234,
compt,23.0116,
compt,14.0834,
compt,37.6937,
compt,103.923,
compt,98.9429,
compt,38.3,
compt,31.2349,
conv,26.5846,
compt,17.5335,
compt,15.0406,
compt,16.067,
compt,22.6343,
compt,19.5663,
compt,10.1422,
conv,26.9688,
compt,18.4268,
compt,48.87,
compt,77.4597,
compt,12.8657,
compt,20.4974,
compt,20.4818,
compt,43.2757,
compt,20.7628,
compt,19.8247,
conv,45.4921,
compt,20.9879,
compt,27.4742,
compt,64.3644,
compt,28.6536,
compt,26.3903,
compt,42.278,
conv,17.4208,
compt,10.6385,
compt,48.8808,
conv,88.2772,
compt,26.8552,
compt,55.0891,
conv,10.9563,
compt,30.0343,
compt,11.1124,
compt,35.7379,
compt,23.2231,
compt,50.8892,
compt,43.8339,
compt,13.8286,
compt,22.5872,
conv,52.3639,
compt,23.7243,
compt,16.2408,
compt,84.8971,
compt,26.1206,
compt,18.9285,
compt,19.6942,
compt,75.8306,
compt,29.815,
compt,29.2425,
compt,74.6775,
compt,97.7072,
compt,12.343,
compt,86.5707,
conv,37.3008,
compt,16.7112,
compt,19.0828,
conv,16.5349,
compt,93.3224,
compt,15.5606,
compt,35.3447,
compt,103.403,
compt,45.6957,
compt,16.358,
compt,11.5546,
compt,43.4794,
compt,10.5468,
compt,33.6581,
conv,12.6706,
compt,23.8837,
compt,107.02,
compt,27.5812,
compt,33.9082,
conv,16.9163,
compt,15.471,
compt,21.9367,
compt,43.8138,
conv,23.178,
compt,16.1919,
conv,10.7824,
compt,15.3776,
compt,52.4688,
compt,30.4522,
compt,55.9785,
compt,34.3371,
compt,60.5825,
compt,20.9289,
compt,25.17,
compt,22.2347,
compt,25.6037,
conv,12.5281,
conv,22.3878,
compt,16.1393,
compt,30.7417,
compt,74.5734,
compt,12.2196,
compt,33.5253,
compt,14.064,
compt,19.1376,
compt,30.6655,
compt,38.637,
compt,35.15,
conv,45.0209,
compt,71.2616,
conv,44.4296,
compt,63.3673,
compt,11.6222,
conv,29.2846,
compt,26.4878,
compt,17.7531,
compt,32.2618,
compt,20.3862,
compt,53.2885,
compt,40.2112,
compt,87.127,
compt,20.5636,
compt,36.0713,
compt,29.8947,
compt,62.1809,
compt,20.588,
compt,31.2579,
compt,26.3527,
compt,30.2668,
compt,27.7255,
compt,46.3597,
compt,15.1344,
compt,20.8111,
conv,94.6384,
compt,31.4059,
conv,24.8641,
compt,11.8299,
compt,15.0974,
conv,58.1748,
compt,11.5602,
compt,50.0086,
conv,57.6537,
compt,14.4643,
compt,49.4114,
compt,58.2399,
conv,33.0257,
compt,26.6782,
conv,24.8415,
conv,56.2319,
conv,51.4123,
compt,10.7128,
compt,12.6494,
conv,39.7033,
conv,27.8464,
compt,19.564,
compt,38.5885,
compt,17.4043,
conv,21.9816,
compt,21.1392,
compt,87.6095,
compt,31.4681,
compt,10.8436,
compt,14.7081,
compt,40.6838,
compt,52.0222,
compt,52.7258,
compt,22.0945,
compt,76.0516,
compt,15.7565,
compt,15.2204,
compt,23.2732,
compt,14.0049,
compt,18.8515,
compt,12.4284,
compt,30.1766,
compt,44.4407,
compt,11.0028,
compt,69.1271,
compt,16.9774,
compt,12.5417,
conv,91.2534,
compt,22.2426,
conv,76.0053,
compt,25.3795,
conv,44.5607,
conv,64.0465,
compt,18.0885,
compt,29.457,
compt,44.2702,
compt,57.8055,
compt,11.492,
conv,10.0724,
compt,36.0621,
compt,32.4962,
compt,79.1458,
compt,14.2034,
compt,46.1564,
compt,28.0418,
compt,24.2982,
compt,19.6587,
compt,27.2952,
compt,10.7504,
compt,81.3061,
conv,12.5949,
compt,56.3976,
compt,11.8706,
compt,10.8742,
compt,46.0729,
