process,distance,
compt,12.0328,
conv,19.8466,
compt,103.354,
compt,12.0689,
conv,25.551,
compt,40.663,
conv,19.9447,
conv,36.8159,
conv,24.4313,
compt,71.6161,
compt,27.047,
compt,11.0308,
conv,25.3672,
compt,49.6728,
compt,47.6541,
compt,50.8537,
compt,25.2129,
compt,48.4451,
conv,51.0668,
conv,61.0452,
compt,48.5183,
conv,17.8958,
compt,60.1966,
conv,23.4716,
conv,74.8475,
conv,54.4363,
conv,60.6072,
conv,86.8268,
compt,24.588,
compt,69.2711,
compt,58.4688,
conv,19.9668,
conv,35.8406,
compt,30.5104,
conv,31.4686,
conv,42.3334,
conv,10.9656,
compt,27.779,
compt,10.688,
compt,10.9767,
compt,58.3398,
conv,27.9876,
compt,58.3806,
compt,11.6256,
compt,64.0696,
conv,49.7084,
conv,31.5213,
compt,92.4171,
compt,16.7798,
conv,34.6393,
conv,18.8834,
compt,19.791,
conv,27.4349,
compt,23.2278,
compt,10.7351,
compt,15.1091,
conv,103.885,
compt,17.1051,
conv,13.6557,
conv,23.2433,
compt,40.3052,
compt,56.1002,
conv,11.3089,
conv,12.8,
compt,45.1975,
conv,79.2917,
compt,73.2116,
conv,13.8851,
compt,12.602,
compt,22.2284,
conv,61.6452,
compt,55.7923,
compt,62.6084,
conv,16.4886,
conv,23.6292,
conv,21.5173,
compt,12.3458,
compt,67.2285,
compt,18.5005,
conv,15.2184,
conv,90.2474,
compt,14.0294,
conv,41.8533,
conv,24.3585,
compt,25.5935,
conv,12.5219,
conv,18.5863,
conv,34.1102,
compt,31.2249,
compt,18.9241,
compt,17.5606,
compt,45.5809,
compt,92.8603,
compt,44.7246,
compt,53.2459,
compt,13.8767,
compt,62.5736,
conv,35.7487,
conv,10.9276,
conv,21.5139,
compt,44.0816,
compt,47.7349,
conv,12.8343,
compt,11.0295,
conv,16.6539,
compt,36.4071,
conv,16.1312,
conv,54.2625,
compt,24.0366,
compt,24.2464,
conv,11.3071,
conv,13.415,
compt,13.4099,
compt,34.2143,
conv,39.5441,
compt,22.8226,
conv,10.853,
compt,43.8919,
compt,32.1575,
conv,29.245,
conv,15.5229,
compt,20.1386,
compt,21.9402,
compt,15.2346,
conv,76.6391,
compt,41.4216,
conv,26.1717,
conv,17.6633,
conv,27.796,
conv,12.0453,
conv,14.6025,
compt,35.5795,
compt,40.4713,
conv,25.8685,
conv,15.3355,
compt,84.5759,
conv,22.9414,
compt,23.8752,
compt,20.2251,
compt,47.5099,
compt,27.2783,
compt,15.295,
compt,15.0094,
compt,56.0851,
compt,25.4779,
conv,103.639,
compt,25.7122,
compt,14.8891,
compt,13.4949,
conv,13.5584,
compt,81.107,
conv,28.2263,
conv,14.4397,
compt,33.8202,
compt,31.0113,
conv,50.9055,
conv,64.5248,
compt,15.2495,
conv,53.5716,
compt,30.3272,
conv,80.26,
compt,53.9225,
compt,49.2279,
compt,68.3508,
compt,43.4187,
conv,18.0473,
compt,90.7141,
compt,47.8951,
conv,14.3116,
conv,62.9645,
compt,18.6926,
compt,28.9213,
compt,33.5575,
compt,75.1595,
conv,46.8432,
compt,60.6096,
conv,98.1408,
compt,11.3112,
conv,45.9393,
conv,12.9874,
conv,18.0857,
conv,28.2971,
compt,10.784,
conv,51.7517,
conv,42.9841,
compt,24.7633,
conv,15.197,
conv,37.0049,
compt,39.2953,
conv,28.6706,
compt,24.6339,
conv,46.0307,
conv,31.3167,
compt,27.0063,
compt,29.5476,
compt,15.7038,
compt,50.5317,
compt,45.0116,
conv,37.1344,
compt,90.2523,
conv,45.7173,
conv,38.2593,
compt,22.1699,
conv,21.6219,
conv,26.7073,
compt,40.6075,
compt,42.0748,
conv,15.1279,
compt,49.474,
conv,13.5734,
compt,16.6224,
compt,40.0914,
conv,58.2758,
compt,37.3677,
conv,47.895,
conv,21.8812,
conv,39.3913,
conv,87.8642,
conv,12.4633,
compt,47.9051,
compt,60.4946,
compt,18.2228,
compt,30.2548,
conv,16.8514,
compt,35.075,
conv,47.8433,
compt,24.391,
conv,62.1697,
compt,14.2503,
conv,30.8847,
compt,47.2549,
compt,83.8046,
compt,11.0225,
conv,10.3274,
conv,12.9929,
compt,17.1576,
conv,18.3939,
compt,44.3862,
compt,44.2687,
compt,40.0002,
compt,19.5973,
conv,49.7957,
compt,21.4681,
compt,34.5645,
conv,37.5837,
conv,69.0406,
compt,53.6893,
compt,100.782,
conv,10.9778,
conv,10.6739,
compt,25.7336,
conv,26.3498,
compt,18.0328,
conv,14.2973,
compt,51.4925,
conv,61.0303,
compt,15.5276,
compt,10.9489,
conv,15.5103,
compt,33.2737,
conv,44.484,
compt,67.7656,
conv,28.4659,
compt,53.7581,
compt,39.0475,
conv,87.6899,
compt,101.212,
conv,43.3952,
conv,21.4991,
compt,14.7553,
compt,16.5652,
compt,19.1584,
conv,51.0492,
conv,17.8554,
compt,86.7798,
compt,15.3827,
compt,33.7239,
compt,26.5009,
conv,17.7989,
compt,10.7237,
compt,27.4547,
conv,108.743,
compt,11.2138,
conv,42.3971,
conv,27.7378,
conv,15.1049,
compt,53.9711,
compt,32.5542,
compt,11.7852,
compt,21.1561,
conv,11.0521,
conv,18.3627,
compt,92.4523,
compt,83.0753,
compt,95.9557,
compt,24.0333,
compt,33.4853,
compt,22.5369,
conv,15.2835,
compt,18.0839,
conv,39.9385,
compt,28.2067,
conv,36.4866,
compt,50.1554,
compt,21.9207,
compt,51.681,
conv,29.0164,
compt,10.2967,
compt,100.738,
compt,80.54,
compt,15.9428,
compt,33.0349,
conv,25.0003,
compt,14.6517,
conv,43.5255,
conv,16.0453,
compt,69.3543,
compt,18.1458,
conv,60.3325,
conv,16.6304,
conv,15.9651,
conv,80.6217,
conv,96.9159,
conv,14.567,
compt,16.4113,
compt,62.7242,
compt,62.4676,
conv,35.2522,
compt,10.4195,
conv,21.3267,
compt,11.3165,
compt,23.3895,
compt,13.9272,
compt,63.6578,
compt,12.1441,
compt,51.3862,
compt,23.7039,
compt,13.9776,
compt,17.1406,
compt,40.8928,
compt,16.2268,
conv,24.2276,
compt,13.286,
compt,18.456,
conv,37.8755,
compt,17.3266,
compt,69.6193,
conv,13.1539,
compt,21.4366,
compt,20.6012,
compt,12.3143,
conv,15.335,
compt,45.5352,
conv,39.6885,
conv,47.818,
conv,41.9338,
compt,22.8333,
compt,31.0436,
compt,12.2933,
compt,80.8153,
conv,107.485,
conv,10.3464,
compt,47.5632,
compt,30.0698,
compt,17.7612,
compt,52.4993,
conv,46.1814,
conv,25.4595,
compt,47.1132,
compt,41.5416,
compt,29.5222,
compt,62.91,
compt,48.718,
compt,21.696,
conv,61.5827,
compt,18.4053,
conv,58.0551,
compt,16.0773,
conv,29.8209,
conv,25.7468,
conv,94.5658,
compt,76.8534,
conv,50.7397,
conv,15.9024,
conv,17.8441,
compt,31.0886,
compt,32.5655,
compt,41.3723,
compt,19.1014,
compt,14.2224,
compt,27.9762,
compt,21.9161,
conv,50.1134,
conv,24.0348,
compt,27.1978,
compt,23.6509,
compt,17.7972,
conv,20.1802,
compt,23.2478,
compt,18.3771,
compt,19.3656,
conv,19.1222,
compt,11.5705,
compt,10.262,
compt,40.3817,
compt,12.2208,
compt,11.6945,
conv,53.0086,
conv,45.8216,
conv,65.1531,
compt,45.4213,
compt,106.104,
compt,25.6291,
conv,16.9585,
compt,19.954,
compt,13.8466,
conv,73.79,
conv,45.2619,
conv,17.369,
conv,14.8315,
compt,18.0041,
compt,50.9296,
compt,27.4261,
conv,14.4394,
compt,58.0556,
compt,14.4115,
conv,17.761,
compt,32.6849,
compt,13.3606,
conv,18.2359,
conv,32.1444,
conv,24.7744,
compt,15.8761,
compt,40.8734,
compt,22.1371,
compt,100.063,
compt,64.8149,
conv,68.3083,
conv,17.2988,
conv,29.1058,
compt,13.6819,
conv,14.0291,
conv,20.4942,
compt,39.5844,
compt,54.4231,
compt,66.6322,
compt,15.3868,
conv,21.3851,
conv,31.1885,
compt,79.4762,
compt,16.1514,
conv,36.0253,
conv,34.9144,
conv,32.0756,
compt,80.319,
conv,59.6376,
compt,13.853,
conv,11.4547,
conv,98.5814,
conv,32.4589,
compt,38.7421,
compt,10.3049,
compt,90.4228,
compt,52.691,
compt,38.657,
conv,31.6435,
compt,25.089,
compt,19.8233,
conv,27.5327,
compt,50.5961,
compt,79.34,
compt,36.4066,
compt,41.0064,
compt,10.4941,
compt,26.8741,
conv,32.0986,
compt,53.5927,
conv,26.6584,
conv,20.9758,
compt,14.2739,
compt,35.5361,
conv,57.5902,
compt,56.0086,
compt,28.3622,
compt,19.1953,
conv,25.4723,
conv,14.6534,
conv,15.8033,
compt,41.7538,
conv,36.3939,
compt,19.2996,
compt,13.0454,
conv,30.0471,
compt,54.5747,
conv,25.8884,
conv,19.3116,
conv,38.3917,
conv,16.8167,
compt,97.4442,
compt,15.6808,
conv,32.2044,
compt,45.1491,
compt,86.0711,
conv,35.6305,
compt,53.7131,
compt,33.855,
conv,38.0529,
conv,43.8867,
compt,62.6196,
conv,56.1189,
conv,12.4322,
conv,62.3392,
compt,62.237,
compt,83.8185,
conv,58.184,
conv,47.7416,
conv,11.5565,
compt,65.5395,
conv,99.2703,
compt,14.6614,
conv,16.7174,
compt,14.4132,
conv,13.5583,
conv,14.4245,
conv,72.5058,
conv,91.5505,
compt,13.6558,
conv,55.9695,
compt,61.8089,
conv,32.1875,
conv,19.7255,
compt,50.0289,
compt,39.5242,
compt,27.3803,
compt,48.1753,
conv,70.7878,
compt,40.6931,
conv,94.1213,
compt,32.9325,
compt,21.5463,
conv,46.0079,
compt,16.0134,
conv,27.0791,
conv,43.1706,
compt,25.6688,
compt,38.2261,
compt,17.7889,
compt,37.9886,
compt,76.567,
compt,31.5046,
compt,94.5585,
conv,48.058,
conv,10.7739,
compt,24.2318,
conv,74.0074,
conv,49.2574,
conv,28.3302,
conv,24.2617,
conv,68.7941,
conv,42.6817,
compt,11.1956,
compt,28.7533,
compt,20.9371,
conv,10.4434,
conv,36.6917,
compt,38.8899,
compt,13.2949,
conv,11.6025,
compt,100.019,
compt,32.4643,
conv,71.6552,
compt,11.5246,
compt,22.6258,
compt,31.022,
compt,18.6325,
conv,18.2761,
conv,21.7508,
compt,77.5171,
conv,29.7281,
compt,43.8371,
compt,21.7518,
compt,21.394,
conv,17.1342,
compt,42.4902,
conv,108.625,
compt,66.0541,
compt,64.2665,
conv,16.6058,
compt,92.521,
conv,90.5866,
conv,59.5072,
compt,19.9955,
compt,95.7169,
compt,69.1607,
compt,15.7569,
conv,93.1737,
compt,44.6339,
compt,30.7698,
compt,20.1371,
conv,17.8982,
compt,41.7357,
compt,28.8487,
conv,37.9499,
compt,16.5132,
compt,26.4915,
compt,18.6966,
conv,11.7149,
conv,38.6879,
conv,35.3758,
conv,14.9932,
conv,15.3203,
compt,12.3196,
conv,12.5071,
conv,18.8632,
compt,34.8686,
compt,50.2102,
compt,43.6654,
compt,46.6741,
compt,17.6663,
compt,15.1331,
conv,12.6164,
compt,46.1093,
compt,20.0293,
conv,18.3244,
compt,20.5141,
compt,23.5654,
compt,20.8494,
compt,12.3811,
compt,13.5553,
conv,17.2519,
conv,10.7375,
compt,13.5505,
compt,32.2687,
conv,40.9035,
conv,65.5774,
conv,32.2556,
conv,32.4939,
compt,53.344,
compt,48.2618,
compt,43.9313,
conv,22.384,
conv,69.0312,
conv,99.9532,
compt,39.5158,
conv,23.5498,
conv,50.1141,
compt,12.7501,
compt,11.7359,
conv,40.9119,
conv,42.0122,
conv,27.0617,
conv,12.3198,
compt,29.4273,
compt,23.8684,
conv,53.6908,
compt,40.3281,
compt,23.7282,
conv,11.8179,
compt,13.7838,
compt,32.0806,
compt,24.0546,
compt,29.1933,
conv,88.584,
compt,16.5316,
compt,27.6492,
compt,24.8575,
compt,30.7424,
conv,51.0328,
compt,27.6878,
compt,21.8557,
conv,29.1249,
compt,70.5174,
conv,16.1008,
compt,10.7033,
compt,25.459,
conv,17.138,
compt,101.16,
conv,16.1126,
compt,47.494,
compt,17.7975,
compt,26.6039,
conv,13.896,
conv,15.0973,
conv,23.879,
conv,62.8478,
compt,77.5202,
compt,35.918,
compt,54.1703,
compt,68.8158,
conv,28.1379,
compt,26.47,
compt,28.1532,
conv,31.0329,
compt,31.0544,
conv,11.9685,
compt,12.359,
compt,16.947,
compt,48.4163,
conv,63.9983,
compt,67.1969,
conv,19.1068,
conv,14.7059,
compt,107.327,
conv,53.3133,
conv,92.1804,
conv,13.8571,
conv,69.5657,
conv,16.164,
conv,30.3155,
conv,17.0128,
conv,15.7761,
conv,22.2498,
compt,12.3446,
conv,37.5677,
conv,11.7568,
compt,16.3388,
compt,12.9135,
compt,62.4688,
conv,14.7359,
conv,39.8982,
compt,45.3616,
conv,82.129,
conv,21.7109,
compt,29.3034,
compt,71.5935,
compt,15.743,
compt,16.6511,
compt,55.3079,
conv,62.789,
conv,22.0971,
compt,74.9095,
compt,20.5433,
compt,24.171,
conv,16.6966,
conv,47.7309,
compt,59.4434,
compt,15.339,
conv,67.8948,
conv,55.1743,
conv,10.8343,
compt,31.1812,
conv,71.5688,
compt,86.6174,
compt,12.9757,
compt,13.5823,
compt,23.6793,
conv,17.6607,
compt,61.7416,
compt,54.7423,
compt,23.9899,
conv,13.8342,
conv,10.228,
conv,71.7931,
compt,76.9817,
conv,10.2941,
compt,52.7,
compt,97.5067,
conv,25.1384,
compt,44.002,
compt,18.5906,
compt,46.6372,
conv,26.9948,
conv,20.6966,
conv,10.7604,
compt,24.0376,
conv,32.4243,
conv,15.799,
compt,18.0697,
compt,24.234,
compt,25.509,
conv,14.9338,
conv,32.7812,
compt,23.0382,
conv,77.983,
compt,38.3024,
compt,14.4009,
compt,16.4908,
conv,32.5455,
conv,13.9479,
compt,62.1752,
compt,104.138,
conv,18.2198,
compt,45.7161,
conv,34.1232,
conv,26.2323,
compt,13.9163,
compt,28.4284,
conv,42.6995,
compt,10.2189,
compt,29.1586,
conv,26.3479,
compt,11.7783,
compt,19.183,
conv,14.8775,
compt,21.0886,
compt,49.8114,
conv,16.6492,
compt,42.441,
conv,60.76,
conv,10.7041,
conv,72.9815,
conv,18.8612,
conv,71.4062,
compt,22.3023,
conv,28.2635,
compt,21.6972,
compt,34.0152,
conv,13.4688,
conv,28.3771,
conv,75.345,
conv,45.177,
conv,20.8973,
conv,13.8669,
compt,10.0817,
conv,17.3759,
conv,30.0232,
compt,28.0683,
compt,39.788,
conv,83.4339,
conv,59.6483,
compt,15.6799,
compt,25.5379,
conv,24.8572,
compt,43.4028,
conv,57.1117,
compt,41.3002,
compt,27.7217,
conv,30.9768,
compt,18.3198,
conv,21.806,
conv,44.3143,
conv,30.7999,
conv,89.091,
compt,102.358,
conv,80.1653,
compt,10.3587,
conv,33.9521,
conv,11.7044,
compt,16.5104,
compt,71.6319,
compt,20.5747,
compt,42.8525,
conv,37.4843,
compt,26.5277,
conv,49.2762,
compt,64.0547,
conv,12.7022,
conv,44.3475,
conv,13.1983,
compt,55.7039,
conv,15.7862,
compt,24.1433,
compt,15.2687,
compt,106.491,
compt,22.7987,
conv,11.9249,
compt,16.5387,
conv,55.5103,
conv,45.5488,
conv,40.3128,
conv,39.5639,
compt,38.9063,
compt,22.0505,
compt,34.6002,
compt,42.0511,
compt,27.2861,
conv,53.2422,
conv,16.3006,
compt,40.4831,
conv,25.0011,
compt,75.2077,
compt,17.5325,
conv,13.2184,
compt,34.4866,
conv,20.4515,
compt,50.7319,
compt,34.14,
conv,30.3512,
conv,63.7666,
compt,21.3057,
compt,13.2986,
compt,76.5741,
compt,14.9181,
compt,30.5712,
compt,44.9072,
compt,38.0358,
compt,30.2814,
conv,54.4553,
compt,19.2458,
compt,28.7088,
compt,33.7366,
compt,16.2681,
conv,57.8612,
compt,40.758,
compt,40.354,
conv,10.832,
conv,56.1956,
compt,24.0224,
compt,41.3186,
compt,14.9148,
compt,46.6207,
compt,52.1439,
compt,14.967,
compt,14.3301,
compt,14.4108,
compt,17.3571,
conv,11.3126,
compt,27.8442,
conv,16.0513,
conv,54.4918,
conv,11.5835,
compt,63.8416,
conv,16.7921,
conv,17.2415,
compt,45.6362,
conv,72.509,
compt,37.8124,
compt,26.5018,
compt,19.1504,
conv,14.8042,
compt,13.44,
compt,21.1634,
compt,37.557,
compt,39.3415,
compt,31.6385,
conv,18.5763,
compt,45.505,
compt,16.4684,
conv,31.8925,
conv,71.42,
compt,12.1722,
compt,11.5557,
conv,15.0405,
conv,26.2536,
conv,11.4418,
conv,30.2394,
compt,42.0594,
conv,87.2218,
conv,67.6052,
compt,29.0854,
compt,16.8956,
compt,37.4218,
conv,17.5428,
compt,14.5322,
conv,45.8018,
conv,58.1266,
conv,14.966,
compt,40.5148,
conv,31.5477,
compt,32.829,
compt,13.6169,
conv,41.4152,
compt,93.3448,
compt,14.7169,
compt,48.7878,
conv,16.6431,
conv,26.6606,
compt,14.1454,
compt,53.5009,
compt,20.587,
compt,11.4137,
conv,18.1908,
compt,22.2178,
conv,19.6073,
compt,41.2663,
compt,60.0105,
compt,48.5958,
conv,24.2911,
compt,10.0313,
compt,14.643,
compt,37.9948,
compt,23.1833,
compt,26.3419,
conv,34.3819,
conv,34.2649,
conv,25.8369,
conv,29.7224,
compt,10.6578,
conv,16.8204,
conv,16.3311,
compt,20.7635,
compt,78.9604,
compt,65.5242,
compt,24.7709,
compt,21.161,
conv,62.6517,
conv,57.6285,
compt,23.4832,
conv,40.084,
compt,17.1218,
compt,12.757,
compt,26.521,
compt,46.679,
compt,20.9511,
conv,29.9701,
compt,45.6894,
compt,68.8929,
compt,43.1526,
compt,52.5019,
compt,15.892,
conv,12.9127,
compt,40.848,
compt,11.4816,
compt,65.9473,
compt,78.4197,
compt,19.2651,
compt,45.2103,
conv,19.6181,
compt,30.9368,
compt,29.0431,
conv,38.1648,
conv,31.465,
compt,14.7486,
compt,64.7315,
conv,72.4383,
conv,58.6615,
conv,14.5219,
conv,19.5469,
conv,56.8923,
conv,93.234,
compt,46.9113,
compt,14.0319,
conv,12.8629,
compt,40.9432,
compt,56.9324,
compt,12.3253,
conv,50.2262,
conv,68.3402,
compt,66.8571,
compt,78.0935,
conv,16.1952,
compt,55.5181,
compt,28.2052,
compt,87.2384,
compt,24.9396,
conv,101.086,
compt,25.0079,
conv,20.7938,
compt,13.1575,
compt,56.9641,
compt,50.2233,
conv,15.1469,
conv,56.5251,
conv,62.4143,
conv,24.2132,
conv,50.827,
conv,31.2696,
conv,24.6383,
conv,22.654,
compt,19.7892,
conv,75.6462,
conv,36.4606,
compt,27.6302,
conv,17.2208,
conv,79.3961,
compt,34.0007,
compt,33.1723,
compt,35.2154,
compt,12.9056,
compt,59.9549,
compt,28.4522,
conv,36.2509,
conv,26.7645,
conv,55.1382,
compt,16.0017,
compt,35.0345,
compt,13.1434,
compt,60.9617,
compt,14.4914,
compt,93.3803,
conv,11.8896,
compt,37.7236,
conv,41.8741,
conv,35.29,
compt,28.1435,
conv,54.9545,
compt,20.759,
compt,94.7615,
conv,24.9384,
conv,75.0934,
conv,25.192,
compt,24.4563,
compt,16.4227,
compt,66.0911,
compt,15.7874,
compt,17.2535,
compt,21.2089,
compt,11.3694,
conv,24.6693,
compt,38.3845,
compt,35.5466,
compt,68.3295,
compt,72.7861,
conv,26.1575,
compt,51.4308,
conv,29.073,
conv,54.6345,
compt,18.8394,
conv,65.0766,
compt,18.7964,
conv,81.2434,
compt,28.9326,
conv,58.5976,
compt,51.4959,
conv,30.563,
conv,24.7395,
compt,52.9832,
compt,31.0035,
compt,12.4307,
compt,10.3402,
compt,11.1398,
compt,11.544,
compt,11.4239,
conv,19.0387,
compt,107.962,
compt,33.1235,
compt,16.8488,
compt,24.0542,
conv,29.5121,
compt,84.7586,
compt,28.7685,
conv,12.6715,
conv,12.0383,
conv,17.1439,
conv,19.5539,
compt,11.0469,
conv,39.3706,
compt,60.0248,
compt,43.9584,
conv,31.6762,
conv,15.9713,
compt,86.2118,
compt,10.3112,
compt,51.2865,
compt,12.4368,
compt,30.9597,
compt,55.9343,
conv,13.294,
compt,17.9022,
compt,65.9927,
compt,24.6956,
conv,19.7344,
compt,18.2642,
compt,11.4026,
conv,65.1001,
compt,12.1985,
compt,25.3979,
conv,11.702,
conv,13.5579,
compt,28.611,
conv,49.6462,
conv,17.2968,
conv,22.6108,
compt,88.6165,
compt,25.1911,
compt,72.1181,
compt,11.5896,
compt,44.139,
conv,22.7291,
compt,28.8212,
compt,26.7149,
compt,19.6135,
conv,15.7299,
compt,26.0889,
conv,26.289,
conv,27.5488,
conv,48.0993,
compt,29.6001,
conv,14.2808,
compt,37.4105,
conv,55.813,
compt,61.6226,
compt,91.1951,
conv,49.1833,
compt,24.5556,
conv,17.9349,
compt,26.8462,
compt,13.3357,
compt,32.9242,
compt,26.3906,
conv,14.649,
conv,39.8563,
compt,21.6374,
conv,28.299,
conv,24.4406,
compt,81.2743,
compt,29.2176,
compt,10.6037,
compt,20.7835,
compt,33.5794,
compt,87.7574,
conv,52.3092,
conv,14.4624,
conv,20.678,
conv,23.4464,
compt,79.1497,
compt,39.9591,
compt,15.0594,
conv,74.0381,
compt,39.812,
conv,68.2219,
conv,42.0287,
conv,44.6082,
conv,39.7449,
compt,12.0475,
compt,21.5061,
compt,19.475,
compt,67.2529,
compt,73.1554,
conv,10.2705,
compt,48.5522,
conv,16.3934,
conv,26.4144,
conv,61.1983,
compt,73.2284,
conv,55.1606,
conv,44.0799,
conv,12.653,
compt,36.4161,
conv,24.3823,
conv,55.3731,
compt,57.8956,
compt,14.0581,
compt,36.2833,
compt,43.4554,
compt,21.3447,
compt,38.0213,
conv,54.2094,
conv,38.9466,
conv,15.2043,
conv,10.2227,
compt,19.4282,
compt,11.9948,
conv,44.8956,
compt,15.7679,
compt,19.9298,
compt,20.1359,
conv,25.8491,
compt,35.6756,
conv,21.9833,
conv,30.0443,
compt,25.4939,
conv,41.643,
compt,20.8082,
conv,34.3906,
conv,106.154,
compt,74.7094,
compt,46.6938,
compt,30.8184,
compt,33.9754,
compt,19.0745,
compt,94.4635,
compt,10.6589,
compt,102.13,
conv,64.3605,
compt,30.2432,
compt,26.7031,
conv,26.7213,
compt,10.4322,
conv,32.8462,
compt,70.9789,
compt,67.2305,
compt,11.8129,
compt,39.8993,
compt,26.5538,
conv,39.7161,
conv,45.5529,
conv,26.8608,
conv,17.3585,
compt,17.2345,
conv,11.897,
compt,12.2122,
conv,11.7516,
conv,11.6094,
conv,58.0559,
compt,35.5322,
conv,46.4714,
conv,58.8093,
compt,56.3241,
conv,77.3419,
conv,14.1385,
conv,14.3512,
conv,18.4535,
compt,59.6542,
conv,36.8479,
compt,49.9584,
compt,32.3679,
compt,38.2127,
compt,74.7193,
conv,21.8505,
compt,73.0145,
compt,11.7318,
compt,31.2653,
compt,20.2115,
conv,21.0378,
conv,16.9461,
conv,46.3457,
conv,43.2963,
conv,74.4548,
compt,45.0461,
compt,24.3723,
conv,50.7778,
compt,53.7816,
compt,20.3487,
conv,87.8234,
compt,71.0463,
compt,22.7284,
conv,11.589,
compt,23.3514,
conv,39.2027,
compt,16.3512,
conv,20.2326,
compt,18.9208,
conv,46.9281,
conv,18.1135,
compt,38.5551,
compt,25.3477,
compt,18.5019,
conv,40.3179,
compt,45.5659,
compt,93.0869,
conv,19.9193,
compt,23.1839,
conv,39.3452,
compt,26.3257,
compt,16.3725,
compt,24.175,
compt,17.29,
compt,86.7761,
compt,11.6832,
compt,13.2972,
compt,43.5057,
compt,16.5541,
conv,47.7794,
compt,14.7068,
compt,17.1916,
compt,53.5176,
compt,92.9439,
conv,16.7748,
compt,15.0452,
conv,13.7547,
conv,25.3164,
conv,21.2949,
compt,25.5396,
conv,32.2844,
conv,43.8894,
compt,22.0027,
conv,19.4721,
conv,19.2547,
compt,24.0987,
compt,16.6146,
compt,54.7977,
compt,59.7786,
compt,13.0736,
compt,20.6483,
conv,18.0364,
conv,75.9414,
compt,34.491,
compt,15.9717,
compt,10.2076,
compt,24.3289,
compt,37.7595,
conv,12.7049,
compt,11.9,
compt,38.7093,
conv,13.1431,
compt,31.6542,
compt,13.4994,
conv,83.8506,
compt,33.9527,
conv,33.705,
compt,18.7852,
compt,23.7971,
compt,24.2526,
conv,36.9231,
compt,24.3253,
conv,43.6919,
compt,69.4533,
compt,12.5775,
conv,37.3234,
conv,26.4975,
compt,10.5234,
compt,52.4188,
compt,73.3083,
conv,14.2633,
compt,63.4985,
compt,31.6456,
conv,62.8237,
conv,37.4458,
compt,75.4692,
compt,49.609,
conv,90.1792,
conv,43.3728,
conv,37.2548,
conv,54.5525,
conv,22.7187,
compt,58.4023,
compt,17.6179,
compt,14.2028,
conv,51.5185,
compt,10.535,
compt,28.1577,
conv,20.2729,
compt,26.1191,
compt,26.7503,
conv,43.5292,
compt,26.211,
conv,12.4545,
conv,50.5822,
conv,35.1649,
compt,17.5696,
conv,13.4703,
compt,32.3015,
compt,43.2864,
compt,13.4667,
conv,39.3485,
conv,27.9947,
conv,38.6841,
compt,19.8552,
conv,49.3178,
compt,20.2589,
conv,18.8219,
conv,10.4723,
conv,43.1973,
conv,59.2742,
compt,25.5658,
compt,59.3106,
conv,47.0625,
compt,13.3572,
compt,99.9284,
conv,77.0603,
compt,10.5112,
compt,19.1256,
compt,31.0714,
compt,29.3416,
compt,18.5181,
compt,75.7372,
compt,14.4584,
conv,17.2569,
compt,47.5327,
conv,69.8406,
compt,55.4518,
compt,54.6582,
conv,101.61,
compt,76.4455,
compt,13.1203,
conv,47.2965,
compt,16.0172,
conv,72.1911,
conv,39.3797,
compt,46.6781,
compt,14.7865,
compt,24.1997,
conv,19.256,
compt,30.3307,
conv,46.1974,
conv,92.7395,
compt,25.5692,
conv,48.8034,
compt,21.5011,
conv,22.793,
conv,12.6129,
conv,92.1593,
conv,47.8607,
compt,20.5875,
compt,49.1864,
compt,14.1238,
compt,24.7973,
conv,19.0381,
conv,22.4086,
conv,11.1895,
compt,45.4309,
conv,14.0076,
conv,46.7886,
conv,44.5058,
conv,12.5566,
conv,26.156,
conv,34.1191,
conv,24.7999,
compt,61.3213,
conv,13.6172,
compt,50.5928,
conv,53.5179,
conv,33.8455,
conv,10.0828,
compt,17.044,
compt,13.0232,
compt,88.3072,
compt,66.4803,
conv,61.8085,
conv,17.838,
compt,25.7716,
compt,21.8321,
conv,16.4392,
compt,19.2298,
conv,22.6768,
conv,35.9233,
compt,17.7689,
conv,58.5768,
conv,29.4532,
conv,78.1032,
conv,31.7847,
compt,33.7543,
compt,22.3079,
compt,43.608,
conv,11.2039,
conv,13.9627,
conv,17.2348,
conv,12.8149,
compt,19.0275,
compt,27.9567,
compt,18.33,
conv,105.93,
compt,28.1244,
compt,32.2529,
conv,45.6163,
compt,15.4314,
conv,19.4904,
conv,18.4529,
compt,14.5872,
compt,35.5651,
conv,50.8159,
conv,30.5416,
conv,54.3542,
compt,37.3429,
conv,12.4426,
compt,102.85,
conv,15.8339,
conv,15.3922,
compt,20.4777,
conv,35.6533,
conv,22.8826,
compt,18.2574,
compt,11.6495,
compt,13.8861,
compt,10.1653,
compt,21.0831,
conv,11.676,
compt,33.3655,
compt,11.7227,
compt,13.2081,
conv,51.3322,
compt,18.3813,
conv,23.5546,
conv,27.2425,
conv,13.8647,
conv,13.1825,
compt,65.411,
compt,26.9898,
compt,20.6242,
compt,51.511,
conv,68.7797,
conv,24.6063,
conv,19.8849,
conv,40.3297,
compt,30.6781,
compt,22.6707,
conv,30.7088,
conv,50.1988,
compt,25.6834,
compt,51.5221,
compt,16.2509,
compt,12.3864,
conv,52.8112,
conv,40.9527,
compt,75.2921,
conv,50.3202,
compt,49.5925,
conv,17.3996,
conv,71.228,
conv,52.289,
compt,28.0067,
compt,42.2374,
compt,19.2316,
